timestamp;status_code;length;Ticker;Offset
2023-08-13 18:49:18;422;64;NVDA;0
2023-08-13 18:49:19;422;64;META;0
2023-08-13 18:49:19;422;64;GOOGL;0
2023-08-13 18:49:20;422;64;TSLA;0
2023-08-13 18:49:21;422;64;GOOG;0
2023-08-13 18:49:22;422;64;AVGO;0
2023-08-13 18:49:23;422;64;PEP;0
2023-08-13 18:49:24;422;64;COST;0
2023-08-13 18:49:25;422;64;ADBE;0
2023-08-13 18:49:25;422;64;CSCO;0
2023-08-13 18:49:26;422;64;CMCSA;0
2023-08-13 18:49:27;422;64;NFLX;0
2023-08-13 18:49:28;422;64;AMD;0
2023-08-13 18:49:29;422;64;TMUS;0
2023-08-13 18:49:30;422;64;TXN;0
2023-08-13 18:49:31;422;64;INTC;0
2023-08-13 18:49:31;422;64;AMGN;0
2023-08-13 18:49:32;422;64;INTU;0
2023-08-13 18:49:33;422;64;QCOM;0
2023-08-13 18:49:34;422;64;HON;0
2023-08-13 18:49:35;422;64;BKNG;0
2023-08-13 18:49:36;422;64;AMAT;0
2023-08-13 18:49:37;422;64;SBUX;0
2023-08-13 18:49:37;422;64;ISRG;0
2023-08-13 18:49:38;422;64;ADP;0
2023-08-13 18:49:39;422;64;MDLZ;0
2023-08-13 18:49:40;422;64;GILD;0
2023-08-13 18:49:41;422;64;ADI;0
2023-08-13 18:49:42;422;64;VRTX;0
2023-08-13 18:49:43;422;64;LRCX;0
2023-08-13 18:49:44;422;64;REGN;0
2023-08-13 18:49:44;422;64;MU;0
2023-08-13 18:49:45;422;64;PYPL;0
2023-08-13 18:49:46;422;64;MELI;0
2023-08-13 18:49:47;422;64;PANW;0
2023-08-13 18:49:48;422;64;KLAC;0
2023-08-13 18:49:49;422;64;SNPS;0
2023-08-13 18:49:50;422;64;CHTR;0
2023-08-13 18:49:50;422;64;MAR;0
2023-08-13 18:49:51;422;64;CSX;0
2023-08-13 18:49:52;422;64;CDNS;0
2023-08-13 18:49:53;422;64;MNST;0
2023-08-13 18:49:54;422;64;ASML;0
2023-08-13 18:49:55;422;64;ORLY;0
2023-08-13 18:49:56;422;64;ABNB;0
2023-08-13 18:49:56;422;64;NXPI;0
2023-08-13 18:49:57;422;64;PDD;0
2023-08-13 18:49:58;422;64;CTAS;0
2023-08-13 18:49:59;422;64;MRVL;0
2023-08-13 18:50:00;422;64;KDP;0
2023-08-13 18:50:01;422;64;FTNT;0
2023-08-13 18:50:02;422;64;WDAY;0
2023-08-13 18:50:03;422;64;LULU;0
2023-08-13 18:50:04;422;64;PAYX;0
2023-08-13 18:50:04;422;64;ODFL;0
2023-08-13 18:50:05;422;64;PCAR;0
2023-08-13 18:50:06;422;64;MCHP;0
2023-08-13 18:50:07;422;64;ADSK;0
2023-08-13 18:50:08;422;64;DXCM;0
2023-08-13 18:50:09;422;64;KHC;0
2023-08-13 18:50:10;422;64;IDXX;0
2023-08-13 18:50:11;422;64;CPRT;0
2023-08-13 18:50:11;422;64;AEP;0
2023-08-13 18:50:12;422;64;AZN;0
2023-08-13 18:50:13;422;64;ON;0
2023-08-13 18:50:14;422;64;EXC;0
2023-08-13 18:50:15;422;64;BIIB;0
2023-08-13 18:50:16;422;64;ROST;0
2023-08-13 18:50:17;422;64;MRNA;0
2023-08-13 18:50:17;422;64;SGEN;0
2023-08-13 18:50:18;422;64;BKR;0
2023-08-13 18:50:19;422;64;CTSH;0
2023-08-13 18:50:20;422;64;CEG;0
2023-08-13 18:50:21;422;64;VRSK;0
2023-08-13 18:50:22;422;64;WBD;0
2023-08-13 18:50:23;422;64;EA;0
2023-08-13 18:50:23;422;64;CRWD;0
2023-08-13 18:50:24;422;64;TTD;0
2023-08-13 18:50:25;422;64;CSGP;0
2023-08-13 18:50:26;422;64;XEL;0
2023-08-13 18:50:27;422;64;FAST;0
2023-08-13 18:50:28;422;64;GEHC;0
2023-08-13 18:50:29;422;64;DLTR;0
2023-08-13 18:50:30;422;64;GFS;0
2023-08-13 18:50:30;422;64;TEAM;0
2023-08-13 18:50:31;422;64;ILMN;0
2023-08-13 18:50:32;422;64;FANG;0
2023-08-13 18:50:33;422;64;ALGN;0
2023-08-13 18:50:34;422;64;DDOG;0
2023-08-13 18:50:35;422;64;ANSS;0
2023-08-13 18:50:36;422;64;WBA;0
2023-08-13 18:50:37;422;64;EBAY;0
2023-08-13 18:50:37;422;64;ZS;0
2023-08-13 18:50:38;422;64;ENPH;0
2023-08-13 18:50:39;422;64;SIRI;0
2023-08-13 18:50:40;422;64;ZM;0
2023-08-13 18:50:41;422;64;JD;0
2023-08-13 18:50:42;422;64;LCID;0
2023-08-13 18:51:55;200;3893121;AAPL;0
2023-08-13 18:52:02;200;3692299;MSFT;0
2023-08-13 18:52:07;200;4014402;AMZN;0
2023-08-13 18:52:13;200;3566041;NVDA;0
2023-08-13 18:52:19;200;4491213;META;0
2023-08-13 18:52:25;200;3706682;GOOGL;0
2023-08-13 18:52:29;200;2980398;TSLA;0
2023-08-13 18:52:35;200;3928392;GOOG;0
2023-08-13 18:52:42;200;4592873;AVGO;0
2023-08-13 18:52:49;200;5243632;PEP;0
2023-08-13 18:52:54;200;3140556;COST;0
2023-08-13 18:53:00;200;4416778;ADBE;0
2023-08-13 18:53:07;200;5086567;CSCO;0
2023-08-13 18:53:12;200;4397605;CMCSA;0
2023-08-13 18:53:18;200;3323258;NFLX;0
2023-08-13 18:53:24;200;3487641;AMD;0
2023-08-13 18:53:31;200;5223929;TMUS;0
2023-08-13 18:53:38;200;4763319;TXN;0
2023-08-13 18:53:45;200;3693029;INTC;0
2023-08-13 18:53:51;200;5129623;AMGN;0
2023-08-13 18:53:59;200;5884124;INTU;0
2023-08-13 18:54:06;200;4529610;QCOM;0
2023-08-13 18:54:13;200;5233257;HON;0
2023-08-13 18:54:21;200;5144738;BKNG;0
2023-08-13 18:54:28;200;4556009;AMAT;0
2023-08-13 18:54:35;200;3679097;SBUX;0
2023-08-13 18:54:42;200;4303873;ISRG;0
2023-08-13 18:54:48;200;3618324;ADP;0
2023-08-13 18:54:56;200;6548017;MDLZ;0
2023-08-13 18:55:06;200;6253942;GILD;0
2023-08-13 18:55:14;200;5654884;ADI;0
2023-08-13 18:55:21;200;3018907;VRTX;0
2023-08-13 18:55:29;200;4723915;LRCX;0
2023-08-13 18:55:38;200;8102921;REGN;0
2023-08-13 18:55:47;200;4113350;MU;0
2023-08-13 18:55:55;200;3991894;PYPL;0
2023-08-13 18:56:05;200;3518007;MELI;0
2023-08-13 18:56:13;200;3768207;PANW;0
2023-08-13 18:56:20;200;2037465;KLAC;0
2023-08-13 18:56:33;200;3871446;SNPS;0
2023-08-13 18:56:41;200;4021895;CHTR;0
2023-08-13 18:56:50;200;4932911;MAR;0
2023-08-13 18:56:59;200;4595643;CSX;0
2023-08-13 18:57:07;200;4767861;CDNS;0
2023-08-13 18:57:14;200;3421967;MNST;0
2023-08-13 18:57:23;200;4173267;ASML;0
2023-08-13 18:57:30;200;2915434;ORLY;0
2023-08-13 18:57:38;200;2928914;ABNB;0
2023-08-13 18:57:48;200;5651097;NXPI;0
2023-08-13 18:57:57;200;4777772;PDD;0
2023-08-13 18:58:05;200;3221776;CTAS;0
2023-08-13 18:58:14;200;4684081;MRVL;0
2023-08-13 18:58:21;200;3238521;KDP;0
2023-08-13 18:58:31;200;6419170;FTNT;0
2023-08-13 18:58:40;200;6207205;WDAY;0
2023-08-13 18:58:49;200;2948120;LULU;0
2023-08-13 18:58:57;200;3549910;PAYX;0
2023-08-13 18:59:05;200;2691666;ODFL;0
2023-08-13 18:59:13;200;2825964;PCAR;0
2023-08-13 18:59:22;200;5853461;MCHP;0
2023-08-13 18:59:31;200;3644638;ADSK;0
2023-08-13 18:59:39;200;3034297;DXCM;0
2023-08-13 18:59:49;200;4745704;KHC;0
2023-08-13 18:59:57;200;3187737;IDXX;0
2023-08-13 19:00:07;200;1841305;CPRT;0
2023-08-13 19:00:17;200;2543993;AEP;0
2023-08-13 19:00:31;200;6071311;AZN;0
2023-08-13 19:00:41;200;4661341;ON;0
2023-08-13 19:00:51;200;4636178;EXC;0
2023-08-13 19:01:04;200;5063462;BIIB;0
2023-08-13 19:01:14;200;2991809;ROST;0
2023-08-13 19:01:26;200;4170581;MRNA;0
2023-08-13 19:01:36;200;3826579;SGEN;0
2023-08-13 19:01:47;200;4335232;BKR;0
2023-08-13 19:01:56;200;2820967;CTSH;0
2023-08-13 19:02:04;200;402632;CEG;0
2023-08-13 19:02:15;200;5219645;VRSK;0
2023-08-13 19:02:25;200;2506363;WBD;0
2023-08-13 19:02:36;200;4888619;EA;0
2023-08-13 19:02:47;200;3236273;CRWD;0
2023-08-13 19:02:58;200;2939288;TTD;0
2023-08-13 19:03:08;200;2579251;CSGP;0
2023-08-13 19:03:17;200;2802306;XEL;0
2023-08-13 19:03:27;200;3015997;FAST;0
2023-08-13 19:03:35;200;217928;GEHC;0
2023-08-13 19:03:52;200;4641245;DLTR;0
2023-08-13 19:04:01;200;1112653;GFS;0
2023-08-13 19:04:11;200;3388934;TEAM;0
2023-08-13 19:04:23;200;4893954;ILMN;0
2023-08-13 19:04:35;200;6440111;FANG;0
2023-08-13 19:04:46;200;4632672;ALGN;0
2023-08-13 19:04:57;200;4005689;DDOG;0
2023-08-13 19:05:08;200;3424531;ANSS;0
2023-08-13 19:05:20;200;4053462;WBA;0
2023-08-13 19:05:32;200;4241143;EBAY;0
2023-08-13 19:05:44;200;4842078;ZS;0
2023-08-13 19:05:57;200;5059753;ENPH;0
2023-08-13 19:06:09;200;4213194;SIRI;0
2023-08-13 19:06:22;200;4067360;ZM;0
2023-08-13 19:06:35;200;5044044;JD;0
2023-08-13 19:06:48;200;5031476;LCID;0
2023-08-13 20:56:05;200;8981;AAPL;0
2023-08-13 20:56:06;200;5092;MSFT;0
2023-08-13 20:56:10;200;8839;AMZN;0
2023-08-13 20:56:13;200;29471;NVDA;0
2023-08-13 20:56:14;200;32872;META;0
2023-08-13 20:56:15;200;26809;GOOGL;0
2023-08-13 20:56:17;200;5503;TSLA;0
2023-08-13 20:56:19;200;29734;GOOG;0
2023-08-13 20:56:20;200;3984;AVGO;0
2023-08-13 20:56:22;200;25120;PEP;0
2023-08-13 20:56:24;200;13616;COST;0
2023-08-13 20:56:25;200;1745;ADBE;0
2023-08-13 20:56:27;200;27473;CSCO;0
2023-08-13 20:56:29;200;10375;CMCSA;0
2023-08-13 20:56:30;200;12190;NFLX;0
2023-08-13 20:56:32;200;16638;AMD;0
2023-08-13 20:56:34;200;6341;TMUS;0
2023-08-13 20:56:35;200;9528;TXN;0
2023-08-13 20:56:37;200;5945;INTC;0
2023-08-13 20:56:38;200;14907;AMGN;0
2023-08-13 20:56:39;200;13724;INTU;0
2023-08-13 20:56:41;200;15012;QCOM;0
2023-08-13 20:56:42;200;38509;HON;0
2023-08-13 20:56:44;200;4735;BKNG;0
2023-08-13 20:56:45;200;32774;AMAT;0
2023-08-13 20:56:47;200;15911;SBUX;0
2023-08-13 20:56:49;200;19987;ISRG;0
2023-08-13 20:56:50;200;84051;ADP;0
2023-08-13 20:56:52;200;16880;MDLZ;0
2023-08-13 20:56:53;200;11842;GILD;0
2023-08-13 20:56:54;200;12563;ADI;0
2023-08-13 20:56:55;200;17409;VRTX;0
2023-08-13 20:56:57;200;6681;LRCX;0
2023-08-13 20:56:58;200;46148;REGN;0
2023-08-13 20:56:59;200;13853;MU;0
2023-08-13 20:57:01;200;12090;PYPL;0
2023-08-13 20:57:02;200;14471;MELI;0
2023-08-13 20:57:04;200;13841;PANW;0
2023-08-13 20:57:05;200;38510;KLAC;0
2023-08-13 20:57:06;200;5788;SNPS;0
2023-08-13 20:57:07;200;13465;CHTR;0
2023-08-13 20:57:09;200;12762;MAR;0
2023-08-13 20:57:10;200;11368;CSX;0
2023-08-13 20:57:11;200;2313;CDNS;0
2023-08-13 20:57:13;200;11121;MNST;0
2023-08-13 20:57:14;200;24884;ASML;0
2023-08-13 20:57:15;200;71964;ORLY;0
2023-08-13 20:57:17;200;3186;ABNB;0
2023-08-13 20:57:18;200;11387;NXPI;0
2023-08-13 20:57:20;200;1517;PDD;0
2023-08-13 20:57:21;200;7984;CTAS;0
2023-08-13 20:57:22;200;10047;MRVL;0
2023-08-13 20:57:23;200;85919;KDP;0
2023-08-13 20:57:25;200;26982;FTNT;0
2023-08-13 20:57:26;200;36989;WDAY;0
2023-08-13 20:57:28;200;20325;LULU;0
2023-08-13 20:57:29;200;19280;PAYX;0
2023-08-13 20:57:30;200;22358;ODFL;0
2023-08-13 20:57:32;200;45768;PCAR;0
2023-08-13 20:57:33;200;11741;MCHP;0
2023-08-13 20:57:34;200;7534;ADSK;0
2023-08-13 20:57:35;200;7141;DXCM;0
2023-08-13 20:57:37;200;13409;KHC;0
2023-08-13 20:57:38;200;19107;IDXX;0
2023-08-13 20:57:39;200;24460;CPRT;0
2023-08-13 20:57:40;200;31662;AEP;0
2023-08-13 20:57:43;200;26745;AZN;0
2023-08-13 20:57:44;200;3963;ON;0
2023-08-13 20:57:45;200;12692;EXC;0
2023-08-13 20:57:47;200;11522;BIIB;0
2023-08-13 20:57:48;200;16777;ROST;0
2023-08-13 20:57:50;200;18516;MRNA;0
2023-08-13 20:57:51;200;14413;SGEN;0
2023-08-13 20:57:53;200;12930;BKR;0
2023-08-13 20:57:54;200;16336;CTSH;0
2023-08-13 20:57:55;200;31283;CEG;0
2023-08-13 20:57:57;200;18577;VRSK;0
2023-08-13 20:57:58;200;36930;WBD;0
2023-08-13 20:57:59;200;7357;EA;0
2023-08-13 20:58:00;200;5931;CRWD;0
2023-08-13 20:58:01;200;20515;TTD;0
2023-08-13 20:58:03;200;18078;CSGP;0
2023-08-13 20:58:04;200;42821;XEL;0
2023-08-13 20:58:05;200;33291;FAST;0
2023-08-13 20:58:06;200;13433;GEHC;0
2023-08-13 20:58:07;200;17028;DLTR;0
2023-08-13 20:58:08;200;17542;GFS;0
2023-08-13 20:58:09;200;11465;TEAM;0
2023-08-13 20:58:11;200;15591;ILMN;0
2023-08-13 20:58:12;200;23990;FANG;0
2023-08-13 20:58:14;200;43350;ALGN;0
2023-08-13 20:58:15;200;17347;DDOG;0
2023-08-13 20:58:16;200;16867;ANSS;0
2023-08-13 20:58:17;200;22509;WBA;0
2023-08-13 20:58:18;200;17303;EBAY;0
2023-08-13 20:58:19;200;25811;ZS;0
2023-08-13 20:58:21;200;17170;ENPH;0
2023-08-13 20:58:23;200;9122;SIRI;0
2023-08-13 20:58:24;200;17693;ZM;0
2023-08-13 20:58:25;200;24031;JD;0
2023-08-13 20:58:26;200;13217;LCID;0
