datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,81.83,84.05,81.56,83.97,2638600,81.68,-7.26,43.53,37.49
2023-07-28,81.34,82.37,80.83,81.68,3090600,80.16,-8.93,36.94,37.85
2023-07-27,84.53,84.84,80.07,80.16,4846900,84.38,-9.13,32.05,43.56
2023-07-26,86.83,87.58,81.68,84.38,6483700,91.80,-4.31,40.06,46.13
2023-07-25,90.24,91.93,90.24,91.80,2542000,90.58,3.26,67.67,50.48
2023-07-24,90.85,91.01,90.02,90.58,2530000,90.68,2.25,63.87,51.68
2023-07-21,90.52,91.37,89.92,90.68,6804200,90.22,2.56,64.45,50.63
2023-07-20,91.46,91.99,90.03,90.22,1648400,91.61,3.44,63.02,81.50
2023-07-19,91.65,92.30,91.24,91.61,2101600,91.23,3.57,71.02,79.17
2023-07-18,90.60,91.45,90.15,91.23,1968500,90.61,2.61,70.05,79.74
2023-07-17,89.28,90.91,89.05,90.61,1664500,89.29,3.10,68.46,80.29
2023-07-14,88.45,89.30,87.94,89.29,1899300,88.69,0.29,64.76,80.76
2023-07-13,88.92,89.80,88.58,88.69,2344200,88.54,-1.43,62.93,74.60
2023-07-12,89.13,89.30,87.60,88.54,2642500,88.33,-0.79,62.47,75.21
2023-07-11,88.15,88.58,87.43,88.33,2737900,88.12,-1.59,61.87,75.98
2023-07-10,87.05,88.29,86.90,88.12,2155900,86.78,0.31,61.28,76.11
2023-07-07,87.56,88.30,86.70,86.78,2146500,88.04,0.03,57.44,77.50
2023-07-06,87.65,88.23,86.70,88.04,2790900,88.62,1.64,62.89,80.05
2023-07-05,88.06,88.67,86.64,88.62,3546100,87.51,1.04,65.55,83.13
2023-07-03,88.24,88.38,86.76,87.51,3396100,89.00,2.20,62.75,82.82
2023-06-30,91.09,92.36,88.68,89.00,32325800,90.12,4.86,69.83,86.54
2023-06-29,88.59,90.24,88.11,90.12,3542300,89.33,6.05,75.79,75.69
2023-06-28,89.80,91.31,89.02,89.33,3993800,89.92,6.53,74.36,78.91
2023-06-27,87.95,90.15,87.63,89.92,3876200,87.81,7.96,77.55,73.95
2023-06-26,86.57,88.22,86.20,87.81,3440500,86.75,7.08,73.82,72.55
2023-06-23,85.90,87.85,85.80,86.75,7951700,86.40,6.61,71.62,71.34
2023-06-22,87.35,87.81,86.28,86.40,4342200,87.58,5.46,70.87,87.18
2023-06-21,85.07,88.09,84.77,87.58,5264700,85.31,7.93,77.26,86.16
2023-06-20,83.57,85.53,83.04,85.31,3312000,84.14,3.00,72.90,84.87
2023-06-16,84.59,84.84,83.47,84.14,7615600,84.07,2.14,70.16,84.05
2023-06-15,82.36,84.19,81.85,84.07,2818500,82.80,2.19,69.99,80.57
2023-06-14,81.96,83.00,81.67,82.80,2540000,81.96,3.07,66.83,73.38
2023-06-13,80.75,82.20,80.43,81.96,2121600,80.73,2.56,64.54,66.77
2023-06-12,80.05,80.93,79.41,80.73,2311300,80.14,2.08,60.87,59.54
2023-06-09,80.28,80.67,79.24,80.14,1719000,80.94,1.65,58.97,58.40
2023-06-08,79.19,81.04,78.90,80.94,1551100,79.65,3.42,62.80,65.09
2023-06-07,82.29,82.43,79.53,79.65,2192700,82.31,0.99,58.80,71.50
2023-06-06,82.00,82.85,81.64,82.31,1519700,82.00,3.81,74.06,79.77
2023-06-05,81.91,82.44,81.40,82.00,1542200,81.88,2.15,73.31,74.96
2023-06-02,80.11,82.13,80.10,81.88,2127900,79.73,3.38,73.03,74.10
2023-06-01,79.62,80.02,78.72,79.73,1576100,79.40,1.70,67.32,72.77
2023-05-31,78.63,79.62,78.38,79.40,2363700,78.65,3.40,66.30,66.85
2023-05-30,79.01,79.41,78.16,78.65,1667100,78.49,2.78,63.94,64.78
2023-05-26,77.50,78.68,77.07,78.49,1890800,77.52,2.51,63.43,63.80
2023-05-25,78.48,78.69,77.41,77.52,1747400,78.66,2.15,60.27,56.39
2023-05-24,78.34,78.87,78.08,78.66,1392500,78.50,3.69,66.54,65.51
2023-05-23,79.69,79.83,78.28,78.50,1678800,79.85,3.05,66.08,66.24
2023-05-22,78.66,80.07,78.49,79.85,1639900,78.50,5.85,74.05,68.54
2023-05-19,78.43,78.70,77.84,78.50,1529700,78.03,4.20,70.78,58.23
2023-05-18,76.00,78.16,75.74,78.03,1615900,76.00,3.43,69.53,48.07
2023-05-17,76.03,76.71,74.92,76.00,1305900,75.87,1.66,63.27,51.93
2023-05-16,75.67,76.12,75.01,75.87,1032800,75.98,2.17,62.82,59.37
2023-05-15,75.49,76.26,75.15,75.98,869800,75.37,1.23,63.44,67.31
2023-05-12,75.25,75.59,74.77,75.37,1159600,74.97,-0.74,61.49,61.66
2023-05-11,75.44,75.64,74.63,74.97,1148100,75.45,-1.98,60.20,62.43
2023-05-10,74.65,75.74,74.37,75.45,1208700,74.00,-1.72,62.54,66.77
2023-05-09,74.32,74.80,73.88,74.00,1207800,74.30,2.08,57.96,62.69
2023-05-08,73.61,74.52,73.44,74.30,1116200,74.60,5.80,59.35,59.05
2023-05-05,74.52,74.90,74.27,74.60,1615000,74.34,4.34,60.71,64.03
2023-05-04,73.82,74.82,73.06,74.34,1264800,73.70,4.34,59.97,62.88
2023-05-03,75.00,75.28,73.60,73.70,1151100,74.75,4.69,58.19,63.50
2023-05-02,76.17,76.18,74.24,74.75,1950400,76.11,5.06,62.43,67.38
2023-05-01,77.09,77.33,75.64,76.11,2096400,76.95,6.25,68.44,73.64
2023-04-28,77.22,78.62,76.61,76.95,3078800,77.17,7.26,72.43,80.81
2023-04-27,72.54,77.45,72.49,77.17,4991300,71.92,7.95,73.48,79.88
2023-04-26,68.27,72.07,68.10,71.92,3921500,68.50,2.15,61.04,76.90
2023-04-25,69.85,70.06,68.47,68.50,2064400,70.26,-0.09,45.62,65.99
2023-04-24,69.97,70.33,69.38,70.26,1857500,70.00,1.46,56.26,65.65
2023-04-21,69.16,70.07,68.96,70.00,1491800,69.01,1.18,54.82,58.08
2023-04-20,69.27,69.94,68.75,69.01,1229500,69.69,0.65,48.84,59.20
2023-04-19,69.43,69.97,68.80,69.69,1002000,69.86,1.94,53.34,66.72
2023-04-18,70.00,70.26,69.86,69.86,2076900,69.69,1.84,54.51,72.08
2023-04-17,69.42,69.71,68.94,69.69,763800,69.22,0.92,53.56,64.12
2023-04-14,69.48,69.97,68.67,69.22,1052700,69.77,0.37,50.96,67.43
