datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,236.48,236.48,233.02,234.15,2826600,236.37,1.58,60.16,58.33
2023-07-28,236.82,238.18,235.09,236.37,1889500,236.05,8.53,67.06,64.97
2023-07-27,234.48,238.48,234.31,236.05,2439600,235.21,8.62,66.55,65.41
2023-07-26,233.95,235.74,232.44,235.21,1576800,235.31,7.55,65.23,58.53
2023-07-25,234.36,236.57,234.28,235.31,1325600,235.42,9.63,65.52,57.36
2023-07-24,235.00,236.13,233.92,235.42,1771300,234.82,11.56,65.81,58.45
2023-07-21,233.77,236.38,232.78,234.82,9381100,233.23,10.09,65.01,58.06
2023-07-20,233.81,238.48,232.91,233.23,3741300,232.05,14.58,62.88,78.40
2023-07-19,232.98,234.55,231.99,232.05,2047200,232.57,9.07,61.25,71.22
2023-07-18,227.79,234.07,227.40,232.57,2621200,227.84,6.69,62.37,64.31
2023-07-17,226.87,228.60,224.34,227.84,2049200,227.43,2.83,55.51,55.85
2023-07-14,227.84,228.66,225.96,227.43,2044000,227.66,5.41,54.85,55.01
2023-07-13,225.85,228.12,225.00,227.66,1803600,225.68,6.50,55.28,45.59
2023-07-12,225.17,227.32,224.09,225.68,2619500,223.86,4.37,52.29,45.30
2023-07-11,223.83,225.58,222.27,223.86,2022200,224.73,1.25,49.41,37.96
2023-07-10,219.16,224.90,218.61,224.73,2501700,218.65,0.00,50.77,31.52
2023-07-07,221.86,222.16,218.44,218.65,2841500,222.98,-8.46,40.07,39.35
2023-07-06,224.92,225.99,221.70,222.98,2457800,225.88,-6.68,46.80,46.34
2023-07-05,224.66,227.32,222.41,225.88,2440400,225.01,-1.16,52.26,52.63
2023-07-03,221.21,225.57,219.84,225.01,1479200,222.02,-3.58,50.65,52.42
2023-06-30,222.00,223.11,221.01,222.02,2843300,221.16,-7.64,44.73,47.20
2023-06-29,219.62,221.66,218.88,221.16,1860300,221.31,-7.28,42.90,41.31
2023-06-28,222.24,222.35,218.65,221.31,2263400,222.61,-0.97,43.13,41.29
2023-06-27,224.16,224.64,221.13,222.61,2705900,224.73,0.62,45.09,40.98
2023-06-26,226.80,226.80,220.12,224.73,2565500,227.11,7.37,48.42,46.55
2023-06-23,229.87,230.54,226.41,227.11,4130700,229.66,8.35,52.45,53.18
