datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,133.20,133.87,132.38,133.68,41901500,132.21,0.85,60.19,46.00
2023-07-28,129.69,133.01,129.33,132.21,46317400,128.25,-1.35,57.46,46.43
2023-07-27,131.00,132.63,127.79,128.25,52610700,128.15,-6.43,48.68,40.01
2023-07-26,126.51,129.08,126.11,128.15,53910100,129.13,-6.15,48.43,39.23
2023-07-25,129.31,129.58,128.53,129.13,39236700,128.80,-1.67,50.67,39.86
2023-07-24,130.31,131.66,128.35,128.80,45591100,130.00,0.02,49.95,40.01
2023-07-21,131.34,131.37,128.42,130.00,133265000,129.96,2.87,52.56,44.49
2023-07-20,134.07,134.79,129.33,129.96,59820600,135.36,0.18,52.48,57.13
2023-07-19,133.39,135.99,132.53,135.36,54531000,132.83,7.00,65.85,58.82
2023-07-18,132.71,133.86,131.35,132.83,54969100,133.56,2.45,61.59,58.55
2023-07-17,134.56,135.62,133.21,133.56,48450200,134.68,3.34,63.72,66.29
2023-07-14,134.06,136.65,134.06,134.68,54388100,134.30,4.32,67.02,65.38
2023-07-13,134.04,134.67,132.71,134.30,61170900,130.80,6.40,66.47,66.12
2023-07-12,130.31,131.26,128.83,130.80,54022800,128.78,1.76,60.93,67.35
2023-07-11,127.75,129.77,127.35,128.78,49951500,127.13,-0.40,57.14,60.20
2023-07-10,129.07,129.28,125.92,127.13,61889300,129.78,-0.20,53.73,52.92
2023-07-07,128.59,130.97,128.13,129.78,41928700,128.36,0.45,60.96,51.43
2023-07-06,128.25,128.73,127.37,128.36,40639900,130.38,-1.79,58.16,52.50
2023-07-05,130.24,131.40,129.64,130.38,35895400,130.22,5.55,64.25,51.78
2023-07-03,130.82,131.85,130.07,130.22,28264800,130.36,4.44,63.97,57.17
2023-06-30,129.47,131.25,128.95,130.36,54310500,127.90,4.87,64.38,58.29
2023-06-29,128.77,129.26,127.26,127.90,40761000,129.04,0.79,60.26,58.01
2023-06-28,128.94,131.48,128.44,129.04,52149500,129.18,2.62,63.42,63.87
2023-06-27,128.63,130.09,127.55,129.18,46801000,127.33,2.52,63.80,54.97
2023-06-26,129.33,131.49,127.10,127.33,59989300,129.33,0.76,60.92,54.87
2023-06-23,129.11,130.84,128.28,129.33,71855200,130.15,5.90,66.20,55.73
2023-06-22,125.31,130.33,125.14,130.15,90354600,124.83,5.90,68.46,55.06
2023-06-21,125.64,126.73,123.85,124.83,52137700,125.78,3.60,60.29,52.89
2023-06-20,124.97,127.25,124.50,125.78,56930100,125.49,-0.83,63.00,51.76
2023-06-16,127.71,127.90,125.30,125.49,84188100,127.11,0.19,62.52,58.80
2023-06-15,125.21,127.69,124.32,127.11,60458500,126.42,2.86,67.00,69.07
2023-06-14,126.70,126.95,124.12,126.42,52422500,126.66,3.65,66.04,61.92
2023-06-13,128.12,128.41,125.18,126.66,50564800,126.57,6.08,66.67,68.31
2023-06-12,124.02,126.78,123.53,126.57,51338000,123.43,4.91,66.56,61.58
2023-06-09,124.08,125.80,123.19,123.43,51330000,124.25,3.32,62.52,54.83
2023-06-08,123.01,125.63,122.26,124.25,62159300,121.23,9.25,64.41,49.07
2023-06-07,127.01,127.37,120.63,121.23,95663300,126.61,4.48,60.32,49.48
2023-06-06,125.07,127.40,125.00,126.61,45695200,125.30,11.62,74.46,58.43
2023-06-05,123.36,125.80,123.03,125.30,47950100,124.25,10.29,73.03,59.30
2023-06-02,124.92,126.39,124.02,124.25,61215000,122.77,8.00,71.86,64.70
2023-06-01,120.69,123.49,119.93,122.77,54375100,120.58,4.62,70.16,58.89
2023-05-31,121.45,122.04,119.17,120.58,72800800,121.66,5.08,67.47,59.55
2023-05-30,122.37,122.92,119.86,121.66,64314800,120.11,8.26,70.38,67.51
2023-05-26,116.04,121.50,116.02,120.11,96779900,115.00,8.91,68.57,66.55
2023-05-25,116.63,116.87,114.31,115.00,66496700,116.75,4.74,61.35,64.44
2023-05-24,115.35,117.34,115.02,116.75,63487900,114.99,4.57,66.18,71.63
2023-05-23,114.27,117.14,113.78,114.99,67576300,115.01,4.80,63.50,65.90
2023-05-22,116.77,116.77,114.25,115.01,70741100,116.25,8.39,63.55,73.77
2023-05-19,118.16,118.31,115.70,116.25,54990200,118.15,10.42,66.78,74.24
2023-05-18,116.69,118.60,116.34,118.15,73174100,115.50,12.49,71.98,73.24
2023-05-17,114.89,115.83,114.22,115.50,65655200,113.40,11.50,68.83,60.83
2023-05-16,111.05,114.79,111.05,113.40,71472900,111.20,9.75,66.03,63.99
2023-05-15,111.15,112.29,109.25,111.20,53011100,110.26,7.57,62.77,63.88
2023-05-12,112.16,112.64,109.32,110.26,49810100,112.18,8.21,61.30,58.04
2023-05-11,111.03,113.28,110.49,112.18,74924800,110.19,6.73,66.27,63.69
2023-05-10,108.10,110.67,108.05,110.19,78627600,106.62,0.37,63.41,63.97
2023-05-09,105.48,106.79,105.16,106.62,44089400,105.83,1.64,57.40,63.11
2023-05-08,105.04,106.10,104.70,105.83,49430900,105.66,3.26,55.91,63.57
2023-05-05,104.27,105.76,103.55,105.66,56912900,104.00,-0.55,55.60,59.49
2023-05-04,104.04,105.39,103.31,104.00,45345500,103.65,-2.96,52.58,58.79
2023-05-03,103.74,105.96,103.28,103.65,65051900,103.63,-0.16,51.94,63.33
2023-05-02,101.47,103.90,101.15,103.63,73469400,102.05,-0.67,51.91,63.36
2023-05-01,104.95,105.23,101.82,102.05,74728100,105.45,-0.25,49.23,64.52
2023-04-28,107.73,109.48,104.33,105.45,130565000,109.82,2.71,55.38,65.53
2023-04-27,108.16,110.86,106.80,109.82,149961200,104.98,7.31,65.08,72.49
2023-04-26,105.04,106.62,104.10,104.98,73803800,102.57,2.58,57.41,63.23
2023-04-25,104.91,105.45,102.45,102.57,65026800,106.21,4.74,52.59,56.04
2023-04-24,107.66,109.23,105.07,106.21,69575600,106.96,6.29,62.51,63.66
2023-04-21,106.10,108.15,105.08,106.96,86689700,103.81,4.79,64.84,56.51
2023-04-20,103.53,105.25,103.21,103.81,57696900,104.30,1.75,58.84,54.45
2023-04-19,101.58,105.12,101.39,104.30,58398900,102.30,3.20,60.33,54.11
2023-04-18,103.95,104.20,101.52,102.30,39790500,102.74,-1.65,56.12,53.40
2023-04-17,103.16,103.73,101.59,102.74,39919500,102.51,0.33,57.36,53.64
2023-04-14,102.07,103.20,101.11,102.51,51388300,102.40,-0.78,56.90,53.96
2023-04-13,98.95,102.57,98.71,102.40,67925100,97.83,0.40,56.69,46.36
2023-04-12,100.40,100.51,97.71,97.83,56735000,99.92,-2.42,46.73,37.25
2023-04-11,100.80,101.00,99.01,99.92,60417800,102.17,2.68,51.79,37.17
2023-04-10,100.96,102.20,99.57,102.17,37261200,102.06,4.13,58.07,45.70
2023-04-06,100.75,102.38,99.80,102.06,43808000,101.10,3.93,57.84,44.23
2023-04-05,103.91,103.91,100.75,101.10,45175400,103.95,2.39,55.86,53.16
2023-04-04,102.75,104.20,102.11,103.95,48662500,102.41,5.25,64.18,61.14
2023-04-03,102.30,103.29,101.43,102.41,41135700,103.29,1.80,61.28,61.96
2023-03-31,102.16,103.49,101.95,103.29,56704300,102.00,5.58,64.03,67.74
2023-03-30,101.55,103.04,101.01,102.00,53633400,100.25,3.05,61.69,68.04
2023-03-29,98.69,100.42,98.56,100.25,49783300,97.24,0.21,58.28,60.84
2023-03-28,98.11,98.44,96.29,97.24,38720100,98.04,1.04,51.37,60.95
2023-03-27,99.07,99.34,97.08,98.04,46721300,98.13,3.16,53.56,60.65
2023-03-24,98.07,98.30,96.40,98.13,56095400,98.71,5.70,53.80,55.26
2023-03-23,100.43,101.06,97.62,98.71,57559300,98.70,7.98,55.28,61.43
2023-03-22,100.45,102.10,98.61,98.70,57475400,100.61,6.45,55.26,67.96
2023-03-21,98.14,100.85,98.00,100.61,58597300,97.71,6.69,59.94,68.59
2023-03-20,98.41,98.48,95.70,97.71,62388900,98.95,4.16,54.51,62.35
2023-03-17,99.79,100.66,97.46,98.95,87173200,100.04,5.20,57.61,68.99
2023-03-16,95.75,100.99,95.61,100.04,84446900,96.20,5.14,60.42,67.29
2023-03-15,93.22,96.67,93.07,96.20,70731800,94.88,4.07,52.91,58.67
2023-03-14,93.83,95.07,92.71,94.88,60912700,92.43,2.71,49.87,50.95
2023-03-13,89.97,94.02,88.12,92.43,72397100,90.73,-1.80,43.60,50.93
2023-03-10,92.67,93.57,90.25,90.73,69747500,92.25,-3.03,38.65,42.36
2023-03-09,93.68,96.21,92.18,92.25,55591000,93.92,-1.25,41.69,42.71
2023-03-08,93.60,94.17,92.18,93.92,44899100,93.55,-1.90,45.32,35.11
2023-03-07,94.06,95.09,92.78,93.55,49100700,93.75,-2.24,44.32,41.62
2023-03-06,95.19,96.55,93.74,93.75,52112400,94.90,-0.83,44.73,48.91
2023-03-03,92.74,94.94,92.66,94.90,54853000,92.13,-2.30,47.05,49.10
2023-03-02,91.41,92.23,90.39,92.13,54134000,92.17,-6.02,40.10,41.86
2023-03-01,93.87,94.68,91.59,92.17,51906000,94.23,-8.99,40.17,41.08
2023-02-28,93.14,94.69,92.92,94.23,43959000,93.76,-5.47,43.87,39.58
2023-02-27,94.28,94.78,93.14,93.76,47470000,93.50,-5.78,42.75,30.99
2023-02-24,93.53,94.14,92.32,93.50,57054000,95.82,-4.11,42.16,24.49
2023-02-23,96.12,96.43,93.67,95.82,48467000,95.79,-2.42,46.10,22.00
2023-02-22,95.10,97.01,94.80,95.79,59534000,94.58,-4.26,46.04,34.78
2023-02-21,95.33,95.61,94.27,94.58,56580000,97.20,-7.53,43.67,36.09
2023-02-17,97.80,97.94,95.65,97.20,60029000,98.15,-4.98,47.91,41.71
2023-02-16,99.21,100.63,98.10,98.15,54395000,101.16,-5.24,49.53,41.32
2023-02-15,99.09,101.17,98.45,101.16,47439000,99.70,-11.75,54.99,47.72
2023-02-14,98.41,100.92,97.52,99.70,56203000,99.54,-5.45,52.64,48.60
2023-02-13,97.85,99.68,96.91,99.54,52664000,97.61,-3.59,52.38,42.67
2023-02-10,97.56,98.82,96.23,97.61,52740000,98.24,-2.94,49.35,38.01
2023-02-09,101.32,101.78,97.57,98.24,63784000,100.05,-4.00,50.32,43.23
2023-02-08,102.04,102.67,98.78,100.05,75282000,102.11,0.83,53.11,48.33
2023-02-07,101.17,102.41,98.08,102.11,115904000,102.18,4.93,56.42,48.75
2023-02-06,102.93,103.95,100.65,102.18,80861000,103.39,5.86,56.53,50.36
2023-02-03,105.26,108.78,102.52,103.39,144375008,112.91,5.87,58.38,56.77
2023-02-02,110.25,114.00,108.88,112.91,147043008,105.15,15.66,76.66,67.59
2023-02-01,102.53,106.24,101.24,105.15,76151000,103.13,11.47,69.41,65.00
