datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,745.47,745.47,734.85,741.91,445000,746.10,15.36,55.07,74.24
2023-07-28,740.00,748.68,723.56,746.10,744800,744.66,24.49,57.61,74.54
2023-07-27,731.21,751.79,731.21,744.66,884300,730.96,26.14,56.98,83.22
2023-07-26,729.88,733.21,724.26,730.96,399300,729.88,9.98,50.44,75.64
2023-07-25,723.22,732.66,721.51,729.88,444600,727.13,11.46,49.88,69.90
2023-07-24,730.45,733.59,723.91,727.13,543600,734.63,10.30,48.52,68.55
2023-07-21,728.79,738.53,721.58,734.63,1813600,723.02,31.27,52.12,73.61
2023-07-20,720.00,731.31,720.00,723.02,628800,719.01,30.57,46.40,71.08
2023-07-19,727.58,732.00,718.63,719.01,581100,726.55,14.18,44.26,71.92
2023-07-18,720.00,726.82,715.54,726.55,481900,721.61,8.72,47.57,57.81
2023-07-17,718.88,728.44,717.99,721.61,550200,718.52,3.52,45.07,45.89
2023-07-14,721.12,721.35,715.22,718.52,621500,720.98,-0.02,43.50,40.92
2023-07-13,722.57,730.83,720.00,720.98,413000,718.42,12.56,44.44,40.76
2023-07-12,717.75,724.42,714.15,718.42,588900,716.83,18.39,43.26,37.06
2023-07-11,707.94,717.92,705.03,716.83,570400,703.36,0.74,42.56,32.66
2023-07-10,690.00,707.45,688.52,703.36,1078900,692.45,-81.02,36.35,27.91
2023-07-07,700.59,701.15,692.03,692.45,696900,704.83,-87.28,30.71,28.13
2023-07-06,713.06,714.70,703.76,704.83,608800,717.83,-74.98,33.87,33.99
2023-07-05,716.36,719.36,712.38,717.83,641900,718.09,-60.94,37.65,38.68
2023-07-03,710.09,722.00,710.09,718.09,345000,718.54,-63.12,37.73,43.44
2023-06-30,710.16,719.60,704.28,718.54,1015200,708.42,-64.51,37.85,43.87
2023-06-29,696.77,709.48,689.02,708.42,914900,700.03,-74.65,33.19,41.64
2023-06-28,708.21,710.05,684.81,700.03,1828300,716.09,-71.08,29.09,38.82
2023-06-27,785.96,786.29,705.00,716.09,2034500,784.38,-51.26,32.65,44.08
2023-06-26,781.94,785.64,765.02,784.38,586800,779.73,30.37,63.17,58.73
2023-06-23,779.21,787.12,771.62,779.73,615100,779.81,33.21,60.85,66.55
2023-06-22,780.28,783.43,777.00,779.81,447900,778.77,29.69,60.92,74.73
2023-06-21,781.78,786.43,778.07,778.77,371100,781.21,40.14,60.44,81.22
2023-06-20,778.96,787.41,775.81,781.21,507800,783.05,33.07,62.10,87.06
2023-06-16,788.07,794.00,781.37,783.05,993700,783.07,32.78,63.31,93.89
2023-06-15,773.28,788.52,771.35,783.07,648100,771.11,43.12,63.33,83.75
2023-06-14,768.08,774.46,761.86,771.11,495600,767.35,39.94,58.80,75.81
2023-06-13,755.19,767.76,755.19,767.35,474000,754.01,31.79,57.25,68.46
2023-06-12,747.84,754.62,745.03,754.01,415100,746.52,25.41,51.24,62.41
2023-06-09,750.12,751.61,743.03,746.52,536600,750.12,21.47,47.38,54.98
2023-06-08,736.96,751.24,736.96,750.12,359400,738.63,25.12,49.12,55.14
2023-06-07,744.02,746.86,737.82,738.63,473700,748.14,1.23,42.93,55.98
2023-06-06,751.84,754.50,745.42,748.14,394600,750.27,-0.42,47.35,62.43
2023-06-05,742.60,751.27,740.50,750.27,544300,739.95,-1.23,48.39,57.08
2023-06-02,730.31,740.18,724.12,739.95,527300,731.17,-19.10,42.74,56.00
2023-06-01,736.00,740.04,729.02,731.17,526600,735.56,-16.31,37.32,55.25
2023-05-31,730.90,736.71,727.41,735.56,740200,728.60,-14.07,39.04,47.30
2023-05-30,720.02,729.45,717.88,728.60,497000,725.05,-13.68,34.61,39.13
2023-05-26,725.00,726.77,719.00,725.05,750800,725.00,-25.91,32.29,39.02
2023-05-25,733.04,736.19,724.03,725.00,569300,737.40,-19.35,32.26,40.03
2023-05-24,750.32,751.28,735.38,737.40,547200,748.56,-8.17,36.13,39.52
2023-05-23,753.21,756.39,748.39,748.56,411300,751.50,-1.03,40.17,35.95
2023-05-22,762.40,768.12,743.13,751.50,626900,759.05,-3.38,41.29,44.33
2023-05-19,752.30,764.06,750.18,759.05,555900,747.48,6.93,44.26,44.21
2023-05-18,747.27,749.55,739.76,747.48,501500,749.63,-14.62,37.92,42.52
2023-05-17,739.51,751.15,732.49,749.63,524000,742.28,-4.25,38.68,42.54
2023-05-16,747.99,747.99,738.52,742.28,420900,750.96,-60.89,34.51,44.39
2023-05-15,744.81,751.97,742.95,750.96,355900,744.35,-47.49,37.29,43.39
2023-05-12,749.17,751.88,743.53,744.35,394100,745.57,-62.37,33.51,38.55
