datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,323.69,325.66,317.59,318.60,25799600,325.48,6.55,63.68,63.35
2023-07-28,316.88,326.20,314.25,325.48,39220300,311.71,14.86,69.53,69.37
2023-07-27,325.12,325.35,309.84,311.71,64229200,298.57,2.84,63.26,68.97
2023-07-26,301.19,301.77,291.90,298.57,47256900,294.47,-14.84,55.08,59.62
2023-07-25,295.19,298.30,291.86,294.47,19585600,291.61,-14.87,51.99,59.60
2023-07-24,295.78,297.52,288.30,291.61,24915700,294.26,-6.68,49.74,60.92
2023-07-21,304.57,305.46,291.20,294.26,42089700,302.52,0.16,51.83,63.34
2023-07-20,313.50,315.54,302.22,302.52,23836900,316.01,11.99,58.98,72.04
2023-07-19,313.03,318.68,310.52,316.01,21763700,312.05,24.02,74.60,73.95
2023-07-18,310.88,314.20,307.62,312.05,20764600,310.62,17.68,72.62,73.45
2023-07-17,307.54,311.71,304.71,310.62,25323100,308.87,24.60,71.89,73.69
2023-07-14,311.79,314.88,307.36,308.87,22576000,313.41,21.89,71.01,74.36
2023-07-13,313.62,316.24,310.29,313.41,30281000,309.34,31.88,76.82,81.99
2023-07-12,301.75,309.45,300.10,309.34,36677100,298.29,24.05,75.12,81.27
2023-07-11,293.90,300.18,291.90,298.29,27585900,294.10,11.24,69.50,74.93
2023-07-10,295.55,298.13,287.05,294.10,37058300,290.53,15.63,66.87,68.80
2023-07-07,292.18,296.20,288.66,290.53,25546200,291.99,1.80,64.44,69.20
2023-07-06,295.89,298.12,291.31,291.99,47600500,294.37,7.11,66.29,76.16
2023-07-05,287.65,298.12,286.36,294.37,33865500,286.02,12.73,69.29,74.02
2023-07-03,286.70,289.40,284.85,286.02,8629300,286.98,1.69,63.97,72.45
2023-06-30,284.76,289.05,284.42,286.98,19676000,281.53,5.98,65.17,75.60
2023-06-29,284.50,286.57,280.69,281.53,15395700,285.29,-0.30,61.33,75.29
2023-06-28,284.82,289.55,284.06,285.29,16722100,287.05,11.94,66.00,74.36
2023-06-27,282.01,289.35,280.65,287.05,26108300,278.47,15.73,68.25,67.65
2023-06-26,288.70,289.79,277.60,278.47,24232700,288.73,7.42,62.44,66.90
2023-06-23,281.51,289.67,278.95,288.73,50988400,284.88,23.78,78.38,67.76
2023-06-22,279.08,285.26,277.79,284.88,17563100,281.64,20.30,76.27,64.16
2023-06-21,283.53,284.00,278.36,281.64,20556200,284.33,18.04,74.31,64.99
2023-06-20,278.73,284.80,276.22,284.33,20701600,281.00,13.21,79.37,64.30
2023-06-16,284.75,287.85,280.13,281.00,43102500,281.83,9.61,77.61,71.25
2023-06-15,272.30,283.99,271.42,281.83,25973500,273.35,9.22,79.17,69.28
2023-06-14,271.89,274.99,268.32,273.35,19175100,271.32,0.74,74.28,68.66
2023-06-13,274.88,275.72,269.09,271.32,16164000,271.05,6.60,72.87,62.72
2023-06-12,267.17,271.75,265.33,271.05,15442500,264.95,8.53,72.68,57.10
2023-06-09,262.48,267.95,261.70,264.95,16938500,264.58,2.91,68.11,58.56
2023-06-08,260.62,267.65,258.88,264.58,20899400,263.60,11.89,67.80,58.97
2023-06-07,271.67,274.25,262.80,263.60,26163600,271.12,14.39,67.03,65.74
2023-06-06,270.14,276.57,269.69,271.12,19419000,271.39,24.38,80.85,73.65
2023-06-05,270.30,275.57,269.56,271.39,20742900,272.61,23.07,81.41,67.87
2023-06-02,272.66,275.35,271.12,272.61,19405300,272.61,26.97,83.85,74.77
2023-06-01,265.90,274.00,265.89,272.61,25609500,264.72,25.76,83.85,69.36
2023-05-31,260.00,265.00,258.45,264.72,25473700,262.52,22.23,80.61,68.49
2023-05-30,265.25,268.65,261.29,262.52,23816500,262.04,23.70,79.55,76.73
2023-05-26,252.93,262.31,252.71,262.04,25727200,252.69,23.18,79.32,75.96
2023-05-25,253.40,255.62,249.17,252.69,22371400,249.21,18.88,74.07,74.94
2023-05-24,245.28,249.59,244.95,249.21,17724300,246.74,13.42,71.57,65.96
2023-05-23,246.81,251.61,246.65,246.74,17748100,248.32,13.66,69.65,66.15
2023-05-22,245.41,253.57,245.12,248.32,27738500,245.64,14.95,72.57,62.67
2023-05-19,247.47,248.69,243.41,245.64,21599800,246.85,12.37,70.63,53.81
2023-05-18,241.30,247.09,241.19,246.85,22943300,242.49,14.07,72.79,54.91
2023-05-17,238.45,243.84,238.14,242.49,21193100,238.82,8.97,69.69,44.77
2023-05-16,235.79,239.64,235.52,238.82,18163800,238.86,1.79,66.73,52.23
2023-05-15,236.92,240.26,235.33,238.86,20653200,233.81,-0.38,66.79,59.24
2023-05-12,236.74,236.96,231.45,233.81,16155300,235.79,-9.37,62.44,54.46
2023-05-11,233.05,238.21,232.30,235.79,20449000,233.08,-4.53,65.57,58.39
2023-05-10,236.17,236.75,230.72,233.08,19119000,233.37,-5.48,63.22,53.74
2023-05-09,231.46,235.88,231.08,233.37,16865600,233.27,23.97,63.65,49.30
2023-05-08,231.42,235.62,230.27,233.27,16400500,232.78,25.72,63.57,45.15
2023-05-05,232.24,234.68,229.85,232.78,26978900,233.52,19.99,63.21,41.38
2023-05-04,236.06,238.20,232.93,233.52,17889400,237.03,20.63,64.11,42.78
2023-05-03,239.47,241.75,232.75,237.03,34463900,239.24,23.96,68.42,48.08
