datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,232.32,232.32,228.11,228.94,1511800,232.16,-0.04,51.16,53.92
2023-07-28,232.44,234.00,230.57,232.16,863400,231.46,2.19,58.39,56.77
2023-07-27,237.90,238.82,230.65,231.46,1336300,237.01,2.67,57.17,62.37
2023-07-26,236.15,237.47,235.55,237.01,884500,236.92,10.41,72.95,64.10
2023-07-25,232.80,238.18,232.74,236.92,1058700,234.16,10.41,72.84,64.74
2023-07-24,233.85,234.63,231.35,234.16,1031900,234.11,7.20,69.17,65.08
2023-07-21,231.76,235.19,231.76,234.11,3315200,230.86,7.13,69.10,66.20
2023-07-20,227.28,231.60,227.28,230.86,1137500,228.21,5.89,64.18,59.81
2023-07-19,228.38,230.40,227.65,228.21,863700,228.98,1.20,59.28,51.02
2023-07-18,229.94,231.40,228.82,228.98,980400,229.97,2.93,61.55,49.56
2023-07-17,228.97,230.74,228.73,229.97,622400,228.79,7.47,64.51,58.29
2023-07-14,225.88,229.57,225.50,228.79,732300,226.60,2.76,62.52,51.34
2023-07-13,226.66,227.13,225.82,226.60,908600,226.51,3.33,58.50,43.06
2023-07-12,227.75,228.48,226.29,226.51,962300,226.96,3.34,58.33,50.15
2023-07-11,226.80,227.37,225.84,226.96,700500,226.98,2.33,59.46,51.00
2023-07-10,225.85,228.96,225.80,226.98,871300,224.97,3.98,59.51,56.97
2023-07-07,226.59,227.44,224.72,224.97,958100,227.01,0.62,56.24,64.12
2023-07-06,224.72,227.20,223.85,227.01,1205400,226.05,-1.00,60.88,69.53
2023-07-05,222.13,226.13,221.30,226.05,1267700,222.50,-1.17,59.41,69.79
2023-07-03,224.24,224.25,220.68,222.50,813500,226.03,-3.47,53.43,62.40
2023-06-30,224.24,228.09,224.24,226.03,965000,223.27,1.51,61.85,61.65
2023-06-29,222.67,224.32,222.13,223.27,1151500,223.17,-1.30,56.92,60.98
2023-06-28,225.00,225.97,222.14,223.17,1270900,224.63,2.89,56.73,61.51
2023-06-27,223.77,225.32,222.50,224.63,1425400,223.00,7.49,60.30,62.54
2023-06-26,224.49,225.42,222.81,223.00,1284200,224.35,3.88,57.53,57.48
2023-06-23,227.05,227.26,223.57,224.35,1812400,228.01,4.99,60.79,63.61
2023-06-22,226.89,228.43,226.14,228.01,1283900,227.22,8.10,70.92,71.88
2023-06-21,225.97,227.94,225.26,227.22,1237700,225.97,8.73,69.91,71.08
2023-06-20,225.11,227.83,224.37,225.97,1317152,224.52,4.65,68.31,62.94
2023-06-16,225.78,226.48,223.27,224.52,4248170,224.57,1.39,66.37,62.04
2023-06-15,220.15,225.65,219.65,224.57,1410111,220.28,3.20,66.50,54.21
2023-06-14,216.80,220.50,216.43,220.28,1423231,217.14,0.31,60.30,53.51
2023-06-13,219.09,219.51,216.24,217.14,1764173,219.12,-1.97,54.59,51.82
2023-06-12,219.36,219.76,217.12,219.12,1094430,219.36,0.48,59.61,54.94
2023-06-09,219.23,220.74,217.81,219.36,614627,219.91,2.29,60.24,55.28
2023-06-08,217.81,220.12,216.79,219.91,986031,218.49,1.23,61.61,56.71
2023-06-07,221.32,222.19,217.84,218.49,941646,221.32,1.83,59.39,62.94
2023-06-06,223.82,224.47,220.74,221.32,777986,223.13,5.56,66.49,69.76
2023-06-05,221.02,224.35,220.73,223.13,1153418,221.37,4.88,71.58,75.43
2023-06-02,220.33,222.60,219.84,221.37,1228494,219.97,-0.75,69.47,68.80
2023-06-01,220.43,221.61,218.91,219.97,777845,219.11,-0.66,67.70,68.19
2023-05-31,219.04,219.77,216.16,219.11,1738061,218.64,-0.01,66.60,69.09
2023-05-30,217.84,219.96,217.54,218.64,896458,217.07,0.53,66.01,80.06
2023-05-26,219.15,220.91,216.03,217.07,1076391,218.68,2.08,64.04,79.74
2023-05-25,215.41,219.30,215.17,218.68,1204841,216.66,3.67,67.78,79.29
2023-05-24,215.94,217.63,214.67,216.66,884804,215.76,1.33,65.43,79.24
2023-05-23,217.37,217.51,215.30,215.76,905304,218.25,1.29,64.35,79.80
2023-05-22,221.89,222.74,217.93,218.25,1003183,222.12,6.85,69.95,87.32
2023-05-19,221.00,222.93,220.63,222.12,1070256,220.63,12.00,79.99,87.53
2023-05-18,217.30,221.00,217.30,220.63,790890,219.12,9.75,78.90,82.14
2023-05-17,219.66,220.49,217.98,219.12,1087046,218.11,13.36,77.77,82.10
2023-05-16,214.99,218.60,213.65,218.11,962000,214.99,14.14,77.01,81.75
2023-05-15,214.99,215.22,212.90,214.99,911180,215.01,26.01,74.48,77.12
2023-05-12,215.86,216.54,214.29,215.01,976502,215.33,22.44,74.53,78.84
2023-05-11,214.51,216.60,213.82,215.33,1218044,214.47,21.22,75.26,73.76
2023-05-10,214.25,216.42,213.82,214.47,1118422,211.40,22.37,74.64,72.95
2023-05-09,210.38,212.61,209.02,211.40,700471,210.12,21.18,72.34,72.13
2023-05-08,211.56,212.26,209.36,210.12,796788,210.88,17.41,71.34,67.51
2023-05-05,206.38,211.93,206.38,210.88,1217534,205.76,15.08,72.80,67.64
2023-05-04,208.93,210.86,205.70,205.76,1318685,203.97,8.97,68.80,60.29
2023-05-03,200.00,206.63,198.40,203.97,2202920,188.98,9.41,67.24,51.29
2023-05-02,191.47,191.47,187.86,188.98,1120931,192.57,-3.84,46.38,44.13
2023-05-01,193.31,194.03,192.13,192.57,845737,194.11,-0.57,54.03,51.27
2023-04-28,193.00,194.58,192.57,194.11,861093,192.10,1.94,57.83,58.10
2023-04-27,190.86,192.78,189.14,192.10,928802,190.22,0.24,53.90,51.70
2023-04-26,190.74,192.47,189.68,190.22,661227,192.71,-4.39,49.84,43.07
2023-04-25,195.26,195.79,192.30,192.71,665325,195.80,0.54,55.90,50.17
2023-04-24,196.01,197.45,195.25,195.80,664697,196.79,4.35,65.00,56.62
2023-04-21,195.07,197.54,194.85,196.79,895002,194.56,6.53,68.31,56.08
2023-04-20,192.00,195.95,191.99,194.56,809272,192.82,4.14,64.53,58.00
2023-04-19,192.25,193.34,191.94,192.82,599731,193.14,1.36,61.18,58.92
2023-04-18,193.08,193.73,191.90,193.14,922712,192.17,2.55,62.18,65.98
2023-04-17,192.40,193.27,190.29,192.17,842623,191.86,0.59,60.35,65.76
2023-04-14,193.81,194.81,191.42,191.86,1033500,194.61,0.00,59.77,72.84
2023-04-13,192.89,194.73,191.76,194.61,628089,192.17,3.65,67.93,81.58
2023-04-12,192.40,193.81,191.29,192.17,526917,191.45,1.92,63.87,73.93
