datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,1235.03,1257.66,1223.66,1238.05,504300,1225.02,29.39,56.63,68.56
2023-07-28,1193.85,1228.14,1182.39,1225.02,447400,1169.90,45.85,54.94,68.65
2023-07-27,1193.00,1221.45,1167.25,1169.90,628300,1176.23,34.18,46.80,56.70
2023-07-26,1181.56,1189.00,1171.00,1176.23,435700,1181.84,29.51,47.72,50.18
2023-07-25,1201.51,1212.56,1181.16,1181.84,475000,1198.43,40.71,48.50,47.54
2023-07-24,1221.03,1223.36,1174.07,1198.43,441700,1221.03,76.85,50.79,53.69
2023-07-21,1209.22,1228.92,1201.99,1221.03,1116300,1198.34,133.88,54.02,54.95
2023-07-20,1210.00,1223.99,1194.13,1198.34,627700,1225.75,44.52,51.12,51.38
2023-07-19,1219.03,1232.58,1210.94,1225.75,558100,1208.66,72.16,55.01,53.03
2023-07-18,1170.05,1210.00,1170.05,1208.66,641800,1179.17,-38.70,52.94,52.04
2023-07-17,1128.30,1181.30,1128.30,1179.17,547200,1135.72,-14.58,49.19,44.52
2023-07-14,1141.00,1147.77,1126.84,1135.72,463600,1146.72,-48.88,42.98,37.33
2023-07-13,1153.95,1154.00,1130.00,1146.72,383400,1141.13,-24.73,44.25,35.69
2023-07-12,1143.00,1153.43,1127.35,1141.13,448200,1121.58,-66.56,43.46,36.46
2023-07-11,1087.15,1131.45,1081.37,1121.58,586200,1087.15,-40.51,40.74,36.18
2023-07-10,1108.04,1109.49,1063.02,1087.15,1409200,1153.82,-68.36,35.66,35.34
2023-07-07,1166.53,1189.98,1151.05,1153.82,503100,1153.59,-72.67,42.15,37.68
2023-07-06,1221.20,1226.00,1145.50,1153.59,912500,1247.36,-87.92,42.12,43.52
2023-07-05,1193.75,1248.77,1178.30,1247.36,614900,1193.75,36.46,54.04,46.89
2023-07-03,1190.00,1193.75,1172.09,1193.75,237000,1184.60,-3.99,45.91,38.39
2023-06-30,1188.00,1212.60,1173.26,1184.60,489600,1171.45,-10.14,44.35,43.34
2023-06-29,1211.20,1214.21,1162.39,1171.45,382400,1207.69,-52.32,42.12,36.48
2023-06-28,1156.85,1208.25,1156.85,1207.69,409600,1162.09,-4.15,46.93,36.09
2023-06-27,1173.10,1183.00,1159.29,1162.09,522300,1155.51,-47.43,38.76,29.48
2023-06-26,1220.90,1239.03,1154.50,1155.51,582500,1226.49,-82.64,37.47,29.50
2023-06-23,1221.85,1237.77,1190.03,1226.49,779700,1241.51,17.94,47.49,35.00
2023-06-22,1211.76,1242.00,1199.50,1241.51,452000,1210.90,31.77,50.12,43.55
2023-06-21,1199.00,1227.51,1192.00,1210.90,387600,1197.74,2.61,44.28,42.64
2023-06-20,1190.00,1237.24,1182.00,1197.74,436000,1194.74,-56.71,41.54,35.00
2023-06-16,1224.00,1224.00,1192.60,1194.74,779400,1223.77,-94.75,40.93,27.93
2023-06-15,1206.41,1229.35,1198.29,1223.77,389500,1211.84,-46.90,45.19,36.29
2023-06-14,1209.52,1220.01,1194.04,1211.84,360900,1209.52,-46.18,42.92,30.11
2023-06-13,1252.80,1254.73,1189.05,1209.52,500400,1238.15,-29.48,42.49,30.18
2023-06-12,1209.00,1240.37,1192.20,1238.15,399800,1208.55,-11.57,46.51,30.03
2023-06-09,1219.16,1220.15,1186.11,1208.55,447300,1209.74,-73.71,41.17,32.84
2023-06-08,1205.84,1224.36,1192.34,1209.74,447500,1208.29,-40.17,41.33,32.55
2023-06-07,1253.44,1259.54,1200.88,1208.29,571600,1254.45,-75.84,41.08,38.69
2023-06-06,1282.98,1282.98,1246.10,1254.45,478800,1289.49,-45.38,46.97,46.80
2023-06-05,1268.71,1292.28,1258.16,1289.49,272900,1270.67,-50.13,52.26,47.76
2023-06-02,1279.91,1284.11,1221.07,1270.67,402000,1258.02,-40.21,49.42,49.78
2023-06-01,1240.09,1278.47,1232.00,1258.02,344300,1239.00,-74.47,47.47,44.31
2023-05-31,1244.36,1248.64,1226.62,1239.00,637500,1249.72,-81.15,44.48,44.32
2023-05-30,1297.25,1301.98,1242.32,1249.72,515100,1282.26,-25.67,45.85,53.77
2023-05-26,1252.52,1296.00,1250.65,1282.26,409100,1249.91,-14.54,50.19,54.19
2023-05-25,1300.42,1307.88,1246.81,1249.91,368300,1284.13,-29.76,45.42,54.50
2023-05-24,1290.00,1297.19,1261.11,1284.13,326200,1299.83,-12.39,50.14,53.62
2023-05-23,1328.44,1357.55,1293.00,1299.83,491900,1339.62,10.91,52.46,46.90
2023-05-22,1313.33,1365.64,1308.80,1339.62,604300,1310.88,91.57,58.87,54.47
2023-05-19,1327.33,1327.33,1300.04,1310.88,463600,1332.49,26.38,55.20,47.31
2023-05-18,1320.00,1336.17,1309.20,1332.49,349900,1320.15,88.90,58.87,52.83
2023-05-17,1288.25,1330.57,1276.00,1320.15,458600,1275.39,106.77,57.37,53.39
2023-05-16,1286.21,1301.67,1268.06,1275.39,347600,1296.80,-4.60,51.38,52.14
2023-05-15,1289.93,1306.29,1284.17,1296.80,507900,1279.67,41.06,54.80,57.19
2023-05-12,1293.93,1295.37,1261.64,1279.67,275800,1296.52,-11.98,52.45,50.71
2023-05-11,1296.00,1303.00,1281.80,1296.52,334600,1288.92,19.03,55.06,50.40
2023-05-10,1268.00,1317.28,1263.09,1288.92,535000,1248.05,44.00,54.10,45.61
2023-05-09,1267.56,1281.20,1244.77,1248.05,469100,1284.50,12.42,48.63,38.55
2023-05-08,1242.55,1289.41,1242.55,1284.50,451300,1243.59,54.95,53.96,40.19
2023-05-05,1225.78,1263.92,1221.94,1243.59,478300,1213.38,-30.03,48.02,38.44
2023-05-04,1326.05,1336.81,1196.16,1213.38,1238700,1279.99,-68.54,42.98,44.56
2023-05-03,1267.18,1296.73,1256.29,1279.99,566200,1255.74,-13.78,53.63,59.83
2023-05-02,1292.48,1292.48,1242.67,1255.74,376000,1291.65,-52.55,49.39,57.75
2023-05-01,1263.22,1298.73,1260.00,1291.65,267300,1277.49,-29.82,56.49,57.48
2023-04-28,1248.38,1294.27,1237.25,1277.49,446200,1244.92,-37.25,54.07,58.78
2023-04-27,1257.97,1257.97,1233.72,1244.92,300900,1235.63,-56.96,47.89,57.19
2023-04-26,1241.96,1259.99,1232.92,1235.63,315700,1229.55,-60.49,45.97,50.01
2023-04-25,1261.78,1262.31,1227.58,1229.55,341400,1273.62,-26.49,44.72,41.22
2023-04-24,1282.00,1285.99,1252.13,1273.62,316600,1281.92,-11.44,52.91,41.58
2023-04-21,1296.23,1304.28,1268.12,1281.92,262100,1293.77,30.30,54.66,49.82
2023-04-20,1288.28,1308.29,1285.30,1293.77,286600,1308.29,48.77,57.16,59.60
2023-04-19,1305.31,1324.20,1302.26,1308.29,209900,1321.47,58.24,60.31,66.68
2023-04-18,1320.60,1337.75,1315.95,1321.47,274000,1314.74,19.57,63.24,71.75
2023-04-17,1301.52,1315.88,1285.64,1314.74,241600,1301.88,1.10,62.37,66.90
2023-04-14,1294.17,1319.98,1289.45,1301.88,248000,1296.12,-16.18,60.73,67.45
2023-04-13,1277.39,1304.00,1268.48,1296.12,344000,1256.04,29.32,60.00,60.97
2023-04-12,1307.46,1314.91,1249.70,1256.04,393400,1285.06,31.16,54.56,61.23
2023-04-11,1253.58,1288.88,1253.58,1285.06,403400,1251.62,88.32,60.05,61.62
2023-04-10,1225.22,1252.39,1210.29,1251.62,289800,1245.00,59.83,55.23,61.59
2023-04-06,1233.90,1253.97,1207.70,1245.00,323700,1250.05,57.72,54.22,55.65
2023-04-05,1288.28,1295.18,1240.50,1250.05,473100,1301.90,58.50,55.10,52.85
2023-04-04,1328.00,1329.49,1296.86,1301.90,285500,1313.64,115.27,65.25,61.02
2023-04-03,1305.00,1317.77,1297.00,1313.64,393600,1318.06,93.22,67.88,59.49
2023-03-31,1273.88,1325.67,1266.13,1318.06,676100,1266.80,135.31,68.85,59.77
2023-03-30,1247.99,1269.18,1228.00,1266.80,463900,1224.88,65.65,63.19,49.86
2023-03-29,1212.67,1230.23,1208.14,1224.88,373700,1196.74,10.14,57.29,40.78
2023-03-28,1186.09,1198.64,1183.00,1196.74,251700,1191.79,7.78,52.56,34.21
2023-03-27,1198.00,1215.90,1182.60,1191.79,355600,1187.28,-23.17,51.68,33.77
2023-03-24,1184.28,1197.26,1163.84,1187.28,424600,1191.55,24.95,50.92,36.09
2023-03-23,1205.92,1236.02,1178.57,1191.55,406900,1186.63,23.51,51.64,44.35
2023-03-22,1224.20,1225.65,1185.08,1186.63,381500,1220.42,-15.16,50.89,45.60
2023-03-21,1199.25,1234.00,1196.22,1220.42,419700,1182.75,-32.15,56.42,50.91
2023-03-20,1197.28,1198.56,1167.00,1182.75,376700,1201.15,-82.16,50.90,43.83
2023-03-17,1200.17,1208.00,1180.78,1201.15,641800,1214.74,-55.11,54.00,50.42
2023-03-16,1180.00,1228.77,1173.37,1214.74,495500,1188.96,-12.00,56.36,59.39
2023-03-15,1186.73,1200.00,1159.35,1188.96,475000,1214.96,-29.56,52.72,62.19
2023-03-14,1193.30,1216.28,1179.16,1214.96,471400,1162.33,6.24,57.18,68.90
2023-03-13,1152.78,1180.67,1124.02,1162.33,531400,1168.04,-57.67,49.09,69.50
2023-03-10,1193.00,1201.14,1143.62,1168.04,662000,1201.79,-14.95,50.05,75.92
2023-03-09,1243.77,1268.00,1196.26,1201.79,456000,1252.57,44.91,56.01,78.28
2023-03-08,1264.72,1265.00,1230.32,1252.57,318100,1264.91,116.31,67.20,79.18
2023-03-07,1260.96,1268.33,1236.13,1264.91,559600,1256.26,146.65,70.37,83.30
2023-03-06,1233.00,1273.86,1218.83,1256.26,624100,1226.74,156.93,69.43,82.82
2023-03-03,1226.48,1227.97,1203.23,1226.74,556400,1218.52,125.87,66.02,81.94
2023-03-02,1195.00,1223.04,1188.00,1218.52,359600,1208.72,98.88,65.01,76.37
2023-03-01,1220.85,1225.00,1190.21,1208.72,580400,1220.00,49.12,63.81,71.81
2023-02-28,1191.99,1223.05,1186.18,1220.00,568700,1182.99,87.69,66.22,79.27
2023-02-27,1172.84,1192.16,1153.37,1182.99,701600,1156.88,70.67,61.83,68.93
2023-02-24,1163.25,1181.70,1118.81,1156.88,1089900,1136.26,51.93,58.28,61.21
2023-02-23,1134.88,1142.34,1101.05,1136.26,720500,1118.26,-7.39,55.23,49.80
2023-02-22,1104.67,1134.41,1093.32,1118.26,683300,1099.33,-48.64,52.40,49.74
2023-02-21,1094.90,1123.31,1085.15,1099.33,656900,1100.87,-74.48,49.28,49.48
2023-02-17,1104.70,1112.01,1088.36,1100.87,427500,1119.64,-74.57,49.52,40.92
2023-02-16,1131.75,1156.75,1117.85,1119.64,394300,1159.60,-67.61,52.48,38.77
2023-02-15,1122.00,1164.00,1115.27,1159.60,351600,1132.31,-66.98,59.52,46.97
2023-02-14,1101.93,1147.53,1083.10,1132.31,389800,1112.32,-81.98,55.76,50.31
2023-02-13,1111.16,1126.64,1102.91,1112.32,288100,1104.95,-69.37,52.77,50.82
2023-02-10,1125.77,1129.57,1097.83,1104.95,400200,1143.65,-56.85,51.66,46.47
2023-02-09,1189.98,1194.62,1136.84,1143.65,330900,1166.90,-77.62,58.39,52.26
2023-02-08,1161.70,1192.35,1158.95,1166.90,376000,1173.81,-21.68,62.97,57.06
2023-02-07,1168.24,1177.25,1129.53,1173.81,820600,1175.44,43.17,64.36,50.51
2023-02-06,1168.70,1188.79,1158.88,1175.44,486600,1187.25,65.53,64.67,59.60
2023-02-03,1175.70,1223.54,1161.88,1187.25,556400,1226.58,92.25,66.86,65.57
2023-02-02,1235.92,1250.48,1201.78,1226.58,653900,1214.29,128.49,74.68,73.89
2023-02-01,1180.00,1222.00,1152.48,1214.29,603300,1181.69,141.55,73.79,74.67
2023-01-31,1170.01,1183.18,1153.01,1181.69,496700,1161.80,112.77,71.31,73.99
2023-01-30,1190.62,1210.25,1160.61,1161.80,758700,1221.27,91.80,69.68,78.77
2023-01-27,1187.35,1233.28,1183.00,1221.27,702500,1188.58,138.35,82.70,86.77
2023-01-26,1151.31,1190.93,1151.31,1188.58,826200,1130.64,164.27,80.88,85.99
2023-01-25,1080.00,1133.68,1073.16,1130.64,475600,1109.91,193.84,76.86,84.98
2023-01-24,1079.23,1113.94,1074.06,1109.91,441000,1095.00,194.13,75.13,80.66
