datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,198.74,200.10,198.43,199.53,2091300,198.42,3.03,59.82,79.76
2023-07-28,198.29,199.02,196.19,198.42,2883900,195.45,2.06,58.64,79.69
2023-07-27,195.50,198.10,193.69,195.45,3474600,191.52,3.48,55.37,79.84
2023-07-26,191.93,192.82,189.90,191.52,2793200,195.66,-6.75,50.58,79.59
2023-07-25,193.00,196.95,193.00,195.66,2958700,192.37,0.26,56.52,77.48
2023-07-24,191.44,193.61,190.65,192.37,2663500,191.96,1.42,52.39,71.80
2023-07-21,191.65,193.65,190.72,191.96,8748400,189.65,0.91,51.86,71.03
2023-07-20,191.88,193.95,188.76,189.65,3991000,195.79,4.34,48.89,67.33
2023-07-19,197.17,197.40,195.31,195.79,2040800,196.50,9.60,57.67,69.62
2023-07-18,194.92,196.81,193.82,196.50,3022900,196.36,6.50,58.80,61.86
2023-07-17,190.58,197.54,190.58,196.36,3249100,191.97,2.03,58.65,62.32
2023-07-14,197.38,197.39,191.49,191.97,2922100,198.27,-2.84,53.80,62.32
2023-07-13,196.68,199.44,195.91,198.27,3364400,195.40,8.79,63.78,70.54
2023-07-12,193.41,196.05,192.58,195.40,3117600,190.95,5.50,60.70,63.61
2023-07-11,191.66,192.07,187.60,190.95,2039700,191.05,-1.43,55.20,56.82
2023-07-10,185.91,191.09,185.77,191.05,3367200,185.31,4.71,55.36,51.51
2023-07-07,186.39,188.66,185.18,185.31,3038000,186.19,-0.63,47.11,40.81
2023-07-06,186.90,187.96,184.57,186.19,4203800,190.00,0.08,48.38,34.32
2023-07-05,192.43,193.35,189.87,190.00,2693700,194.33,4.56,54.28,42.76
2023-07-03,193.98,196.55,192.27,194.33,1367600,194.81,6.35,62.30,49.52
2023-06-30,190.98,195.36,190.80,194.81,3376000,189.48,6.45,63.26,51.82
2023-06-29,189.80,190.66,187.60,189.48,2623200,189.90,-0.18,56.31,51.46
2023-06-28,190.02,191.16,188.57,189.90,3836400,192.38,-1.99,57.10,56.71
2023-06-27,186.80,192.61,185.01,192.38,3631900,186.34,0.01,61.86,64.10
2023-06-26,187.85,191.63,186.24,186.34,3365800,185.94,-1.32,52.99,63.74
2023-06-23,184.10,187.09,183.52,185.94,5021500,186.11,3.48,52.31,57.63
2023-06-22,183.88,186.37,183.23,186.11,2973200,185.44,4.43,52.61,56.44
2023-06-21,186.02,188.26,185.34,185.44,2941300,187.98,5.07,51.59,63.16
2023-06-20,187.00,189.00,185.40,187.98,2663500,188.36,10.01,55.82,70.90
2023-06-16,190.49,191.78,187.75,188.36,6889200,189.66,13.38,56.46,76.58
2023-06-15,190.78,191.89,189.45,189.66,3414400,191.89,9.86,58.61,88.54
2023-06-14,192.62,193.97,189.86,191.89,4061300,192.37,11.48,62.38,81.04
2023-06-13,190.34,192.54,189.42,192.37,3827900,187.66,14.68,63.19,68.57
2023-06-12,185.00,187.96,184.71,187.66,3845700,182.46,10.23,58.23,62.81
2023-06-09,183.27,185.89,181.08,182.46,3164500,181.68,5.93,51.53,62.08
2023-06-08,181.44,182.54,180.05,181.68,2995541,180.37,9.29,50.43,56.91
2023-06-07,178.27,183.36,178.27,180.37,4061083,177.97,7.17,48.60,56.99
2023-06-06,173.61,178.72,173.40,177.97,3352131,174.98,-9.95,45.15,56.38
2023-06-05,179.17,179.34,173.66,174.98,3256914,179.80,-16.33,40.54,55.69
2023-06-02,181.31,182.00,178.92,179.80,3697378,180.41,-10.73,46.38,59.99
2023-06-01,179.22,182.20,176.70,180.41,4357270,177.69,-11.85,47.17,58.55
2023-05-31,175.40,179.99,175.24,177.69,7008219,177.43,-10.27,43.12,53.55
2023-05-30,178.12,178.84,174.81,177.43,5019488,176.53,-5.36,42.73,50.76
2023-05-26,172.48,177.74,171.49,176.53,6794834,172.39,-7.84,41.44,43.55
2023-05-25,166.51,173.94,161.93,172.39,9667917,173.20,-8.18,35.20,38.59
2023-05-24,171.50,176.63,169.74,173.20,10186600,187.92,-7.39,35.90,50.84
2023-05-23,189.79,190.35,187.40,187.92,3854416,191.31,6.49,53.82,60.41
2023-05-22,189.91,193.14,189.46,191.31,2482444,190.53,11.69,60.25,63.98
2023-05-19,192.26,192.65,189.76,190.53,3598411,192.26,6.01,59.21,64.11
2023-05-18,188.95,193.04,188.37,192.26,2956796,187.96,8.87,62.59,73.36
2023-05-17,184.00,188.60,183.15,187.96,3002245,182.79,6.63,56.92,73.36
2023-05-16,183.63,185.26,182.59,182.79,2179522,184.37,0.40,48.14,62.46
2023-05-15,180.68,184.72,180.27,184.37,2435760,180.57,0.71,51.09,54.65
2023-05-12,181.43,182.55,178.87,180.57,1376889,180.59,-1.97,43.32,47.09
2023-05-11,180.40,181.09,178.74,180.59,2252619,181.43,0.71,43.35,47.69
2023-05-10,181.68,182.29,179.56,181.43,3364890,179.62,3.81,44.71,47.94
2023-05-09,182.53,182.72,178.03,179.62,3353256,184.52,-1.04,41.02,40.06
2023-05-08,183.79,184.57,181.73,184.52,1936886,183.39,3.38,49.29,41.87
2023-05-05,180.64,184.45,179.57,183.39,3672165,181.33,-3.57,47.00,41.61
2023-05-04,182.00,182.97,180.48,181.33,2279682,182.39,-5.01,42.62,39.18
