datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,101.31,101.83,100.86,101.57,6377400,101.25,0.81,53.28,64.80
2023-07-28,101.50,101.83,100.81,101.25,5320700,100.78,0.32,51.86,64.34
2023-07-27,102.03,102.43,100.54,100.78,5373400,101.73,-0.83,49.78,65.73
2023-07-26,102.21,102.67,101.30,101.73,6568300,102.92,0.13,54.17,64.30
2023-07-25,102.43,103.77,102.33,102.92,5627500,102.78,1.78,60.38,64.15
2023-07-24,102.88,103.41,102.32,102.78,4746600,102.82,2.69,59.88,57.99
2023-07-21,101.80,103.55,101.61,102.82,20369100,100.88,3.69,60.08,53.95
2023-07-20,101.78,102.48,100.70,100.88,5466100,101.83,4.83,52.93,45.74
2023-07-19,100.62,101.98,100.62,101.83,5556200,100.76,5.63,57.62,52.15
2023-07-18,100.74,101.42,99.86,100.76,5991000,100.93,2.30,53.29,44.84
2023-07-17,100.83,101.81,100.04,100.93,5244500,101.61,1.78,54.11,51.48
2023-07-14,101.77,102.08,100.99,101.61,3934400,101.60,2.55,57.37,51.06
2023-07-13,101.51,102.20,101.30,101.60,4511700,101.14,2.92,57.33,43.44
2023-07-12,101.42,101.83,100.76,101.14,6971900,100.09,2.53,55.78,38.10
2023-07-11,99.44,100.23,99.14,100.09,5271700,99.13,1.37,52.07,37.17
2023-07-10,96.30,99.53,96.23,99.13,9294600,96.05,0.90,48.40,31.65
2023-07-07,95.99,96.66,95.55,96.05,7887400,96.20,-2.29,33.14,33.56
2023-07-06,97.86,98.07,95.91,96.20,7153300,98.46,-4.65,33.59,40.49
2023-07-05,99.15,99.33,98.29,98.46,6365400,99.15,-3.41,41.45,48.69
2023-07-03,98.73,99.57,98.25,99.15,3287000,99.06,-2.12,44.39,54.33
2023-06-30,99.40,99.46,98.54,99.06,6228900,98.68,-2.81,43.91,52.59
2023-06-29,98.61,98.83,97.98,98.68,5113500,98.61,-2.70,41.93,46.98
2023-06-28,98.64,98.64,97.30,98.61,6581900,98.72,-2.05,41.58,47.85
2023-06-27,98.39,99.06,97.73,98.72,5034100,98.23,-0.54,41.95,47.99
2023-06-26,98.34,98.77,97.48,98.23,6069000,98.34,-0.23,39.73,41.81
2023-06-23,99.65,99.73,97.52,98.34,18770100,100.85,0.38,40.05,47.60
2023-06-22,101.42,101.64,99.64,100.85,6125500,101.87,1.70,48.29,60.08
2023-06-21,100.60,102.46,100.36,101.87,5508800,101.27,3.95,52.36,59.83
2023-06-20,101.86,102.49,100.90,101.27,5506400,101.87,3.05,50.06,51.64
2023-06-16,102.01,102.51,101.48,101.87,11708300,101.38,1.94,52.41,51.24
2023-06-15,101.34,101.99,100.66,101.38,6448200,100.66,1.88,50.65,48.86
2023-06-14,99.56,101.36,99.19,100.66,9279500,99.26,3.14,48.04,41.52
2023-06-13,98.51,99.47,98.51,99.26,5137900,98.46,1.62,42.55,33.17
2023-06-12,97.96,98.51,97.52,98.46,6705800,97.96,0.71,39.13,27.36
2023-06-09,98.80,98.96,97.64,97.96,5550800,99.15,-0.57,36.96,27.02
2023-06-08,97.65,99.18,96.92,99.15,6877800,97.92,0.71,40.13,27.07
2023-06-07,98.55,98.86,97.59,97.92,6285600,98.22,-1.69,34.76,26.29
2023-06-06,99.74,100.33,97.53,98.22,8657100,99.93,-2.12,35.48,31.82
2023-06-05,100.04,100.87,99.50,99.93,6536500,99.50,-2.97,39.85,33.44
2023-06-02,98.31,99.66,98.19,99.50,6220300,97.52,-6.01,38.07,31.90
2023-06-01,97.59,98.23,96.52,97.52,6752200,97.64,-9.57,29.09,25.22
2023-05-31,98.03,98.08,96.98,97.64,10377100,97.75,-8.05,29.33,25.66
2023-05-30,98.89,98.96,97.31,97.75,6505400,98.53,-7.53,29.54,33.23
2023-05-26,98.63,99.61,98.33,98.53,7276500,98.44,-8.11,30.97,34.25
2023-05-25,98.70,98.90,97.73,98.44,8177000,99.61,-7.68,30.61,33.71
2023-05-24,100.80,100.81,99.11,99.61,6134800,100.34,-6.02,32.68,44.09
2023-05-23,102.12,102.14,100.08,100.34,6766300,102.90,-6.63,34.01,42.41
2023-05-22,105.52,105.70,102.77,102.90,7504300,105.51,-3.81,39.22,34.50
2023-05-19,107.00,107.15,105.32,105.51,4984700,107.09,-1.66,45.86,33.45
2023-05-18,105.42,107.14,105.20,107.09,5377500,105.69,-0.12,50.68,39.74
2023-05-17,105.96,106.54,104.94,105.69,4757275,105.28,0.97,46.01,40.34
2023-05-16,106.41,106.56,105.19,105.28,3677256,106.64,1.32,44.58,42.07
2023-05-15,106.11,106.75,105.61,106.64,4214816,106.12,-7.82,48.54,47.93
2023-05-12,105.76,106.21,104.83,106.12,5175562,105.63,-8.44,46.86,50.12
2023-05-11,106.44,106.76,105.12,105.63,4791653,106.97,-8.66,45.31,54.93
2023-05-10,107.16,108.11,105.68,106.97,4565013,106.71,-5.78,48.95,59.02
2023-05-09,106.99,107.18,106.40,106.71,3682380,107.17,-4.76,48.20,55.14
2023-05-08,107.47,108.12,106.93,107.17,6090713,107.21,-2.17,49.39,54.68
2023-05-05,105.55,107.48,105.38,107.21,7813754,104.72,-2.08,49.49,54.38
2023-05-04,104.27,105.67,103.80,104.72,8841632,103.96,-3.47,42.88,53.17
2023-05-03,109.07,109.72,103.80,103.96,24335486,114.46,-3.09,40.68,59.26
2023-05-02,114.49,114.56,112.85,114.46,9626359,114.56,7.30,80.38,77.81
2023-05-01,114.25,115.48,114.25,114.56,6482127,114.29,6.65,81.08,88.95
2023-04-28,112.42,114.31,112.29,114.29,5979301,112.75,5.98,80.66,88.52
2023-04-27,111.39,112.88,111.18,112.75,7343725,111.47,5.28,78.06,83.23
2023-04-26,109.01,112.33,109.01,111.47,8053123,109.34,4.48,75.53,77.75
2023-04-25,108.91,111.11,108.83,109.34,8723611,109.29,3.74,70.23,76.63
2023-04-24,108.19,109.29,108.04,109.29,5753675,108.19,3.55,70.08,68.62
2023-04-21,107.30,108.78,106.66,108.19,4522838,107.05,3.45,66.87,67.51
2023-04-20,106.19,107.57,106.19,107.05,4297187,107.16,2.37,63.05,68.62
2023-04-19,107.69,107.86,107.08,107.16,4614620,107.91,2.26,63.71,75.35
2023-04-18,108.87,109.23,107.73,107.91,5299227,108.31,3.91,68.22,82.90
2023-04-17,107.96,108.64,107.56,108.31,4780873,107.47,3.46,70.70,75.45
2023-04-14,106.91,108.17,106.85,107.47,3963272,106.99,3.34,68.46,75.67
2023-04-13,106.38,107.22,106.25,106.99,4362929,105.60,5.67,67.13,68.78
2023-04-12,106.24,106.58,105.35,105.60,4605193,105.74,4.98,62.93,59.72
2023-04-11,105.06,106.40,104.92,105.74,4002874,104.74,7.02,63.69,51.71
2023-04-10,103.54,104.82,103.07,104.74,3760819,104.68,6.08,60.52,52.07
2023-04-06,104.90,105.16,104.02,104.68,3155669,104.90,6.34,60.32,58.23
2023-04-05,103.98,105.70,103.93,104.90,5091735,104.00,6.48,61.34,53.10
2023-04-04,104.85,105.01,103.35,104.00,3843575,104.85,4.88,58.69,54.79
2023-04-03,104.06,104.94,103.67,104.85,3836775,104.13,4.31,62.45,53.12
2023-03-31,101.84,104.28,101.84,104.13,6900065,101.32,4.28,60.46,54.34
2023-03-30,101.44,101.70,100.65,101.32,3979215,100.62,2.62,51.03,46.30
2023-03-29,99.33,100.69,98.74,100.62,4946642,98.72,0.19,48.17,40.21
2023-03-28,98.14,98.91,98.08,98.72,4679670,98.66,-0.62,39.23,34.13
2023-03-27,98.92,99.72,98.57,98.66,5827670,98.34,-0.80,38.92,34.24
2023-03-24,98.22,98.43,97.19,98.34,4685915,98.42,-0.74,37.35,28.10
2023-03-23,99.34,100.13,97.51,98.42,6870370,99.12,-0.96,37.57,34.22
2023-03-22,100.69,101.48,99.06,99.12,5911596,100.54,-1.18,39.51,40.94
2023-03-21,100.51,101.19,100.14,100.54,4711112,99.85,-1.96,43.76,47.32
2023-03-20,99.10,100.22,98.93,99.85,4745723,98.70,-3.49,40.89,41.35
2023-03-17,99.07,99.29,97.83,98.70,10189661,100.43,-6.29,35.83,35.46
2023-03-16,99.14,100.71,99.03,100.43,8189000,99.34,-4.12,40.69,44.29
2023-03-15,98.39,99.37,97.28,99.34,6587130,99.46,-3.67,35.57,34.90
2023-03-14,100.11,100.38,98.47,99.46,6242282,99.08,-1.97,35.89,34.62
2023-03-13,98.91,100.20,98.37,99.08,6408391,99.38,-3.01,34.17,26.11
2023-03-10,100.62,101.24,99.03,99.38,6641872,100.30,-3.06,34.85,26.32
2023-03-09,102.74,102.75,99.96,100.30,5730070,102.50,-1.30,36.97,26.09
2023-03-08,102.90,103.02,101.73,102.50,4225498,103.34,-1.01,42.74,26.36
2023-03-07,104.99,105.68,103.12,103.34,3976538,104.99,-1.43,45.24,31.80
2023-03-06,104.45,105.94,104.44,104.99,5237053,104.55,0.21,50.65,31.26
2023-03-03,103.40,104.69,103.01,104.55,4878628,103.01,-2.55,49.14,31.32
2023-03-02,101.28,103.17,100.94,103.01,4775934,101.43,-4.53,43.54,32.69
2023-03-01,102.19,102.33,100.90,101.43,5200525,102.09,-7.57,36.93,26.40
2023-02-28,101.99,102.95,101.90,102.09,5186525,102.44,-5.89,38.69,26.24
2023-02-27,102.33,103.30,102.15,102.44,5235072,101.60,-6.08,39.62,33.61
2023-02-24,102.65,102.72,100.82,101.60,6019678,103.51,-5.49,36.21,34.62
2023-02-23,105.51,105.51,102.63,103.51,6857851,104.77,-2.54,41.11,31.10
2023-02-22,105.40,105.94,104.39,104.77,7523721,104.78,-1.53,44.83,30.04
2023-02-21,105.50,105.95,104.71,104.78,5438014,107.10,-2.04,44.86,37.03
2023-02-17,106.74,107.46,106.23,107.10,6876408,107.54,2.08,52.39,43.22
2023-02-16,107.75,109.10,107.41,107.54,4590687,109.00,3.24,53.98,43.18
2023-02-15,107.50,109.00,107.26,109.00,3953084,107.98,-0.15,59.58,49.49
2023-02-14,107.93,108.47,106.69,107.98,5109387,108.52,-2.01,56.66,50.74
2023-02-13,107.45,108.93,107.28,108.52,5153828,107.09,-0.62,58.74,56.16
2023-02-10,105.52,107.26,105.47,107.09,6298642,106.05,-1.31,54.65,56.27
2023-02-09,105.73,106.61,105.60,106.05,5582574,106.30,-2.97,51.39,56.21
2023-02-08,106.32,106.54,105.65,106.30,5446650,106.82,-2.46,52.23,55.71
2023-02-07,104.83,107.38,104.56,106.82,6199871,105.02,-0.16,53.94,55.96
2023-02-06,104.00,106.17,103.30,105.02,6386276,104.30,-1.62,48.56,49.91
2023-02-03,104.58,106.44,103.04,104.30,15200533,109.15,-1.91,46.22,50.51
2023-02-02,110.04,110.83,108.00,109.15,9602605,109.99,4.11,64.50,62.01
2023-02-01,108.97,110.78,107.98,109.99,5820538,109.14,5.73,68.88,65.69
2023-01-31,108.26,109.15,107.50,109.14,5816303,108.40,4.14,66.76,65.53
2023-01-30,108.26,108.87,107.42,108.40,6877921,109.02,1.65,64.82,64.78
2023-01-27,108.74,109.76,108.34,109.02,6851116,108.76,1.79,67.91,62.99
2023-01-26,107.30,108.80,107.06,108.76,6318028,106.98,2.91,67.30,64.10
2023-01-25,106.06,107.14,105.90,106.98,5408151,106.64,0.68,62.85,63.70
2023-01-24,106.40,106.87,105.41,106.64,5494391,106.21,0.64,61.93,64.73
2023-01-23,105.04,106.89,104.40,106.21,6213659,105.04,1.47,60.79,65.02
2023-01-20,104.40,105.20,103.89,105.04,6543494,104.26,-1.65,57.58,59.77
2023-01-19,105.00,105.70,104.24,104.26,5081986,105.00,-0.17,55.31,66.11
2023-01-18,107.14,107.47,104.91,105.00,5725782,106.75,0.54,58.04,71.45
2023-01-17,106.95,107.60,106.31,106.75,7447783,107.23,5.92,65.09,77.91
2023-01-13,105.07,107.30,105.07,107.23,5529705,105.85,8.03,67.17,76.81
2023-01-12,106.29,106.44,105.17,105.85,4880228,106.30,6.08,64.11,70.71
2023-01-11,105.81,106.44,104.86,106.30,5630076,106.00,7.70,65.98,77.18
