datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,467.54,471.30,465.06,467.29,25105500,467.50,-7.65,64.63,60.29
2023-07-28,466.68,470.27,463.81,467.50,33119400,459.00,2.89,64.76,60.40
2023-07-27,465.19,473.95,457.50,459.00,45597600,454.52,4.31,61.84,55.59
2023-07-26,460.21,460.53,446.30,454.52,36423700,456.79,-5.25,60.23,54.73
2023-07-25,449.41,461.83,449.23,456.79,34808100,446.12,17.77,61.45,55.41
2023-07-24,447.31,451.09,440.40,446.12,38251600,443.09,22.07,57.70,55.10
2023-07-21,457.88,458.66,441.00,443.09,96283200,455.20,21.29,56.59,59.58
2023-07-20,465.07,470.87,450.62,455.20,53786500,470.77,30.17,62.71,72.14
2023-07-19,474.64,478.18,467.42,470.77,42750200,474.94,49.74,72.02,74.63
2023-07-18,467.01,478.96,457.34,474.94,57019000,464.61,51.77,74.78,66.01
2023-07-17,462.89,464.96,452.62,464.61,51048800,454.69,40.48,72.34,65.00
2023-07-14,465.83,480.88,450.60,454.69,77066400,459.77,31.67,69.73,64.76
2023-07-13,445.18,461.55,444.92,459.77,47820400,439.02,51.55,73.00,55.45
2023-07-12,430.33,439.35,427.77,439.02,48127700,424.05,27.85,67.15,47.13
2023-07-11,424.81,427.58,420.67,424.05,29824400,421.80,5.29,61.57,37.81
2023-07-10,426.57,428.11,416.49,421.80,35390800,425.03,15.48,60.64,39.57
2023-07-07,423.22,432.14,421.80,425.03,35525300,421.03,2.94,62.67,48.44
2023-07-06,418.44,421.79,413.46,421.03,30358200,423.17,-9.22,61.18,50.19
2023-07-05,421.35,431.77,420.85,423.17,32361800,424.13,-7.28,62.42,57.85
2023-07-03,425.17,428.98,422.02,424.13,19820900,423.02,-13.95,62.95,59.40
2023-06-30,416.80,425.50,415.01,423.02,50053400,408.22,-3.90,62.61,60.29
2023-06-29,415.58,416.00,406.00,408.22,38051400,411.17,-18.31,57.78,59.71
2023-06-28,406.60,418.45,405.18,411.17,58263900,418.76,-18.80,59.20,64.96
2023-06-27,407.99,419.40,404.48,418.76,46217500,406.32,8.54,62.87,65.94
2023-06-26,424.61,427.64,401.00,406.32,59432200,422.09,11.50,59.00,60.38
2023-06-23,424.64,428.09,420.15,422.09,35632300,430.25,34.39,67.25,62.31
