datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,250.00,253.34,247.72,249.96,2279400,248.44,1.62,58.53,63.30
2023-07-28,247.50,249.29,244.81,248.44,2094400,245.28,-1.61,57.07,63.55
2023-07-27,248.00,249.83,243.25,245.28,3086000,245.01,4.02,53.95,58.73
2023-07-26,239.71,248.65,238.87,245.01,3631100,242.91,6.00,53.69,54.04
2023-07-25,245.00,246.85,242.73,242.91,2299600,243.33,10.27,51.66,49.35
2023-07-24,243.82,245.99,239.74,243.33,2502800,243.82,-6.90,52.08,50.58
2023-07-21,244.49,246.39,243.06,243.82,7348500,242.05,-3.65,52.55,51.03
2023-07-20,243.99,247.53,241.20,242.05,2983300,246.00,-5.54,51.08,48.42
2023-07-19,248.89,250.25,245.07,246.00,3225000,248.34,-7.40,54.58,52.39
2023-07-18,249.94,250.22,245.57,248.34,3491900,250.05,-9.54,56.72,57.43
2023-07-17,240.97,250.77,240.97,250.05,5804300,241.26,-4.59,58.26,59.47
2023-07-14,238.50,242.83,238.08,241.26,5660800,239.01,-14.25,52.02,58.82
2023-07-13,236.29,243.70,234.52,239.01,9394200,232.64,-14.32,50.24,51.27
2023-07-12,251.14,251.88,231.81,232.64,17787000,250.23,-20.77,44.90,49.46
2023-07-11,248.58,250.99,246.27,250.23,2772900,247.47,-1.36,61.97,59.52
2023-07-10,248.96,251.25,246.89,247.47,4323000,247.59,3.67,59.74,50.58
2023-07-07,252.00,253.08,247.06,247.59,3690200,253.40,3.65,59.88,76.05
2023-07-06,254.08,255.54,250.75,253.40,3243100,257.88,4.25,67.03,79.78
2023-07-05,253.09,258.88,252.10,257.88,3948100,254.64,18.96,73.29,82.93
2023-07-03,255.10,255.44,252.54,254.64,1744200,255.51,13.04,71.51,83.14
2023-06-30,255.49,256.83,252.38,255.51,3392800,253.33,8.98,72.72,85.03
2023-06-29,252.86,254.89,251.06,253.33,2600800,253.41,9.53,71.60,85.14
2023-06-28,248.76,255.42,247.83,253.41,3921900,251.59,14.85,71.70,85.35
2023-06-27,244.26,253.51,244.16,251.59,7023500,243.80,17.96,70.83,80.68
2023-06-26,245.83,250.55,243.42,243.80,4656800,243.94,14.66,66.80,76.46
2023-06-23,246.84,248.65,243.75,243.94,5667000,249.15,23.84,66.95,77.86
2023-06-22,238.91,249.26,238.36,249.15,6490200,238.92,26.33,72.77,81.83
2023-06-21,241.22,242.43,237.20,238.92,5316000,241.60,22.67,67.65,81.47
2023-06-20,244.21,245.05,238.17,241.60,7910300,246.53,16.88,70.89,81.67
2023-06-16,247.41,247.70,242.07,246.53,54813700,243.80,19.74,77.22,87.33
2023-06-15,236.21,244.86,236.21,243.80,6482600,238.56,26.56,76.12,79.41
2023-06-14,232.66,239.63,232.66,238.56,5658500,233.63,21.77,73.88,79.09
2023-06-13,231.50,234.50,229.20,233.63,5957900,229.14,20.24,71.55,81.16
2023-06-12,220.91,229.29,220.55,229.14,5424200,220.10,16.66,69.23,73.05
2023-06-09,222.82,224.78,219.31,220.10,4969900,222.82,8.40,63.69,72.93
2023-06-08,216.62,223.04,216.25,222.82,5031600,216.25,14.84,67.06,72.55
2023-06-07,225.74,225.91,216.17,216.25,7175500,224.72,11.94,62.62,67.69
2023-06-06,225.35,226.86,223.83,224.72,5401800,226.79,34.98,74.68,74.02
2023-06-05,226.47,230.18,223.09,226.79,13772500,217.24,34.68,78.09,75.09
2023-06-02,217.06,219.93,215.05,217.24,4648800,216.79,28.58,72.76,65.47
2023-06-01,211.00,218.28,210.12,216.79,4421600,213.39,27.07,72.47,64.66
2023-05-31,212.25,216.26,211.63,213.39,5589600,212.48,21.87,70.22,60.49
2023-05-30,216.00,219.50,211.42,212.48,5585000,211.70,21.05,69.60,66.10
2023-05-26,208.37,217.05,208.19,211.70,6405400,207.98,18.70,69.09,65.17
2023-05-25,206.27,208.87,202.60,207.98,6143700,204.31,8.68,66.61,63.77
2023-05-24,196.23,207.38,194.08,204.31,17036500,189.74,7.13,63.96,62.09
2023-05-23,191.56,193.20,188.83,189.74,9648900,192.11,-9.66,49.05,52.83
2023-05-22,189.47,192.97,188.30,192.11,5910500,188.66,-3.73,52.32,58.90
2023-05-19,190.87,192.38,188.32,188.66,4222900,189.72,-2.86,47.59,47.98
2023-05-18,191.00,191.49,186.75,189.72,5244200,191.52,5.79,48.98,47.61
2023-05-17,192.31,193.12,190.10,191.52,3425700,191.43,12.51,51.33,48.82
2023-05-16,190.28,192.80,188.86,191.43,4865300,193.00,13.77,51.22,47.92
2023-05-15,198.30,198.55,190.67,193.00,6568000,199.30,16.11,53.15,50.09
2023-05-12,198.65,199.37,196.82,199.30,3011400,197.18,16.00,61.80,53.12
2023-05-11,200.55,200.84,196.57,197.18,3012900,199.40,14.72,59.75,47.92
2023-05-10,197.13,201.52,197.00,199.40,2667000,195.84,14.28,63.03,53.45
2023-05-09,192.64,197.06,192.39,195.84,3863800,191.52,12.05,59.74,47.09
2023-05-08,188.00,192.20,187.93,191.52,3854300,183.93,8.95,55.24,39.79
