datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,299.36,308.04,299.35,307.96,307.96,545800,-5.21,56.96,43.03
2023-07-28,303.43,304.83,296.43,299.18,299.18,534100,-10.33,50.53,40.16
2023-07-27,308.0,308.98,297.45,299.43,299.43,493900,-9.85,50.73,50.16
2023-07-26,299.19,306.68,298.96,306.12,306.12,289100,-12.35,56.28,58.77
2023-07-25,302.72,307.07,300.79,301.43,301.43,320100,-14.50,52.93,52.15
2023-07-24,305.82,308.71,301.81,302.59,302.59,303900,-6.57,53.87,51.70
2023-07-21,308.02,310.45,305.37,306.46,306.46,215100,0.30,57.04,57.54
2023-07-20,316.57,316.57,303.17,304.54,304.54,311400,9.32,55.85,63.75
2023-07-19,313.29,319.04,312.89,318.37,318.37,259400,27.23,68.64,70.95
2023-07-18,308.1,313.73,308.05,313.17,313.17,395100,20.32,65.92,71.02
2023-07-17,306.8,311.01,305.66,309.51,309.51,295400,13.24,63.86,70.49
2023-07-14,316.82,317.05,307.87,309.28,309.28,298000,13.45,63.73,77.39
2023-07-13,317.97,320.55,317.22,318.47,318.47,216800,29.79,73.33,72.74
2023-07-12,314.2,318.85,311.22,315.93,315.93,347500,32.44,72.26,66.33
2023-07-11,308.69,313.22,307.18,309.16,309.16,307500,26.35,69.20,59.36
2023-07-10,294.57,307.26,294.57,306.16,306.16,403400,33.05,67.73,51.78
2023-07-07,291.49,300.5,290.14,295.22,295.22,251200,30.89,61.52,53.79
2023-07-06,287.4,291.87,283.54,291.14,291.14,292000,23.23,58.78,53.87
2023-07-05,293.57,296.25,290.23,292.85,292.85,369000,21.97,60.46,54.00
2023-07-03,293.89,296.99,292.86,296.27,296.27,184100,18.72,63.84,61.54
2023-06-30,290.85,297.45,290.7,295.83,295.83,342400,13.43,63.60,62.64
2023-06-29,283.05,289.33,281.8,288.68,288.68,310000,4.13,59.48,62.61
2023-06-28,281.4,286.1,280.22,283.49,283.49,300600,3.11,56.13,56.01
2023-06-27,273.85,284.43,270.67,282.81,282.81,356800,-0.58,55.69,55.66
2023-06-26,266.3,275.7,265.12,273.11,273.11,285500,-6.88,48.81,48.03
2023-06-23,265.35,265.93,261.91,264.33,264.33,657000,-10.33,41.13,41.22
2023-06-22,270.5,270.5,264.86,267.91,267.91,353400,-10.12,43.60,50.27
2023-06-21,274.52,274.61,270.8,270.88,270.88,314500,-6.68,45.73,56.49
2023-06-20,281.56,281.56,273.89,277.55,277.55,389200,7.45,50.89,53.31
2023-06-16,286.96,288.76,281.75,282.4,282.4,636900,13.29,55.09,59.40
2023-06-15,277.47,285.52,277.47,284.55,284.55,271500,6.54,57.03,55.98
2023-06-14,283.84,285.87,279.08,280.38,280.38,287200,14.18,54.13,49.86
2023-06-13,283.52,286.44,280.61,283.39,283.39,367100,20.82,56.70,48.39
2023-06-12,275.61,280.55,274.91,279.99,279.99,344200,12.21,54.43,41.36
2023-06-09,278.34,280.58,274.32,274.66,274.66,360900,9.94,50.66,35.29
2023-06-08,276.97,278.43,272.38,278.03,278.03,366200,18.34,53.24,36.10
2023-06-07,273.15,280.31,272.35,277.56,277.56,266300,16.17,52.93,43.10
2023-06-06,269.11,273.65,266.5,270.1,270.1,455100,-1.12,47.82,42.61
2023-06-05,276.35,276.44,267.53,269.11,269.11,491400,-11.02,47.11,44.95
2023-06-02,269.33,279.61,269.33,278.01,278.01,374100,-2.79,53.13,52.37
2023-06-01,263.88,267.05,260.9,266.2,266.2,325500,-13.13,44.37,45.89
2023-05-31,265.0,267.52,261.36,262.57,262.57,653500,-9.10,41.24,38.68
2023-05-30,268.02,271.82,265.3,267.78,267.78,271000,1.40,44.59,42.16
2023-05-26,260.67,265.99,260.67,264.72,264.72,243500,-5.98,42.02,34.40
2023-05-25,264.25,264.25,257.19,259.69,259.69,356700,-6.47,37.61,36.64
