datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,53.11,53.9,53.11,53.8,53.8,927400,0.76,57.77,62.67
2023-07-28,53.98,54.17,52.8,53.07,53.07,1027400,-0.65,53.65,61.60
2023-07-27,54.38,54.42,53.31,53.36,53.36,964400,-0.04,55.65,69.37
2023-07-26,53.54,54.27,53.27,53.94,53.94,947600,-0.05,59.79,77.64
2023-07-25,53.11,53.96,53.11,53.81,53.81,680600,0.01,59.16,68.63
2023-07-24,52.81,53.36,52.81,52.95,52.95,754900,-0.19,54.79,61.29
2023-07-21,52.76,53.08,52.45,52.75,52.75,768700,-0.06,53.72,55.08
2023-07-20,53.39,53.39,52.16,52.37,52.37,670200,0.30,51.70,56.45
2023-07-19,53.05,53.72,52.89,53.67,53.67,1178100,2.39,60.01,64.58
2023-07-18,53.5,53.84,52.74,53.04,53.04,1011800,0.88,56.89,64.13
2023-07-17,53.4,53.99,53.2,53.72,53.72,594500,1.54,61.71,72.21
2023-07-14,53.78,53.78,53.01,53.4,53.4,732100,0.46,60.24,72.80
2023-07-13,54.0,54.15,53.74,53.99,53.99,634300,1.22,64.49,70.95
2023-07-12,53.85,53.95,53.42,53.8,53.8,880300,1.52,63.72,64.97
2023-07-11,53.0,53.41,52.78,53.14,53.14,607700,1.47,61.02,56.39
2023-07-10,51.84,52.99,51.84,52.81,52.81,587400,2.20,59.62,50.08
2023-07-07,51.34,52.43,51.13,52.07,52.07,722300,2.52,56.35,54.81
2023-07-06,51.19,51.38,50.68,51.28,51.28,1015800,0.77,52.55,55.99
2023-07-05,51.9,52.41,51.26,52.16,52.16,880300,1.49,57.75,63.37
2023-07-03,52.52,52.76,52.0,52.18,52.18,632100,0.60,57.87,70.94
2023-06-30,53.29,53.68,52.93,52.94,52.94,1103600,0.27,62.49,75.04
2023-06-29,52.05,53.11,51.93,52.77,52.77,1370400,-0.15,61.86,69.35
2023-06-28,51.52,52.44,51.42,52.28,52.28,1058400,0.36,60.06,68.94
2023-06-27,50.62,51.77,50.34,51.67,51.67,805100,-0.36,57.75,69.46
2023-06-26,49.76,50.86,49.66,50.61,50.61,896400,-0.40,53.41,69.30
2023-06-23,49.76,49.99,49.45,49.55,49.55,1113900,-0.56,48.50,63.93
2023-06-22,50.46,50.59,49.64,50.51,50.51,806500,-0.19,53.22,70.94
2023-06-21,51.12,51.32,50.56,50.67,50.67,1216000,-0.50,54.03,76.77
2023-06-20,52.09,52.37,51.33,51.58,51.58,989200,2.00,58.78,71.84
2023-06-16,53.36,53.43,52.64,52.67,52.67,1928900,4.15,65.14,77.37
2023-06-15,51.5,53.18,51.35,52.92,52.92,1099800,3.36,66.68,75.87
2023-06-14,52.07,52.6,51.82,51.92,51.92,1257100,3.89,63.48,70.70
2023-06-13,51.31,52.58,51.31,52.03,52.03,1789800,5.36,64.11,64.35
2023-06-12,50.25,51.08,50.0,51.01,51.01,738800,3.55,60.76,56.35
2023-06-09,50.91,51.19,49.96,50.11,50.11,848100,2.92,57.51,56.41
2023-06-08,51.01,51.37,50.59,50.7,50.7,1202700,4.30,60.56,56.10
2023-06-07,49.85,51.41,49.78,51.17,51.17,1357800,4.62,63.04,54.89
2023-06-06,48.36,49.84,48.23,49.58,49.58,751300,2.05,57.59,53.64
2023-06-05,49.5,49.56,48.41,48.52,48.52,889800,-0.10,53.33,47.79
2023-06-02,48.51,49.7,48.3,49.56,49.56,1269500,1.70,58.70,53.06
2023-06-01,46.85,48.27,46.67,48.03,48.03,1530600,-0.79,52.12,45.88
2023-05-31,47.08,47.67,46.41,46.67,46.67,2571300,-1.46,44.87,37.50
2023-05-30,47.75,47.93,47.17,47.46,47.46,1028000,0.76,48.86,49.25
2023-05-26,46.63,47.4,46.59,47.19,47.19,961000,-0.62,47.37,41.52
2023-05-25,46.91,46.92,45.93,46.4,46.4,834600,-0.34,42.86,34.03
2023-05-24,47.06,47.25,46.1,46.55,46.55,995000,-0.19,43.52,42.53
2023-05-23,48.14,48.81,47.39,47.53,47.53,922500,-0.13,47.99,52.15
2023-05-22,47.86,48.74,47.44,48.62,48.62,797300,1.33,53.68,63.34
2023-05-19,48.87,48.87,47.61,47.86,47.86,977800,0.31,49.83,54.54
2023-05-18,48.29,48.96,47.82,48.82,48.82,832200,0.77,55.21,61.42
2023-05-17,47.08,48.33,46.84,48.13,48.13,1018000,0.53,51.73,61.61
2023-05-16,47.5,47.75,46.61,46.7,46.7,1052600,-0.71,43.24,61.26
2023-05-15,46.82,47.92,46.47,47.81,47.81,734100,1.83,49.52,61.68
2023-05-12,46.9,46.95,46.34,46.74,46.74,897500,-0.17,41.97,56.05
2023-05-11,47.46,47.74,46.52,46.74,46.74,825900,-0.36,41.97,61.46
2023-05-10,47.71,47.89,46.96,47.66,47.66,866100,1.00,47.20,66.41
2023-05-09,47.01,47.51,46.92,47.29,47.29,925300,1.14,44.62,60.64
2023-05-08,48.06,48.19,47.45,47.55,47.55,924100,1.73,46.09,59.03
2023-05-05,48.49,48.6,47.67,48.05,48.05,1242700,0.54,48.97,56.54
2023-05-04,47.28,47.76,46.82,47.6,47.6,1558900,0.14,46.16,50.09
2023-05-03,47.09,48.57,46.13,47.41,47.41,2550600,0.18,44.97,43.21
2023-05-02,46.71,46.75,45.43,45.98,45.98,1835600,-1.62,34.95,37.15
2023-05-01,47.17,47.46,46.78,46.91,46.91,1323400,-1.36,39.27,38.72
2023-04-28,46.69,47.25,46.69,47.1,47.1,942200,-1.59,40.21,38.70
2023-04-27,46.51,46.68,46.04,46.66,46.66,891900,-2.27,36.96,39.52
2023-04-26,45.8,46.5,45.56,46.15,46.15,958600,-3.63,33.04,32.36
2023-04-25,47.14,47.14,45.67,45.82,45.82,1095600,-3.29,30.44,32.13
2023-04-24,47.46,47.63,46.95,47.51,47.51,937300,-2.16,37.33,31.79
2023-04-21,47.23,47.6,46.92,47.46,47.46,846300,-2.22,36.94,25.67
2023-04-20,47.04,47.56,46.85,47.23,47.23,1034900,-1.73,35.20,29.53
2023-04-19,47.89,48.23,47.46,47.6,47.6,1376000,-1.56,36.71,40.78
2023-04-18,49.06,49.36,48.07,48.27,48.27,1656100,-2.07,39.56,47.61
2023-04-17,48.83,48.9,48.34,48.69,48.69,1054700,-3.06,41.43,54.78
2023-04-14,49.62,50.23,48.55,48.93,48.93,783800,-3.49,42.50,60.76
2023-04-13,49.52,49.88,49.09,49.78,49.78,846900,-1.53,46.43,66.42
2023-04-12,50.36,50.55,49.04,49.11,49.11,1102500,-2.33,42.54,61.38
2023-04-11,49.92,50.05,49.29,49.67,49.67,1249600,-0.23,45.08,62.21
2023-04-10,48.56,49.69,48.26,49.68,49.68,1094000,-0.04,45.12,61.25
2023-04-06,48.8,49.31,48.18,48.96,48.96,1477900,-0.48,41.23,61.17
2023-04-05,50.33,50.33,49.08,49.16,49.16,1001800,0.47,42.00,55.82
2023-04-04,51.65,52.04,50.09,50.34,50.34,1155100,1.81,46.77,62.35
