datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,98.6,98.89,95.22,97.54,97.54,1416600,-0.56,57.94,59.41
2023-07-28,97.44,99.56,97.42,99.04,99.04,1261400,1.47,62.68,65.83
2023-07-27,97.42,97.75,95.04,97.21,97.21,1766000,0.34,58.87,65.64
2023-07-26,94.85,97.39,94.68,95.95,95.95,1077100,-2.69,56.00,59.09
2023-07-25,93.57,96.84,93.57,96.17,96.17,1376400,-0.90,56.64,53.04
2023-07-24,94.8,95.5,93.28,93.84,93.84,1377300,-1.45,51.15,51.65
2023-07-21,96.4,96.4,94.73,95.03,95.03,1712600,0.12,54.42,53.73
2023-07-20,97.11,97.75,94.54,94.93,94.93,1411000,4.36,54.19,62.48
2023-07-19,98.67,100.77,98.29,98.62,98.62,1452300,7.15,65.44,63.62
2023-07-18,96.9,98.75,95.8,98.1,98.1,1098900,4.05,64.47,63.03
2023-07-17,96.88,98.13,96.04,97.57,97.57,787800,4.21,63.51,62.95
2023-07-14,98.93,99.5,96.7,96.87,96.87,1193600,2.97,62.25,68.62
2023-07-13,97.68,99.59,97.13,98.64,98.64,1993700,4.36,67.73,63.25
2023-07-12,96.15,97.22,94.91,97.07,97.07,1383100,2.61,65.21,64.00
2023-07-11,94.73,95.9,94.03,95.29,95.29,909300,0.79,62.09,43.32
2023-07-10,91.19,95.1,91.19,94.91,94.91,1220100,1.15,61.40,46.55
2023-07-07,91.68,92.91,90.53,90.57,90.57,901200,-2.05,52.25,48.75
2023-07-06,92.53,92.67,90.97,91.47,91.47,1143800,-3.58,54.75,52.45
2023-07-05,92.66,94.45,92.36,94.05,94.05,876100,4.27,62.74,51.56
2023-07-03,93.9,93.9,92.27,93.36,93.36,698400,-0.98,61.34,54.52
2023-06-30,95.2,95.45,93.4,93.9,93.9,1094100,0.48,63.07,58.01
2023-06-29,93.87,95.12,92.99,94.28,94.28,1140000,0.89,64.25,52.78
2023-06-28,94.68,95.43,93.29,94.46,94.46,1266800,1.40,64.78,58.64
2023-06-27,93.7,95.21,93.01,94.5,94.5,1106300,0.93,64.89,60.34
2023-06-26,92.77,94.79,92.74,93.76,93.76,1084800,2.67,63.83,60.27
2023-06-23,94.01,94.1,90.75,92.62,92.62,2651400,4.81,62.18,59.99
