datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,108.37,110.17,108.3,109.71,109.61,909500,-0.87,56.21,60.59
2023-07-28,107.77,109.15,107.65,108.51,108.4111,1019749,-3.23,54.12,55.42
2023-07-27,107.48,109.34,105.69,106.71,106.6127,1382426,-0.93,50.84,55.41
2023-07-26,104.64,105.7,103.42,104.38,104.2849,1082203,-8.07,46.23,54.01
2023-07-25,104.92,106.83,104.92,105.39,105.2939,954725,-2.09,48.05,53.31
2023-07-24,104.95,105.87,104.12,104.86,104.7644,630892,-2.08,47.03,45.95
2023-07-21,105.35,105.82,103.67,104.5,104.4047,1554225,-2.95,46.37,42.05
2023-07-20,106.28,106.28,103.25,103.52,103.4256,2389885,-2.32,44.63,40.83
2023-07-19,110.98,111.35,108.02,108.44,108.3412,1058878,2.12,52.60,50.24
2023-07-18,111.03,111.2,108.98,110.58,110.4792,929457,3.29,56.69,56.77
2023-07-17,108.5,112.3,108.295,111.74,111.6381,1006170,1.71,59.00,63.50
2023-07-14,111.71,111.99,107.13,107.64,107.5419,1195666,-3.18,52.67,63.25
2023-07-13,108.6,112.76,108.37,112.45,112.3475,1244885,3.48,63.31,52.64
2023-07-12,108.68,108.92,106.615,107.48,107.382,1466708,-0.51,54.49,46.83
2023-07-11,107.11,107.881,105.58,106.94,106.8425,834025,-2.15,53.36,38.24
2023-07-10,106.0,107.7141,105.71,107.45,107.3521,1029283,2.82,54.55,36.60
2023-07-07,106.33,108.045,105.77,105.84,105.7435,878685,2.30,51.37,27.91
2023-07-06,104.71,106.42,103.475,106.32,106.2231,1288636,0.89,52.39,22.95
2023-07-05,109.95,109.97,106.951,107.29,107.1922,1614150,2.65,54.40,22.82
2023-07-03,111.46,111.52,108.98,110.03,109.9297,753539,2.70,60.50,29.46
2023-06-30,110.0,111.82,109.59,110.82,110.719,1125021,4.31,62.37,34.15
2023-06-29,108.87,109.74,107.64,108.97,108.8707,820461,-0.66,59.65,33.12
