datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,384.02,387.98,381.93,384.74,383.6444,336000,26.87,60.27,50.31
2023-07-28,387.89,390.0,381.9,384.84,383.7441,288511,24.82,60.35,54.64
2023-07-27,392.51,393.18,379.425,381.9,380.8124,430811,17.89,58.98,55.09
2023-07-26,378.4,390.66,376.0,387.78,386.6757,603820,5.12,63.01,54.35
2023-07-25,369.23,379.79,367.095,378.45,377.3723,623842,-9.92,58.87,48.82
2023-07-24,369.04,372.67,364.3,365.16,364.1201,572037,-16.72,51.70,47.08
2023-07-21,365.16,374.0602,363.525,369.75,368.697,876680,-6.68,54.76,48.86
2023-07-20,357.45,374.46,350.05,361.25,360.2213,1277817,-4.47,49.64,47.14
2023-07-19,357.03,366.49,355.05,365.97,364.9278,761974,1.72,52.72,59.55
2023-07-18,357.48,365.105,356.0,357.87,356.8509,508227,-13.36,47.53,57.60
2023-07-17,360.87,363.23,354.945,360.02,358.9948,755192,-11.46,48.85,56.79
2023-07-14,352.0,369.0,350.0,364.01,362.9734,1169215,-10.63,51.31,65.54
2023-07-13,388.37,391.26,381.275,382.66,381.5703,351696,12.04,65.63,73.39
2023-07-12,387.82,392.25,385.04,388.37,387.264,321632,18.25,71.29,75.43
2023-07-11,379.03,384.725,378.02,381.88,380.7925,412654,15.68,68.41,75.27
2023-07-10,364.47,376.945,361.75,376.43,375.358,389385,22.30,65.74,67.98
2023-07-07,365.44,369.58,364.6468,365.72,364.6785,303090,13.38,59.48,68.84
2023-07-06,366.43,367.22,358.77,364.25,363.2127,353525,13.97,58.52,71.11
2023-07-05,370.37,372.63,365.0,371.23,370.1728,349745,14.49,65.39,77.64
2023-07-03,372.09,373.24,362.1,371.48,370.4221,265743,17.97,65.64,77.48
2023-06-30,375.33,379.68,369.47,374.64,373.5731,606141,16.69,68.81,81.91
2023-06-29,368.89,377.65,366.62,370.62,369.5646,537685,13.11,66.93,75.23
2023-06-28,365.54,371.33,360.96,370.12,369.066,425345,24.72,66.69,67.35
2023-06-27,357.98,368.29,353.47,366.2,365.1572,375993,29.29,64.90,67.07
2023-06-26,350.25,356.79,349.01,354.13,353.1215,292565,20.41,58.50,67.06
2023-06-23,349.1,353.88,347.6401,352.34,351.3366,508239,25.92,57.43,67.82
2023-06-22,355.97,356.42,349.63,350.28,349.2825,228267,25.64,56.23,76.12
2023-06-21,353.51,357.64,351.46,356.74,355.7241,314823,18.00,61.28,71.78
2023-06-20,354.93,357.0,350.46,353.51,352.5033,385681,17.19,59.59,61.40
2023-06-16,360.46,361.607,352.29,357.95,356.9306,556558,30.56,63.09,61.57
2023-06-15,347.92,359.81,346.51,357.51,356.4919,754410,31.15,62.89,55.01
2023-06-14,339.76,347.625,335.77,345.4,344.4164,532930,32.38,56.91,46.60
2023-06-13,334.61,338.47,333.2,336.91,335.9506,336464,20.68,51.85,39.53
2023-06-12,327.32,334.47,324.88,333.72,332.7696,280559,10.95,49.79,33.92
2023-06-09,323.2,327.635,322.8,326.42,325.4904,366636,-1.59,44.79,28.89
2023-06-08,337.8,338.035,323.91,324.64,323.7155,444201,-2.44,43.51,29.11
2023-06-07,338.47,344.9465,335.37,338.74,337.7754,409502,4.89,52.42,35.46
2023-06-06,326.97,338.39,323.63,336.32,335.3622,407856,-1.76,50.82,33.48
2023-06-05,324.99,327.83,320.21,327.39,326.4577,463153,-15.31,44.38,26.37
2023-06-02,317.56,326.98,316.46,326.36,325.4306,448845,-18.69,43.59,18.89
2023-06-01,317.25,317.25,307.765,313.02,312.1286,648167,-40.20,31.98,10.84
2023-05-31,320.0,322.92,309.79,316.23,315.3295,921972,-27.06,33.52,11.58
2023-05-30,331.21,332.37,319.69,322.77,321.8508,400750,-17.76,36.89,19.17
2023-05-26,326.5,333.245,325.49,328.01,327.0759,344892,-14.15,39.86,19.85
2023-05-25,334.02,337.11,326.23,327.08,326.1486,290739,-11.57,39.05,20.43
2023-05-24,338.46,339.0,327.55,333.85,332.8993,265143,-14.19,42.97,27.60
2023-05-23,341.81,344.93,336.09,338.08,337.1172,308385,-13.14,45.63,27.42
2023-05-22,345.37,346.17,341.7,342.7,341.7241,325247,-8.28,48.68,36.15
2023-05-19,353.22,353.22,344.92,345.05,344.0674,316974,-8.13,50.27,36.00
2023-05-18,343.33,353.73,340.16,353.22,352.2141,322608,-0.74,56.18,43.45
2023-05-17,342.93,343.68,337.19,343.29,342.3124,238865,-1.58,49.47,44.48
2023-05-16,336.57,342.665,333.93,340.53,339.5603,368211,-11.19,47.39,46.34
2023-05-15,338.7,342.38,335.72,342.16,340.0887,259962,-4.73,48.49,46.55
2023-05-12,348.13,349.95,336.1341,338.65,336.6,409468,-8.13,45.99,44.98
2023-05-11,351.4,351.4,344.73,348.04,345.9332,255177,-3.28,52.28,55.03
2023-05-10,356.45,357.15,348.02,351.22,349.0939,250790,9.13,54.63,64.64
2023-05-09,349.22,353.1,347.735,350.98,348.8554,227907,18.73,54.49,50.07
2023-05-08,354.05,355.155,348.59,353.18,351.042,206968,16.26,55.99,48.13
2023-05-05,351.49,355.83,348.585,353.96,351.8173,284343,3.73,56.51,53.55
2023-05-04,352.26,355.43,342.65,344.87,342.7823,281087,1.63,51.71,54.34
2023-05-03,348.05,358.81,347.42,351.72,349.5909,392989,19.33,56.03,51.88
2023-05-02,346.63,347.78,339.2,346.89,344.7901,341707,8.22,53.49,46.44
2023-05-01,350.66,352.53,344.205,346.78,344.6808,311361,7.84,53.43,45.35
2023-04-28,341.41,352.58,339.55,351.32,349.1933,400340,13.89,56.07,46.56
2023-04-27,335.88,342.48,332.71,342.09,340.0192,389633,11.84,51.55,45.96
2023-04-26,336.14,336.14,331.0411,332.25,330.2387,353753,-8.09,46.07,46.21
2023-04-25,348.02,349.77,336.2,336.92,334.8805,413335,3.02,48.49,45.91
2023-04-24,341.27,350.43,341.27,350.23,348.1099,507926,4.41,56.31,46.58
2023-04-21,340.56,344.17,336.53,343.24,341.1622,791206,8.07,52.58,40.40
2023-04-20,318.0,341.949,317.5,332.39,330.3779,1294200,6.13,45.93,37.78
2023-04-19,335.11,338.95,332.3,338.67,336.6199,490637,16.85,49.67,48.30
2023-04-18,340.03,344.67,338.5,338.94,336.8882,505755,11.46,49.84,54.78
2023-04-17,329.77,337.52,329.33,337.43,335.3874,418373,-1.82,48.97,48.42
2023-04-14,339.13,340.79,327.52,330.25,328.2508,625432,-12.19,44.76,48.41
2023-04-13,335.61,341.85,329.42,340.34,338.2798,412386,5.22,50.16,49.68
2023-04-12,349.18,353.92,332.8,333.9,331.8787,519856,-3.48,46.32,49.33
2023-04-11,335.84,347.315,335.84,345.82,343.7266,481124,18.37,53.39,51.70
2023-04-10,323.88,335.23,323.0301,335.17,333.1411,334960,7.11,46.64,49.70
2023-04-06,322.93,327.7,320.41,326.26,324.285,443095,1.03,39.87,43.09
2023-04-05,325.0,325.0,318.46,321.82,319.8719,418145,-3.45,36.12,34.27
2023-04-04,341.33,341.595,327.16,327.48,325.4976,315871,-6.93,39.00,41.92
2023-04-03,340.42,344.76,335.75,339.25,337.1964,400706,-7.47,46.09,41.92
2023-03-31,338.5,344.48,335.86,342.44,340.3671,485949,-0.51,48.30,48.92
2023-03-30,342.17,342.655,333.72,335.12,333.0914,248107,-6.71,42.42,39.72
2023-03-29,332.71,337.5,331.43,337.38,335.3377,272379,-12.13,43.85,33.47
2023-03-28,327.16,330.8845,326.3817,327.45,325.4678,224059,-18.54,34.89,27.98
2023-03-27,326.85,330.84,326.155,328.06,326.0741,425257,-22.58,35.21,27.98
2023-03-24,324.18,325.69,315.15,325.23,323.2612,499350,-21.04,32.54,20.36
2023-03-23,335.24,338.79,323.08,325.27,323.301,449633,-23.14,32.56,27.57
2023-03-22,346.51,346.51,334.23,334.41,332.3857,275731,-14.63,36.78,36.33
2023-03-21,346.11,349.26,343.305,346.72,344.6211,279820,-9.85,43.90,36.19
2023-03-20,342.4,346.68,340.52,342.95,340.874,320559,-11.95,40.63,29.96
2023-03-17,349.26,351.02,341.32,341.83,339.7607,445900,-15.39,39.66,29.71
2023-03-16,344.04,353.7,344.04,349.51,347.3943,356071,-12.04,44.26,37.82
2023-03-15,345.39,349.57,341.23,345.99,343.8956,300726,-6.81,41.37,29.80
2023-03-14,349.81,355.43,345.94,350.64,348.5174,306461,2.09,44.18,37.18
2023-03-13,344.61,352.115,342.33,346.27,343.1799,377184,-10.59,40.66,29.25
2023-03-10,351.99,353.35,342.48,348.41,345.3008,390290,-7.68,41.86,27.60
2023-03-09,355.75,359.735,346.755,349.04,345.9252,261776,-7.27,42.20,25.98
2023-03-08,354.72,356.57,351.2,356.57,353.388,208074,-4.00,46.39,42.92
2023-03-07,357.52,359.58,353.84,354.9,351.7329,220620,-2.79,45.27,50.55
2023-03-06,363.92,366.1,355.82,357.22,354.0322,274905,-0.33,46.53,55.17
2023-03-03,355.5,362.0,354.66,361.55,358.3236,357418,-15.03,48.87,57.22
2023-03-02,345.53,354.63,344.14,352.8,349.6516,282835,-36.90,43.53,49.99
2023-03-01,354.0,357.43,346.91,348.55,345.4396,274822,-36.02,40.74,47.55
2023-02-28,357.47,362.25,354.67,356.86,353.6754,343453,-18.47,44.76,46.31
2023-02-27,361.09,364.92,354.08,356.09,352.9123,301575,-18.76,44.28,45.55
2023-02-24,353.98,357.76,353.77,356.31,353.1303,310356,-12.93,44.38,39.86
2023-02-23,359.24,362.0,353.24,360.57,357.3523,314980,-16.38,46.28,37.18
2023-02-22,358.05,362.2975,354.6791,357.69,354.498,405656,-27.44,44.80,40.54
2023-02-21,370.0,370.0,355.45,357.55,354.3593,616690,-34.28,44.73,45.44
2023-02-17,388.45,389.9,369.4701,376.58,373.2194,626272,-15.46,53.07,51.00
2023-02-16,376.87,393.14,372.83,389.7,386.2224,1152086,-13.87,60.26,58.45
2023-02-15,370.01,385.925,370.01,384.57,381.1381,645850,-37.60,58.21,54.66
2023-02-14,374.19,378.4,368.67,375.33,371.9806,360175,-22.81,54.25,51.90
2023-02-13,372.36,376.1,368.83,374.85,371.5049,561574,-10.76,54.04,47.33
2023-02-10,372.0,372.58,365.99,369.24,365.9449,597948,-7.24,51.63,46.34
2023-02-09,388.28,388.61,374.6,376.95,373.5861,600039,-2.44,55.33,52.30
2023-02-08,388.58,390.505,383.27,385.13,381.6931,429338,20.72,59.54,59.43
2023-02-07,387.17,393.28,382.05,391.83,388.3333,431169,28.33,63.19,58.68
2023-02-06,390.83,392.49,384.33,392.04,388.5415,590880,27.78,63.30,67.57
2023-02-03,413.1,413.61,400.48,403.57,399.9686,780660,44.29,69.66,75.58
2023-02-02,404.74,423.97,404.74,422.17,418.4026,688498,69.43,81.99,86.76
2023-02-01,384.95,400.59,383.78,398.14,394.587,435288,53.36,77.14,86.04
2023-01-31,375.29,385.9,375.24,385.61,382.1689,368086,25.96,73.70,86.25
2023-01-30,375.0,378.785,370.73,376.48,373.1203,638282,22.51,70.73,86.07
2023-01-27,363.95,380.21,361.65,379.39,376.0044,468966,30.30,73.18,85.53
2023-01-26,367.24,369.77,359.825,364.41,361.158,209749,17.62,67.86,85.43
2023-01-25,360.0,364.84,357.0,363.5,360.2562,322965,20.69,67.49,80.99
2023-01-24,357.34,367.36,355.87,364.26,361.0094,439566,39.20,68.09,86.30
2023-01-23,353.0,359.45,349.875,359.28,356.0738,270928,41.47,66.27,85.99
2023-01-20,346.56,353.15,343.93,352.74,349.5922,335700,37.43,63.76,82.28
2023-01-19,355.48,357.89,343.48,344.78,341.7032,566671,41.78,60.42,81.98
2023-01-18,358.52,367.5,357.535,359.65,356.4405,923184,55.22,71.91,87.85
2023-01-17,347.11,355.56,346.895,353.97,350.8112,451313,53.14,69.88,82.08
2023-01-13,342.29,351.8,341.311,349.09,345.9748,308463,46.76,68.03,80.99
2023-01-12,346.85,347.82,341.075,346.79,343.6953,479372,39.87,67.15,74.53
2023-01-11,333.99,343.85,332.04,342.81,339.7508,602358,46.33,65.63,73.63
2023-01-10,318.02,325.5,316.055,325.06,322.1592,350375,19.05,57.48,64.57
2023-01-09,315.41,328.58,315.31,317.81,314.9739,486882,12.21,53.28,56.36
2023-01-06,304.23,315.58,299.35,315.31,312.4962,514311,10.23,51.75,41.10
2023-01-05,301.73,305.03,296.89,303.0,300.2961,332891,-8.68,43.27,30.24
2023-01-04,306.39,306.39,299.94,304.43,301.7133,363210,0.66,44.11,28.38
2023-01-03,305.25,309.83,297.26,300.83,298.1454,368062,-7.31,41.47,29.46
2022-12-30,303.05,304.69,298.42,302.33,299.632,250028,-10.69,42.24,32.04
