datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,34.75,36.36,34.75,35.8,35.8,62100,1.04,53.19,35.29
2023-07-28,34.71,34.75,34.25,34.66,34.66,17900,0.76,46.92,32.69
2023-07-27,34.38,34.75,34.01,34.26,34.26,15500,-1.64,44.50,35.14
2023-07-26,34.36,34.692,34.0,34.38,34.38,15400,-2.52,45.07,39.94
2023-07-25,34.0,34.948,33.8,33.9,33.9,30300,-2.10,42.31,34.55
2023-07-24,34.5,34.7,33.51,33.89,33.89,77500,-4.75,42.26,47.18
2023-07-21,35.93,35.93,34.52,34.84,34.84,29800,-3.28,46.22,52.63
2023-07-20,35.65,36.395,34.65,35.1,35.1,22700,-3.00,47.35,59.99
2023-07-19,34.68,36.4,34.4,35.7,35.7,74300,-2.16,49.97,63.64
2023-07-18,33.5,35.56,32.64,34.755,34.755,70200,-4.28,45.57,63.11
2023-07-17,35.84,37.08,33.52,33.9,33.9,67900,-4.45,41.23,65.79
2023-07-14,36.8,37.714,35.9,35.9,35.9,36900,-1.62,49.87,72.07
2023-07-13,36.0,37.01,35.4,36.9,36.9,32100,0.70,55.24,69.51
2023-07-12,38.857,38.868,36.0,36.0,36.0,119300,0.32,50.81,73.67
2023-07-11,38.26,38.911,38.1,38.64,38.64,33600,3.00,69.57,86.89
2023-07-10,38.45,39.027,37.76,38.12,38.12,38700,2.35,67.36,87.18
2023-07-07,37.56,39.2,37.199,38.1,38.1,40400,2.31,67.28,87.55
2023-07-06,39.05,39.05,36.52,37.86,37.86,75500,1.90,66.31,87.59
2023-07-05,38.35,39.35,38.15,39.04,39.04,193000,3.08,76.72,93.40
2023-07-03,37.5,38.51,37.0,38.35,38.35,24500,3.70,74.55,91.78
2023-06-30,36.76,37.87,36.452,37.52,37.52,114800,3.87,71.59,91.75
2023-06-29,35.5,36.5,35.5,36.2,36.2,58400,2.60,65.70,87.11
2023-06-28,35.68,36.05,35.4,35.68,35.68,59100,2.97,62.89,80.52
2023-06-27,36.12,36.12,35.22,35.64,35.64,26600,2.72,62.67,79.61
2023-06-26,35.98,36.48,35.5,35.77,35.77,44900,3.09,63.81,84.28
2023-06-23,36.0,36.23,35.525,35.79,35.79,17900,3.62,63.97,84.46
2023-06-22,36.04,36.77,35.63,35.96,35.96,53200,3.46,65.31,87.93
2023-06-21,34.9,37.05,34.581,35.96,35.96,130900,2.64,65.31,79.57
2023-06-20,33.95,35.95,33.95,34.65,34.65,59000,0.75,59.71,77.88
2023-06-16,33.9,35.0,33.1,33.65,33.65,74100,0.66,54.51,65.49
2023-06-15,33.49,33.82,32.75,33.6,33.6,49300,1.20,54.23,66.72
2023-06-14,33.44,33.44,32.48,32.71,32.71,19000,0.42,49.16,73.19
2023-06-13,32.66,33.49,32.6,32.92,32.92,26200,0.35,50.39,70.60
2023-06-12,32.28,32.965,31.81,32.68,32.68,25400,0.76,49.04,71.64
2023-06-09,32.5,32.5,31.8,32.17,32.17,24800,-2.13,46.16,72.98
2023-06-08,33.7,33.73,32.2,32.5,32.5,42700,-2.30,47.78,69.89
2023-06-07,33.9,34.8,33.08,33.32,33.32,32500,-0.43,52.00,74.59
2023-06-06,33.0,34.5,32.5,33.9,33.9,40100,-0.06,55.20,75.22
2023-06-05,32.75,33.23,32.24,32.99,32.99,56900,-0.72,50.79,70.01
2023-06-02,32.99,32.99,31.58,32.4,32.4,53800,-1.00,47.69,63.58
2023-06-01,32.01,32.99,30.45,32.29,32.29,61600,-1.05,47.11,62.24
2023-05-31,31.66,32.72,31.5,32.57,32.57,90100,-1.03,48.37,63.98
2023-05-30,33.27,33.27,30.02,31.92,31.92,95000,-0.08,45.21,61.92
2023-05-26,34.9,36.0,34.0,34.3,32.1509,96400,1.44,57.10,62.66
2023-05-25,33.9,35.53,33.9,34.8,32.6195,210200,2.09,60.19,64.76
2023-05-24,34.39,34.39,33.0,33.75,31.6353,50200,1.56,55.49,61.20
2023-05-23,34.23,34.53,33.72,33.96,31.8322,57900,0.88,56.74,62.12
