datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,415.77,426.62,414.995,423.4,423.4,1153200,-2.62,61.61,63.42
2023-07-28,411.67,418.51,403.02,411.62,411.62,1242900,2.45,57.22,62.94
2023-07-27,415.64,416.0,396.0,403.58,403.58,1271200,4.90,53.88,56.17
2023-07-26,403.72,413.44,398.2,405.14,405.14,1361200,-2.07,54.65,55.42
2023-07-25,416.56,426.33,414.38,418.97,418.97,1099900,27.89,61.92,54.62
2023-07-24,413.1,413.1,402.0,410.58,410.58,691500,16.36,58.83,47.90
2023-07-21,419.69,420.4,408.74,409.78,409.78,939800,15.16,58.54,46.88
2023-07-20,422.17,426.95,410.36,412.64,412.64,1653300,24.02,59.98,54.06
2023-07-19,429.55,439.0,420.0,431.21,431.21,1998200,32.19,70.40,61.97
2023-07-18,419.04,437.33,407.41,426.02,426.02,3418400,16.45,69.00,63.17
2023-07-17,400.25,412.385,399.12,409.17,409.17,839500,-2.25,63.85,58.35
2023-07-14,408.74,414.5,397.33,398.68,398.68,1063800,-12.31,60.02,52.21
2023-07-13,394.92,407.87,394.74,407.21,407.21,1210800,4.22,65.25,56.74
2023-07-12,401.61,404.0,387.05,391.08,391.08,1198300,-6.94,58.97,59.92
2023-07-11,396.45,399.01,389.5,394.22,394.22,975200,5.88,60.96,58.46
2023-07-10,382.41,395.58,376.49,394.62,394.62,1401100,14.64,61.20,53.34
2023-07-07,400.03,403.74,387.73,388.62,388.62,1577700,-1.37,58.91,52.99
2023-07-06,401.56,402.41,392.0,399.02,399.02,1682700,10.66,65.11,58.35
2023-07-05,406.18,412.305,402.36,409.57,409.57,1547000,36.61,72.28,57.36
2023-07-03,406.78,416.64,406.35,411.42,411.42,1123300,31.64,73.60,63.26
2023-06-30,406.06,418.7,405.32,410.99,410.99,2094300,31.09,73.49,67.40
2023-06-29,400.0,407.03,395.55,402.99,402.99,1809900,17.59,71.55,66.19
2023-06-28,387.99,414.48,387.01,398.02,398.02,2879900,23.43,70.29,59.86
2023-06-27,383.99,390.69,376.01,388.34,388.34,987200,4.24,67.71,50.17
2023-06-26,388.5,393.9,375.313,379.98,379.98,1693400,-1.81,65.29,53.48
2023-06-23,386.63,396.0,380.2,389.99,389.99,3391200,15.48,71.22,61.20
2023-06-22,366.66,396.84,365.11,388.36,388.36,3204600,13.69,70.82,67.55
2023-06-21,378.91,381.95,367.6,372.96,372.96,1935500,4.40,66.76,58.32
2023-06-20,379.77,385.288,375.11,379.78,379.78,1729500,-7.84,70.81,63.32
2023-06-16,385.87,385.87,376.35,379.9,379.9,1613500,-8.67,70.88,67.85
2023-06-15,373.19,389.31,370.36,385.4,385.4,1324900,9.10,74.01,68.26
2023-06-14,380.13,381.99,369.31,374.59,374.59,2271000,80.63,71.73,68.52
2023-06-13,386.18,390.15,372.4,384.1,384.1,1678400,90.31,77.26,70.60
2023-06-12,376.18,382.68,371.87,381.79,381.79,1092600,89.42,76.86,66.74
2023-06-09,376.82,384.76,370.895,374.51,374.51,1274200,91.15,75.59,66.83
2023-06-08,369.77,376.255,365.0,374.67,374.67,1632600,89.76,75.68,61.72
2023-06-07,387.86,391.886,366.11,368.56,368.56,2212000,90.98,74.68,66.67
2023-06-06,385.01,398.89,382.99,387.62,387.62,2782000,114.81,84.78,72.45
2023-06-05,379.22,392.35,376.0,388.57,388.57,2820700,105.28,85.31,70.98
2023-06-02,380.75,397.98,370.0,376.3,376.3,9120700,101.12,84.11,69.52
2023-06-01,285.73,294.98,275.76,293.96,293.96,4200200,4.24,67.62,57.89
2023-05-31,290.8,298.37,289.29,293.79,293.79,1862900,11.29,67.55,69.88
2023-05-30,291.46,296.317,285.87,292.37,292.37,1531400,16.89,67.04,69.89
2023-05-26,274.1,291.63,273.0,283.36,283.36,1906700,7.19,63.68,69.82
2023-05-25,283.2,293.28,277.46,284.91,284.91,2150400,21.31,64.73,76.76
2023-05-24,269.91,279.11,267.68,277.58,277.58,1725400,13.49,61.97,76.09
2023-05-23,279.59,284.59,272.77,272.81,272.81,1452000,10.79,60.07,83.45
2023-05-22,275.18,283.54,272.14,283.29,283.29,1599300,33.01,66.86,84.68
2023-05-19,281.21,282.005,272.84,275.18,275.18,2585200,28.25,63.93,80.55
2023-05-18,282.32,292.05,280.0,289.72,289.72,2228600,48.43,74.97,84.92
2023-05-17,277.0,285.48,275.23,282.5,282.5,1559200,45.25,72.81,77.79
2023-05-16,274.19,278.26,273.85,275.48,275.48,1709500,54.96,70.50,77.39
2023-05-15,265.17,277.77,264.575,276.17,276.17,1972900,58.18,71.05,78.64
2023-05-12,264.0,269.849,260.58,263.6,263.6,1698500,37.83,66.66,72.42
2023-05-11,263.5,265.53,259.53,264.09,264.09,1331800,24.13,67.03,66.46
2023-05-10,255.56,266.38,255.057,262.02,262.02,2104500,21.07,66.30,66.06
2023-05-09,244.9,251.87,244.85,250.28,250.28,1727800,12.06,61.85,60.15
2023-05-08,244.74,247.8,238.99,246.93,246.93,1331100,34.02,60.47,54.78
2023-05-05,240.86,242.71,234.81,241.29,241.29,1759400,17.33,58.09,53.78
2023-05-04,226.1,243.567,226.1,237.25,237.25,2424000,4.39,56.35,51.13
2023-05-03,216.66,224.49,215.56,220.52,220.52,1381400,-6.00,48.03,41.20
2023-05-02,224.84,226.1,217.83,217.99,217.99,1053900,-12.27,46.60,49.13
2023-05-01,237.0,237.665,224.05,225.77,225.77,1677900,-4.23,50.57,59.59
2023-04-28,238.55,240.928,230.08,239.96,239.96,1588400,15.11,59.10,57.77
2023-04-27,242.57,243.73,234.51,240.95,240.95,1392100,17.86,59.75,63.93
2023-04-26,226.2,243.4,226.2,238.22,238.22,3416800,13.72,58.58,58.78
2023-04-25,220.06,221.16,212.523,212.91,212.91,1467500,-13.30,44.73,46.80
2023-04-24,234.0,235.52,222.63,223.96,223.96,1310900,12.44,51.74,52.51
2023-04-21,229.0,234.68,227.6,232.86,232.86,1222700,18.61,58.61,52.18
2023-04-20,227.31,229.22,224.17,226.52,226.52,834400,10.63,54.63,53.39
2023-04-19,226.83,231.8,224.39,230.26,230.26,706700,17.17,57.67,57.59
2023-04-18,230.0,231.96,226.42,230.0,230.0,947800,2.08,57.52,61.20
2023-04-17,220.89,226.21,219.28,224.85,224.85,696400,-2.02,54.50,60.51
2023-04-14,222.0,226.91,217.61,223.09,223.09,1350000,-10.03,53.45,57.08
2023-04-13,230.95,236.22,223.86,224.5,224.5,1690000,5.56,54.38,57.61
2023-04-12,223.99,234.83,222.3,226.21,226.21,3542400,8.81,55.47,56.44
2023-04-11,209.68,215.53,198.72,211.52,211.52,2601100,-2.41,46.99,43.09
2023-04-10,212.43,214.59,208.0,214.25,214.25,1015900,3.60,48.59,54.11
2023-04-06,210.0,216.2,204.5,215.89,215.89,964600,-0.90,49.53,45.96
2023-04-05,225.0,226.213,209.11,213.09,213.09,1545000,-6.98,47.93,54.30
2023-04-04,227.35,231.03,225.88,227.92,227.92,789400,16.79,56.76,63.56
2023-04-03,228.33,232.145,224.54,226.87,226.87,1427200,8.31,56.23,65.79
2023-03-31,220.23,233.21,218.13,233.12,233.12,1733500,22.20,60.31,74.99
2023-03-30,220.54,221.98,214.72,218.94,218.94,823700,-0.83,53.14,75.09
2023-03-29,217.0,219.76,215.48,217.4,217.4,714900,-3.85,52.27,58.61
2023-03-28,210.41,215.26,210.41,213.93,213.93,659700,1.80,50.34,41.45
2023-03-27,215.77,217.5,210.48,210.65,210.65,670800,5.97,48.52,50.24
2023-03-24,219.17,220.75,211.71,216.79,216.79,1205500,15.05,51.83,53.85
2023-03-23,216.97,224.36,214.354,220.07,220.07,1234500,25.99,53.65,57.47
2023-03-22,218.44,222.0,211.01,211.13,211.13,1035000,1.56,49.13,58.13
2023-03-21,213.0,219.92,212.04,218.56,218.56,1005800,-10.14,53.12,56.83
2023-03-20,216.02,217.84,207.245,210.92,210.92,1519500,-12.73,49.18,57.28
2023-03-17,220.4,224.32,217.54,219.77,219.77,1673100,-0.12,54.07,60.97
2023-03-16,212.45,221.8,210.248,221.25,221.25,1426700,2.19,54.92,59.82
2023-03-15,202.93,213.38,201.38,212.13,212.13,1956200,6.81,50.48,56.32
2023-03-14,205.83,208.66,198.64,204.68,204.68,1928200,-5.29,46.48,51.98
2023-03-13,190.54,206.985,189.59,201.74,201.74,2060800,-7.78,44.84,51.23
2023-03-10,206.01,211.14,189.95,194.08,194.08,4754300,-12.79,40.45,46.52
2023-03-09,203.85,221.87,201.205,209.57,209.57,7931100,3.67,47.56,51.44
2023-03-08,224.24,231.86,224.0,228.7,228.7,5332800,15.24,59.59,65.20
2023-03-07,220.0,227.07,218.77,223.65,223.65,1758400,10.06,56.92,57.33
2023-03-06,220.52,224.78,217.9,219.89,219.89,1262100,9.28,54.86,57.11
2023-03-03,207.03,220.172,206.86,219.06,219.06,1799800,5.93,54.41,56.68
2023-03-02,200.81,206.85,198.09,205.32,205.32,1941300,-12.01,46.22,48.50
2023-03-01,209.69,213.705,203.68,209.97,209.97,1431600,-23.56,48.99,50.74
