datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,151.6,152.97,150.72,152.94,152.94,1043200,-0.61,66.31,60.08
2023-07-28,151.97,152.19,150.46,151.6,151.6,598100,-1.11,63.53,67.24
2023-07-27,151.26,151.75,149.24,149.85,149.85,934800,-0.15,59.48,67.70
2023-07-26,150.66,151.3,149.0,150.25,150.25,825500,0.96,60.91,67.54
2023-07-25,149.69,151.44,149.54,151.03,151.03,666000,1.11,63.70,66.24
2023-07-24,150.46,150.93,148.84,150.28,150.28,549900,-0.47,62.15,59.80
2023-07-21,152.85,152.85,149.83,149.96,149.96,874100,6.02,61.50,62.50
2023-07-20,151.88,153.59,150.94,151.64,151.64,1268300,8.45,67.12,67.51
2023-07-19,153.84,153.84,151.26,152.01,152.01,1015200,9.13,68.39,68.74
2023-07-18,153.11,153.6,150.89,153.55,153.55,1333700,8.51,73.82,74.84
2023-07-17,152.01,153.72,151.47,152.71,152.71,1401900,4.98,72.72,75.07
2023-07-14,149.29,150.4,148.84,150.0,150.0,938100,2.84,68.81,74.94
2023-07-13,150.12,150.74,148.71,149.29,149.29,1190800,3.82,67.68,78.55
2023-07-12,151.56,151.63,147.28,149.92,149.92,1683300,3.94,69.76,83.89
2023-07-11,144.49,151.05,143.38,150.75,150.75,4257200,4.41,72.48,83.90
2023-07-10,143.75,144.34,143.26,143.94,143.94,895600,0.43,60.84,81.57
2023-07-07,142.79,144.7,142.34,143.19,143.19,885500,1.34,59.07,82.74
2023-07-06,143.2,144.57,142.37,142.88,142.88,1229900,1.70,58.35,82.74
2023-07-05,146.45,147.36,144.53,145.04,145.04,1543300,4.58,65.88,83.27
2023-07-03,146.63,147.76,146.45,147.73,147.73,453600,8.70,77.42,90.37
2023-06-30,146.88,147.64,146.55,147.16,147.16,1094600,8.52,76.62,90.58
2023-06-29,146.24,146.25,144.1,145.47,145.47,974500,8.27,74.07,90.51
2023-06-28,147.34,149.04,145.63,145.98,145.98,1487400,9.35,76.40,90.55
2023-06-27,144.36,146.8,143.82,146.34,146.34,1579400,9.87,78.01,82.22
2023-06-26,142.0,144.44,141.9,143.51,143.51,1390700,7.51,74.01,76.27
2023-06-23,140.62,142.17,139.99,141.85,141.85,4419400,7.82,71.15,69.43
2023-06-22,140.46,141.58,140.1,141.18,141.18,1309400,8.06,69.91,56.14
2023-06-21,139.03,141.59,138.94,140.46,140.46,1814800,8.21,68.56,55.68
2023-06-20,138.64,139.41,137.61,139.03,139.03,1484500,3.35,65.72,44.44
2023-06-16,138.3,138.78,137.24,138.64,138.64,2376400,1.92,64.92,43.67
2023-06-15,136.15,137.7,135.68,137.2,137.2,921600,-0.32,61.86,40.35
2023-06-14,136.33,136.93,134.45,136.63,136.63,1146300,-0.96,60.60,42.37
2023-06-13,136.55,137.56,136.06,136.47,136.47,1390400,-1.26,60.25,48.65
2023-06-12,134.03,136.29,134.0,136.0,136.0,1023100,-2.28,59.29,41.50
2023-06-09,133.06,134.22,132.09,134.03,134.03,1009500,-4.95,55.03,35.03
2023-06-08,132.01,133.83,131.68,133.12,133.12,1054100,-3.61,52.92,26.95
2023-06-07,135.68,136.66,131.51,132.25,132.25,2021800,-3.59,50.87,53.28
2023-06-06,136.89,137.42,135.51,135.68,135.68,1297700,-0.10,60.51,60.89
2023-06-05,136.85,139.04,136.3,136.72,136.72,1605800,-0.53,63.91,60.59
2023-06-02,137.75,139.34,135.58,137.52,137.52,1877400,0.09,66.59,61.04
2023-06-01,137.45,138.8,136.79,137.59,137.59,1129500,-2.04,66.82,62.81
2023-05-31,137.35,138.49,136.48,137.73,137.73,2748200,12.71,67.25,62.93
2023-05-30,139.51,139.95,137.64,138.28,138.28,1199400,14.23,68.85,69.11
2023-05-26,137.03,139.23,136.54,138.98,138.98,1232900,13.91,70.85,66.18
2023-05-25,137.16,137.44,134.65,136.73,136.73,1614500,11.47,68.08,65.96
2023-05-24,135.53,137.18,135.32,135.84,135.84,1410000,10.27,66.93,65.67
2023-05-23,136.91,136.92,134.53,135.78,135.78,1595400,11.04,66.86,61.67
2023-05-22,137.43,139.34,136.19,137.25,137.25,1940600,12.65,70.49,65.73
2023-05-19,140.2,141.2,135.96,137.43,137.43,3795300,11.74,70.92,66.62
2023-05-18,138.38,141.96,134.76,139.63,139.63,12476000,15.12,76.30,76.16
2023-05-17,123.49,125.94,121.72,125.02,125.02,4367500,4.74,55.50,62.69
2023-05-16,123.77,124.55,122.44,124.05,124.05,1635600,1.91,52.95,57.78
2023-05-15,125.52,125.98,123.56,125.07,125.07,1458800,3.45,56.08,53.78
2023-05-12,126.0,126.08,124.46,125.26,125.26,886300,1.12,56.66,61.28
2023-05-11,125.11,127.62,124.81,125.57,125.57,1358000,1.28,57.57,67.22
2023-05-10,126.27,126.77,123.42,124.74,124.74,1355700,0.79,55.82,66.53
2023-05-09,125.49,125.58,124.01,124.6,124.6,1044800,3.00,55.53,66.22
2023-05-08,124.26,125.94,123.95,125.69,125.69,1117200,-1.32,58.27,66.45
2023-05-05,120.4,124.81,119.91,124.51,124.51,1452100,-3.28,56.09,66.42
2023-05-04,122.56,122.56,119.57,120.28,120.28,1568900,-4.71,46.88,66.08
2023-05-03,121.93,123.47,121.7,122.14,122.14,1210100,-3.00,51.27,72.95
2023-05-02,123.72,125.07,120.28,121.62,121.62,1666700,-1.73,50.06,73.06
2023-05-01,124.0,125.97,123.75,124.14,124.14,1403400,-0.17,56.38,74.79
2023-04-28,123.81,124.98,123.1,124.29,124.29,1511200,-0.09,56.78,74.49
2023-04-27,122.46,124.29,121.95,123.95,123.95,1826200,0.88,56.13,73.72
2023-04-26,125.99,126.13,120.84,121.6,121.6,3108300,-0.41,51.45,65.76
