datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,54.08,55.0,53.98,54.16,54.16,2206200,-0.28,59.78,65.99
2023-07-28,53.28,53.75,52.67,53.51,53.51,1311300,-0.24,57.79,71.51
2023-07-27,54.0,54.46,52.045,52.17,52.17,1647200,-1.06,53.37,67.38
2023-07-26,53.77,53.91,52.72,53.65,53.65,1336000,-0.52,59.78,72.04
2023-07-25,53.49,54.24,53.23,53.29,53.29,1213200,0.39,58.66,70.10
2023-07-24,52.59,54.07,52.48,53.54,53.54,2098200,1.26,59.74,64.22
2023-07-21,53.17,53.5,52.1,52.42,52.42,1427200,4.51,56.41,63.33
2023-07-20,53.91,54.64,52.37,52.77,52.77,2168800,4.95,57.80,61.45
2023-07-19,54.74,55.2,54.1,54.64,54.64,5124400,7.08,65.81,61.27
2023-07-18,54.06,54.68,53.7,54.44,54.44,1837100,4.96,65.33,59.89
2023-07-17,53.05,53.85,52.69,53.75,53.75,1613000,2.22,63.71,61.31
2023-07-14,54.21,54.61,52.755,53.23,53.23,2313300,2.97,62.48,65.32
2023-07-13,53.23,54.53,53.162,54.17,54.17,2931600,4.00,66.24,66.30
2023-07-12,53.29,54.444,52.5,52.9,52.9,3384500,0.37,63.48,65.35
2023-07-11,50.64,53.21,50.09,52.28,52.28,8453900,1.15,62.08,64.53
2023-07-10,47.25,48.65,47.02,47.91,47.91,1803800,-1.39,49.31,59.44
2023-07-07,47.52,48.56,47.5,47.82,47.82,2189900,-0.25,48.98,48.51
2023-07-06,48.73,48.82,47.19,47.56,47.56,2645300,-1.25,48.08,50.83
2023-07-05,50.85,51.191,48.58,49.48,49.48,3047700,0.77,54.72,55.96
2023-07-03,50.45,51.61,50.22,51.53,51.53,1172300,3.66,63.39,62.12
2023-06-30,50.9,51.525,49.94,50.26,50.26,2746200,3.58,59.72,58.82
2023-06-29,52.38,52.38,49.92,50.17,50.17,2398100,2.01,59.45,59.19
2023-06-28,50.97,53.23,50.65,52.53,52.53,3944500,6.41,70.93,60.44
2023-06-27,49.64,51.574,48.65,51.13,51.13,3491700,5.30,67.47,58.79
2023-06-26,47.91,49.67,47.9,49.3,49.3,1786000,4.24,61.98,56.81
2023-06-23,48.41,48.61,47.14,48.07,48.07,1920300,3.24,57.49,52.28
2023-06-22,48.72,49.39,47.89,48.81,48.81,2048100,2.30,61.55,57.51
2023-06-21,47.81,48.95,47.43,48.71,48.71,2750600,2.16,61.20,56.96
2023-06-20,46.67,48.92,46.6,47.87,47.87,3859300,0.39,58.30,59.02
2023-06-16,48.43,48.45,46.44,46.68,46.68,10276100,0.98,53.75,52.57
2023-06-15,45.86,48.38,45.767,48.16,48.16,4367400,1.48,61.50,65.76
2023-06-14,46.01,47.055,45.21,46.12,46.12,2248100,0.11,52.79,63.67
2023-06-13,44.94,45.86,44.74,45.83,45.83,2568300,0.22,51.33,55.57
2023-06-12,44.84,45.08,44.45,45.06,45.06,1837800,0.35,47.33,56.53
2023-06-09,46.6,47.0,44.54,44.83,44.83,2741500,-0.12,46.11,62.19
2023-06-08,46.6,46.98,46.21,46.51,46.51,1632000,1.22,54.77,61.27
2023-06-07,47.85,48.01,46.25,46.55,46.55,2518800,1.34,55.00,66.71
2023-06-06,45.39,47.74,45.34,47.48,47.48,1718500,1.89,60.44,66.85
2023-06-05,46.15,46.78,45.66,45.7,45.7,2007500,0.29,52.00,62.32
2023-06-02,46.46,46.69,45.57,46.68,46.68,2613700,1.29,58.37,68.03
2023-06-01,45.35,46.765,45.29,46.01,46.01,1600100,0.14,54.86,62.06
2023-05-31,44.28,46.34,44.28,45.61,45.61,5147100,-0.07,52.64,55.30
2023-05-30,45.36,45.38,43.651,44.71,44.71,2050200,-0.24,47.24,44.70
2023-05-26,45.42,46.005,44.705,44.95,44.95,1819900,-0.67,48.61,43.86
2023-05-25,45.65,46.02,44.93,45.29,45.29,2529500,0.47,50.55,49.06
2023-05-24,44.85,45.84,44.52,45.21,45.21,3039500,-0.52,50.11,53.90
2023-05-23,45.26,46.88,45.05,45.59,45.59,3290000,-1.75,52.13,65.32
2023-05-22,45.31,46.4,45.24,45.41,45.41,2208300,-2.08,51.27,57.67
2023-05-19,45.38,45.55,44.22,45.39,45.39,3297600,-2.86,51.18,52.07
2023-05-18,45.63,46.2,45.2,45.87,45.87,2459900,-2.81,53.39,58.28
2023-05-17,45.11,45.74,43.89,45.68,45.68,2771900,-0.94,52.64,57.42
2023-05-16,45.54,45.7,44.351,44.95,44.95,1603100,2.55,49.74,56.47
2023-05-15,44.82,46.0,44.3,45.62,45.62,2180900,2.79,52.48,54.30
2023-05-12,45.44,45.57,43.99,44.82,44.82,1917000,0.90,49.39,49.70
2023-05-11,47.48,47.53,45.66,45.73,45.73,3013900,2.19,53.03,48.85
2023-05-10,48.15,48.53,47.25,47.34,47.34,2354200,4.78,60.34,50.50
2023-05-09,47.81,48.32,47.37,47.49,47.49,2552600,5.75,61.07,51.83
2023-05-08,48.38,48.68,47.71,48.25,48.25,1752000,4.73,64.75,57.20
2023-05-05,47.0,49.07,46.8,48.68,48.68,5881400,4.22,66.87,51.40
2023-05-04,43.01,46.76,42.944,46.62,46.62,7165300,1.62,61.23,40.30
2023-05-03,42.76,43.6,42.3,42.4,42.4,3496700,-2.67,42.68,23.30
2023-05-02,43.44,43.92,42.77,42.83,42.83,2732900,-2.96,44.71,31.35
2023-05-01,44.19,44.49,43.38,43.92,43.92,1970900,-1.44,50.32,40.05
2023-04-28,42.34,43.6,42.06,43.54,43.54,1716800,-2.03,48.22,33.13
2023-04-27,43.06,43.25,42.11,42.56,42.56,1967700,-3.09,42.37,32.46
2023-04-26,43.94,44.15,41.56,41.74,41.74,3420400,-4.13,36.82,33.05
2023-04-25,44.18,44.47,43.48,43.52,43.52,1753100,-2.22,45.68,34.78
2023-04-24,44.82,45.24,43.8,44.46,44.46,2670900,-0.32,51.79,34.50
2023-04-21,45.04,45.4,44.76,45.0,45.0,1700000,0.03,55.77,43.11
2023-04-20,45.4,45.93,44.96,45.07,45.07,1431600,0.28,56.29,51.43
2023-04-19,44.8,45.9,44.71,45.79,45.79,1418100,2.11,61.80,56.63
2023-04-18,45.77,45.92,44.71,45.36,45.36,2602900,1.35,59.61,57.19
2023-04-17,45.58,45.83,44.79,45.57,45.57,1583800,0.82,61.20,60.81
2023-04-14,45.78,46.405,45.04,45.65,45.65,1684400,1.18,61.79,60.61
2023-04-13,46.11,46.5,45.79,45.87,45.87,1894800,2.99,63.33,60.72
2023-04-12,45.55,45.92,44.955,45.74,45.74,2293800,2.49,62.82,61.23
2023-04-11,44.65,45.16,44.49,44.78,44.78,1923800,2.32,58.90,61.03
2023-04-10,44.3,45.41,44.14,44.97,44.97,1370200,2.20,60.07,68.67
2023-04-06,43.51,45.31,43.0,44.79,44.79,2136200,1.36,59.36,63.28
2023-04-05,43.62,43.8,42.9,43.68,43.68,1909100,0.32,54.79,54.27
2023-04-04,45.0,45.3,43.71,44.01,44.01,1954289,2.06,56.54,60.73
2023-04-03,43.81,44.87,43.5,44.75,44.75,2045853,2.12,60.59,58.81
2023-03-31,43.07,44.54,42.98,44.47,44.47,2704200,3.83,59.57,59.26
2023-03-30,43.88,43.92,42.5,42.88,42.88,1402400,2.28,53.21,60.84
2023-03-29,43.26,43.43,42.49,43.25,43.25,1860700,1.72,55.08,52.58
2023-03-28,42.9,43.25,42.13,42.46,42.46,1061600,1.83,51.71,45.56
2023-03-27,43.73,43.9,41.755,42.77,42.77,1768400,2.35,53.16,45.11
2023-03-24,42.98,43.68,42.38,43.43,43.43,1735100,3.23,56.29,44.57
