datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,112.26,113.6,111.59,112.94,112.94,1491100,-4.21,53.15,51.32
2023-07-28,112.93,112.93,109.85,112.31,112.31,3063900,-3.94,52.01,50.68
2023-07-27,118.52,119.2,110.15,110.62,110.62,4265600,-2.47,48.92,58.71
2023-07-26,115.34,116.36,113.2,114.64,114.64,2725300,0.62,57.03,72.75
2023-07-25,115.58,118.04,115.58,117.23,117.23,1256700,5.99,63.30,76.24
2023-07-24,115.32,117.0,114.12,115.14,115.14,1565300,5.72,60.01,68.79
2023-07-21,113.95,115.66,113.34,115.05,115.05,1772500,5.63,59.86,64.54
2023-07-20,112.89,113.63,111.8,112.27,112.27,2179700,5.93,55.23,65.24
2023-07-19,117.15,117.4,115.24,115.31,115.31,1410400,8.26,62.56,74.25
2023-07-18,116.8,117.64,115.73,117.15,117.15,1310600,9.06,67.60,73.87
2023-07-17,113.54,117.25,113.41,116.25,116.25,1788700,4.72,66.37,74.73
2023-07-14,114.34,114.97,112.68,113.09,113.09,1752200,1.76,61.62,74.30
2023-07-13,112.0,114.35,111.81,114.02,114.02,1977400,4.62,64.09,65.60
2023-07-12,111.24,111.45,109.94,111.24,111.24,1344800,3.59,59.58,57.76
2023-07-11,109.8,109.84,107.35,109.42,109.42,1161700,-0.87,56.24,51.65
2023-07-10,106.54,109.44,106.54,109.42,109.42,1142500,3.43,56.24,45.33
2023-07-07,107.24,108.21,106.21,106.34,106.34,1990300,1.18,50.23,50.19
2023-07-06,106.5,107.44,106.08,107.05,107.05,1792100,-0.75,51.75,43.31
2023-07-05,110.39,110.52,107.83,108.09,108.09,1900800,1.20,53.98,43.09
2023-07-03,111.76,112.08,109.52,111.53,111.53,639400,2.84,62.18,51.03
2023-06-30,110.24,112.57,109.89,111.33,111.33,2273500,0.27,61.86,56.14
2023-06-29,108.09,109.79,107.32,109.4,109.4,1618200,-0.69,58.81,54.87
2023-06-28,108.51,109.41,107.49,107.65,107.65,1626500,-2.71,55.83,49.81
2023-06-27,106.63,110.46,105.5,110.29,110.29,2173900,-1.10,62.12,55.79
2023-06-26,105.43,107.6,105.3,105.99,105.99,1548800,-3.47,54.35,54.17
2023-06-23,105.96,107.01,105.04,105.16,105.16,2161300,0.14,52.60,49.14
2023-06-22,106.26,107.83,105.65,107.8,107.8,1689800,3.13,59.29,55.84
2023-06-21,107.48,108.98,106.76,106.89,106.89,1450600,2.67,57.56,62.75
2023-06-20,111.06,111.99,107.77,108.69,108.69,1793900,5.62,62.43,61.25
2023-06-16,111.25,111.77,110.05,111.06,111.06,3381100,9.54,69.62,69.01
2023-06-15,108.72,110.85,108.61,110.09,110.09,1553300,6.87,68.23,68.35
2023-06-14,110.42,112.17,109.43,110.36,110.36,1855200,7.26,69.05,76.82
2023-06-13,111.05,112.16,110.46,111.39,111.39,2137600,11.20,72.11,77.64
2023-06-12,106.41,109.63,105.79,109.46,109.46,2198800,6.74,69.78,70.93
2023-06-09,105.92,106.49,104.71,105.02,105.02,1599100,1.31,63.21,64.88
2023-06-08,104.54,104.97,102.99,104.67,104.67,1129700,7.40,62.62,58.05
2023-06-07,104.13,105.8,103.18,104.22,104.22,1566100,9.82,61.88,64.20
2023-06-06,100.42,103.16,100.09,103.07,103.07,1335000,7.52,60.02,63.83
2023-06-05,102.85,103.25,100.77,101.52,101.52,1084000,3.71,57.41,63.29
2023-06-02,103.96,104.1,101.5,103.22,103.22,1149800,6.12,61.50,67.50
2023-06-01,100.52,104.01,99.62,103.1,103.1,1694500,4.53,61.32,63.28
2023-05-31,100.41,102.25,99.37,100.19,100.19,2176600,5.27,56.75,62.54
2023-05-30,106.24,106.3,101.07,102.72,102.72,2139700,9.29,62.73,69.91
2023-05-26,98.4,104.59,98.26,103.71,103.71,3136200,9.49,65.23,62.86
2023-05-25,95.52,98.39,94.73,97.27,97.27,3968600,6.34,54.21,54.66
2023-05-24,94.59,95.44,93.03,94.4,94.4,1959900,3.22,47.30,50.42
2023-05-23,96.93,97.52,95.48,95.55,95.55,1725300,4.59,50.12,51.87
2023-05-22,96.7,98.27,96.68,97.81,97.7,1269200,7.52,56.22,59.62
2023-05-19,98.69,99.16,96.55,97.1,96.9908,1885000,5.68,54.60,58.85
2023-05-18,95.52,99.335,95.4,98.57,98.4591,2447858,5.94,58.77,67.77
2023-05-17,94.4,95.54,93.3696,94.92,94.8133,1431176,4.94,49.98,66.25
2023-05-16,93.71,95.13,93.29,93.43,93.3249,1033115,1.27,45.58,53.91
2023-05-15,91.21,94.39,90.57,94.22,94.114,1247300,1.91,47.64,46.58
2023-05-12,91.44,91.575,89.46,90.93,90.8277,1210655,-1.37,36.55,40.27
2023-05-11,91.21,91.35,90.33,91.18,91.0775,1326012,-0.20,37.10,40.79
2023-05-10,91.5,91.525,90.12,90.96,90.8577,1442487,0.59,36.31,35.65
2023-05-09,90.33,90.42,88.96,90.29,90.1885,1693318,-3.04,33.97,35.64
2023-05-08,92.67,92.96,90.9,91.42,91.3172,1113114,-2.93,36.05,36.31
2023-05-05,90.95,92.77,90.27,92.63,92.5258,2098756,-4.97,38.38,41.38
2023-05-04,92.0,92.135,89.73,89.98,89.8788,1311479,-8.01,29.03,32.05
2023-05-03,92.24,93.84,91.87,92.16,92.0564,1471302,-7.25,32.84,31.75
2023-05-02,92.5,92.85,91.005,92.31,92.2062,1620368,-6.25,33.11,25.93
2023-05-01,91.69,92.71,91.5,92.3,92.1962,1757665,-7.35,33.08,26.59
2023-04-28,90.515,91.42,89.685,91.38,91.2772,1638734,-6.73,29.94,24.13
2023-04-27,90.0,91.26,88.54,90.37,90.2684,3472105,-10.38,26.43,25.34
2023-04-26,94.81,95.07,92.66,93.33,93.225,2282001,-8.61,30.61,27.95
2023-04-25,97.11,97.53,94.31,94.35,94.2439,1750030,-7.13,32.24,28.40
2023-04-24,97.96,98.7,96.83,97.6,97.4902,836714,-4.68,38.26,28.55
2023-04-21,99.25,99.47,97.89,97.99,97.8798,988078,-4.74,39.07,27.79
2023-04-20,97.86,100.69,97.83,99.41,99.2982,1315202,-0.98,42.10,26.72
2023-04-19,98.25,98.995,97.66,98.56,98.4492,1146682,-2.67,39.50,28.75
2023-04-18,98.8,99.76,98.1588,99.65,99.5379,1119419,-3.44,41.73,36.57
2023-04-17,96.71,98.37,95.78,98.11,97.9997,2173178,-8.69,37.06,30.68
2023-04-14,101.76,102.76,99.66,100.75,100.6367,1369619,-6.76,42.48,38.07
2023-04-13,101.55,102.5,100.49,101.94,101.8254,975896,-5.66,45.26,37.33
2023-04-12,103.43,103.71,101.39,101.48,101.3659,941607,-5.91,43.94,43.18
2023-04-11,103.6,103.76,102.065,102.28,102.165,948221,-1.93,45.71,42.09
2023-04-10,99.39,102.78,99.0054,102.73,102.6145,1788774,-2.62,46.70,43.37
2023-04-06,99.93,101.16,99.25,100.39,100.2771,1216870,-5.95,40.52,42.29
2023-04-05,102.1,102.34,100.24,101.23,101.1162,1818470,-6.38,42.15,51.05
2023-04-04,106.91,107.31,102.73,103.09,102.9741,1502527,-1.28,45.95,58.51
2023-04-03,106.5,107.235,105.0,106.8,106.6799,1236650,0.44,55.14,57.21
2023-03-31,107.21,108.72,106.6,107.51,107.3891,1598239,1.01,57.18,64.80
2023-03-30,108.68,108.85,106.83,107.6,107.479,1760711,2.50,57.43,71.98
2023-03-29,106.16,108.45,105.71,107.39,107.2692,1689680,1.42,57.02,62.89
2023-03-28,104.58,105.0,102.2,104.21,104.0928,1392430,1.58,50.36,62.72
2023-03-27,106.74,107.57,105.06,105.35,105.2315,1133004,0.18,53.10,68.65
