datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,65.67,66.22,65.65,66.03,66.03,3111800,-3.14,49.13,72.27
2023-07-28,66.5,66.78,65.26,65.76,65.76,4911051,-2.68,47.52,71.97
2023-07-27,68.43,68.43,65.99,66.29,66.29,3297393,-2.31,50.43,80.48
2023-07-26,67.59,67.93,67.16,67.76,67.76,2298077,0.07,59.89,86.74
2023-07-25,67.39,68.15,67.34,67.84,67.84,1587955,0.67,60.47,87.94
2023-07-24,66.9,67.82,66.875,67.45,67.45,4511171,0.27,58.68,88.13
2023-07-21,67.12,67.49,66.64,66.81,66.81,9160420,0.17,55.61,84.85
2023-07-20,67.5,67.63,65.83,66.76,66.76,4483572,1.42,55.37,82.51
2023-07-19,69.23,69.57,68.57,69.09,69.09,2897360,4.38,72.29,92.86
2023-07-18,68.53,69.36,68.5,69.17,69.17,3338528,3.64,73.00,93.03
2023-07-17,68.49,68.9,68.2,68.44,68.44,5452677,2.88,70.54,93.26
2023-07-14,67.69,68.64,67.64,68.6,68.6,3175664,3.32,71.87,92.78
2023-07-13,67.26,67.96,67.145,67.69,67.69,2657113,3.15,68.76,73.45
2023-07-12,67.7,67.99,66.9,67.17,67.17,2569869,3.80,66.82,65.66
2023-07-11,66.77,67.35,66.71,67.18,67.18,2478530,4.05,66.89,58.70
2023-07-10,65.31,66.95,65.26,66.64,66.64,3311769,4.18,64.93,53.74
2023-07-07,64.67,65.71,64.535,65.34,65.34,2920290,3.30,59.59,56.00
2023-07-06,65.0,65.05,64.11,64.71,64.71,1680528,2.11,56.61,56.16
2023-07-05,65.09,65.95,64.7,65.53,65.53,2467784,2.35,62.14,54.30
2023-07-03,64.85,65.56,64.64,65.56,65.56,1207020,0.92,62.35,56.06
2023-06-30,65.1,65.55,65.01,65.28,65.28,2832766,0.20,61.23,61.76
2023-06-29,63.25,64.56,63.18,64.54,64.54,2180808,-0.20,58.18,56.65
2023-06-28,63.09,63.99,63.09,63.37,63.37,4163404,-0.34,52.72,52.61
2023-06-27,62.89,63.52,62.28,63.13,63.13,5106928,-1.10,51.51,51.28
2023-06-26,62.04,62.69,61.93,62.46,62.46,3074160,-0.86,48.08,48.94
2023-06-23,61.89,62.31,61.39,62.04,62.04,9775176,-0.01,45.85,41.70
