datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,36.87,37.19,35.67,35.77,35.6418,55630700,1.27,60.38,75.30
2023-07-28,36.75,36.99,35.51,36.83,36.698,90863008,2.46,67.62,84.13
2023-07-27,34.82,35.03,34.11,34.55,34.4261,58890820,1.40,57.43,82.21
2023-07-26,33.72,34.525,33.7,34.36,34.2368,32643240,0.49,56.37,81.00
2023-07-25,33.7,34.34,33.4,34.1,33.9778,31771090,0.12,54.94,73.32
2023-07-24,33.84,34.46,33.56,33.63,33.5094,25283779,0.33,52.32,66.26
2023-07-21,33.725,34.25,33.42,34.02,33.898,79736961,1.28,54.78,70.75
2023-07-20,33.704,34.205,33.23,33.37,33.2504,37878000,1.52,51.24,67.68
2023-07-19,34.4,34.835,34.33,34.46,34.3365,26486680,2.49,58.35,67.73
2023-07-18,34.28,34.7,33.83,34.5,34.3763,29679510,1.99,58.62,60.74
2023-07-17,33.16,34.6,33.07,34.37,34.2468,34111168,0.75,58.02,60.99
2023-07-14,33.78,33.87,33.0,33.15,33.0312,30438660,-0.29,51.93,61.35
2023-07-13,34.15,34.3,33.62,33.87,33.7486,32745750,0.96,56.41,68.93
2023-07-12,33.69,34.08,33.06,33.98,33.8582,37762219,0.41,57.12,60.50
2023-07-11,32.82,33.36,32.5,33.3,33.1806,28148830,-0.80,53.83,49.35
2023-07-10,31.87,32.83,31.77,32.74,32.6226,36305660,-0.60,50.95,40.71
2023-07-07,32.0,32.41,31.82,31.85,31.7358,28356250,-1.15,45.98,48.41
2023-07-06,31.9,32.04,31.38,31.97,31.8554,41711441,-0.74,46.57,51.78
2023-07-05,33.31,33.33,32.5,32.51,32.3935,37664719,-0.39,49.21,59.72
2023-07-03,33.54,33.89,33.14,33.62,33.4995,15731660,-1.38,55.18,65.49
2023-06-30,33.359,33.56,33.16,33.44,33.3201,33811246,-2.93,54.35,67.35
2023-06-29,33.34,33.34,32.49,32.91,32.792,38312969,-2.91,51.90,62.76
2023-06-28,33.61,33.81,33.035,33.57,33.4497,33906879,-2.01,55.33,67.33
2023-06-27,33.22,34.23,33.01,34.1,33.9778,33038922,0.19,58.20,71.72
2023-06-26,33.19,33.99,33.095,33.34,33.2205,38952367,0.27,55.10,71.91
2023-06-23,32.21,33.45,32.03,33.0,32.8817,46327141,1.66,53.68,66.62
2023-06-22,32.69,33.24,32.125,32.71,32.5927,45740312,0.89,52.48,61.83
2023-06-21,34.915,35.05,32.83,32.9,32.7821,70973523,1.62,53.32,67.68
2023-06-20,36.77,37.11,34.715,35.0,34.8745,65970242,4.04,63.77,78.16
2023-06-16,36.36,36.795,35.595,36.37,36.2396,110240305,6.51,72.36,86.07
2023-06-15,35.28,36.42,35.215,35.82,35.6916,67676305,4.51,70.90,85.01
2023-06-14,33.87,35.6,33.8,35.58,35.4525,74404289,4.45,70.26,76.43
2023-06-13,33.77,33.95,33.07,33.91,33.7884,51990039,2.47,65.36,71.22
2023-06-12,31.4,33.3,31.36,33.07,32.9515,59926113,3.08,62.47,66.29
2023-06-09,31.93,31.99,30.68,31.34,31.2277,40227070,2.34,55.35,64.61
2023-06-08,31.43,31.85,31.06,31.82,31.7059,35198953,4.42,58.19,70.34
2023-06-07,31.03,31.37,30.93,31.28,31.1679,39097992,2.28,55.82,70.29
2023-06-06,29.77,31.45,29.695,30.96,30.849,42295289,1.45,54.40,64.69
2023-06-05,31.31,31.4,29.83,29.86,29.753,48244129,-0.42,49.17,60.45
2023-06-02,31.398,31.5899,30.825,31.31,31.1978,36520961,1.38,57.20,66.42
2023-06-01,31.8,31.94,31.02,31.13,31.0184,52667367,1.45,56.37,67.89
2023-05-31,29.7,32.29,29.67,31.44,31.3273,136243812,2.57,58.16,60.47
2023-05-30,29.7,30.0399,28.995,29.99,29.8825,54874793,0.77,51.49,46.02
2023-05-26,27.44,29.09,27.1,29.0,28.896,71910625,-0.80,46.04,37.84
2023-05-25,28.29,28.29,26.855,27.4,27.3018,78009438,-1.55,35.09,26.91
2023-05-24,29.31,29.49,28.82,29.0,28.896,28045840,0.14,43.24,28.97
2023-05-23,30.05,30.195,29.49,29.51,29.4042,29400850,-0.46,46.43,37.65
2023-05-22,29.85,30.45,29.815,30.28,30.1715,28693439,0.18,51.78,45.65
2023-05-19,29.6,30.24,29.5,29.93,29.8227,40683000,-0.84,49.31,39.49
2023-05-18,29.0,29.76,28.87,29.68,29.5736,36529191,-1.31,47.53,31.62
2023-05-17,29.52,29.56,28.68,28.87,28.7665,41667262,-2.37,41.33,37.65
2023-05-16,29.62,29.9,29.21,29.22,29.1153,22812039,-1.43,43.39,46.43
2023-05-15,28.9,29.825,28.88,29.8,29.6932,28717480,0.03,46.99,51.90
2023-05-12,29.025,29.1,28.72,28.95,28.8462,24153820,-1.35,40.24,46.37
2023-05-11,29.6,29.68,28.82,28.86,28.7565,47144359,-2.20,39.48,45.21
2023-05-10,30.29,30.3959,29.49,29.97,29.8626,40526520,0.11,46.19,46.49
2023-05-09,30.38,30.58,29.91,30.1,29.9921,30706520,1.05,47.05,47.25
2023-05-08,30.7,30.84,30.39,30.77,30.6597,30882801,1.89,51.71,47.61
2023-05-05,31.38,31.41,30.73,30.99,30.8789,35024559,1.33,53.32,47.96
2023-05-04,30.435,31.72,30.38,31.24,31.128,46104020,0.94,55.13,53.96
2023-05-03,30.64,31.11,30.245,30.65,30.4156,45554488,-0.21,51.52,47.32
2023-05-02,30.3,30.575,29.75,29.77,29.5423,33463359,-1.38,45.45,39.86
2023-05-01,31.11,31.24,30.28,30.3,30.0683,36918527,-1.53,48.88,39.38
2023-04-28,31.975,32.57,30.81,31.06,30.8224,80252438,-1.08,54.33,45.57
