datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,199.85,203.41,199.6,201.81,201.81,2731900,8.15,72.80,66.39
2023-07-28,197.82,199.98,197.27,199.61,199.61,1503354,8.32,70.57,65.41
2023-07-27,194.32,197.06,193.98,195.75,195.75,2482033,6.36,66.05,65.76
2023-07-26,194.41,196.24,192.02,193.73,193.73,3471403,2.25,63.31,65.00
2023-07-25,193.58,195.95,192.54,194.83,194.83,2261350,4.82,66.00,69.97
2023-07-24,193.76,194.46,191.83,194.27,194.27,1793831,3.01,65.31,63.86
2023-07-21,193.26,195.895,193.13,194.9,194.9,6638568,3.96,66.74,69.48
2023-07-20,190.61,193.5,190.27,191.48,191.48,1547663,5.82,62.60,62.57
2023-07-19,193.23,193.54,189.99,190.21,190.21,1952004,8.17,60.93,62.67
2023-07-18,191.41,194.37,191.21,193.66,193.66,1422671,11.54,68.69,70.21
2023-07-17,187.91,192.885,187.91,191.29,191.29,1422791,7.06,65.92,70.06
2023-07-14,191.0,191.0,187.6,189.39,189.39,1817420,5.70,63.52,63.70
2023-07-13,190.94,192.4,190.56,191.48,191.48,1346967,10.21,68.44,63.44
2023-07-12,193.3,193.3,189.73,190.01,190.01,1944935,12.35,66.76,62.97
2023-07-11,191.0,193.24,190.59,191.26,191.26,1941870,13.95,69.69,71.68
2023-07-10,185.95,190.99,185.905,190.94,190.94,1912097,19.43,69.37,64.21
2023-07-07,181.35,187.12,181.33,185.66,185.66,1904473,14.21,63.46,68.01
2023-07-06,180.07,182.414,178.24,182.04,182.04,1358085,6.35,58.35,56.65
2023-07-05,183.52,183.74,181.07,182.12,182.12,1572992,6.00,58.52,56.11
2023-07-03,183.41,184.97,182.43,184.23,184.23,1152402,10.44,62.96,61.55
2023-06-30,182.31,184.89,182.18,183.69,183.69,1696080,7.33,62.28,61.76
2023-06-29,177.89,181.405,177.1,181.27,181.27,1716157,4.59,59.16,61.23
2023-06-28,177.49,178.0,176.62,177.66,177.66,1235378,-3.80,53.87,55.78
2023-06-27,173.12,177.54,172.8,177.31,177.31,1442151,-4.10,53.32,49.85
2023-06-26,170.545,173.2,170.03,171.51,171.51,1525757,-9.43,42.97,50.26
2023-06-23,173.33,173.39,171.0,171.45,171.45,2099414,-7.56,42.84,56.22
2023-06-22,176.26,176.67,174.32,175.685,175.685,1163231,-2.79,49.83,63.30
2023-06-21,173.49,177.11,172.765,176.12,176.12,1867790,-1.13,50.60,64.08
2023-06-20,175.82,176.435,173.2457,173.79,173.79,1529486,-7.11,46.40,56.93
2023-06-16,177.27,178.28,175.63,176.36,176.36,4719571,-0.86,50.83,58.02
2023-06-15,178.55,178.84,173.77,176.68,176.68,3526617,-0.54,51.40,51.93
2023-06-14,182.0,182.9387,179.63,181.46,181.46,1603648,10.32,60.81,64.00
2023-06-13,182.0,183.33,180.575,181.41,181.41,1179247,13.62,60.74,64.33
2023-06-12,179.85,180.98,177.63,180.94,180.94,1324712,11.85,60.12,55.17
2023-06-09,178.705,180.0,178.03,179.01,179.01,1377766,7.25,57.57,48.39
2023-06-08,175.92,178.81,175.39,178.48,178.48,1182580,6.82,56.86,42.53
2023-06-07,180.9,182.775,176.5,177.25,177.25,1791292,9.00,55.26,48.20
2023-06-06,177.41,181.46,177.26,180.9,180.9,1622097,11.36,61.56,54.70
2023-06-05,176.73,177.58,175.73,177.22,177.22,1712949,2.54,56.96,53.56
2023-06-02,171.82,177.4,171.82,177.22,177.22,1652956,-1.21,56.96,51.88
2023-06-01,167.79,172.15,166.83,171.14,171.14,1791567,-9.90,48.13,45.27
2023-05-31,169.47,169.835,165.13,167.79,167.79,2088720,-9.32,42.04,37.25
2023-05-30,172.43,173.04,168.75,169.09,169.09,1037450,-5.48,43.90,36.85
2023-05-26,171.47,174.09,171.47,171.76,171.76,1390016,-3.74,47.94,43.03
2023-05-25,167.94,172.09,167.11,171.66,171.66,1619172,-2.44,47.77,42.73
2023-05-24,168.75,169.35,167.1979,168.25,167.73,1618983,-6.24,41.86,35.07
2023-05-23,173.43,173.43,168.605,169.54,169.016,2605853,-6.09,43.60,34.15
2023-05-22,178.41,178.56,174.22,174.68,174.1401,1715395,-4.31,51.47,45.82
2023-05-19,181.3,181.45,177.51,178.43,177.8785,1227321,0.48,58.65,58.20
2023-05-18,176.25,181.4063,176.25,181.04,180.4805,1344527,4.47,64.46,64.51
2023-05-17,176.55,178.675,174.98,177.11,176.5626,1073794,0.63,58.74,64.81
2023-05-16,174.98,176.33,173.9,174.57,174.0305,1119036,-3.88,54.34,58.17
2023-05-15,174.63,175.56,172.82,175.5,174.9576,975755,-3.11,56.39,50.02
2023-05-12,174.49,175.354,172.81,174.1,173.5619,1053129,3.96,53.96,44.36
2023-05-11,175.19,175.27,173.02,174.49,173.9507,1447963,5.15,54.75,48.28
2023-05-10,180.0,180.495,172.95,175.63,175.0872,2198592,10.24,57.01,53.20
2023-05-09,178.54,179.745,177.61,178.99,178.4368,1400205,13.87,64.26,60.80
2023-05-08,177.36,178.42,175.69,177.95,177.4,1244935,5.09,62.90,60.75
2023-05-05,179.12,179.23,174.42,176.57,176.0243,1638349,2.24,61.08,61.54
2023-05-04,178.45,179.945,175.895,176.48,175.9346,2090078,2.07,60.97,66.84
2023-05-03,179.615,183.27,177.625,178.45,177.8985,2378525,4.69,64.90,74.01
2023-05-02,173.75,178.95,173.63,178.61,178.058,3821345,4.90,65.21,73.04
2023-05-01,168.96,173.29,168.78,170.14,169.6142,1928689,-3.52,54.22,64.74
2023-04-28,165.15,169.91,164.35,169.34,168.8166,1646008,-0.41,52.91,63.62
2023-04-27,166.0,166.29,162.775,165.39,164.8788,2105946,-2.71,45.84,62.97
2023-04-26,172.95,174.13,164.69,165.12,164.6097,3087416,-0.38,45.31,65.72
2023-04-25,173.8,174.71,172.4,172.86,172.3258,2226257,11.39,60.94,71.23
2023-04-24,174.78,175.11,173.47,174.33,173.7912,1146863,10.45,64.89,75.30
2023-04-21,173.9,174.94,173.11,174.41,173.871,1321101,11.62,65.10,68.19
2023-04-20,172.9,174.5425,172.76,173.76,173.223,2001673,10.71,64.22,68.39
2023-04-19,172.38,174.38,172.38,173.71,173.1731,1430411,11.15,64.15,66.84
2023-04-18,171.59,173.93,171.135,173.66,173.1233,1867701,9.28,64.09,67.23
2023-04-17,168.73,170.09,168.235,169.75,169.2254,1221218,5.29,59.07,66.90
2023-04-14,165.5,168.19,165.5,168.1,167.5805,1736450,2.06,56.69,67.41
2023-04-13,163.015,165.63,161.715,165.5,164.9885,1569685,2.83,52.67,56.81
2023-04-12,164.93,165.29,161.01,161.47,160.971,1370642,-0.66,45.38,47.41
2023-04-11,163.45,164.73,162.99,163.88,163.3735,1204103,4.90,49.63,45.21
2023-04-10,162.23,165.37,162.23,162.79,162.2869,1256558,6.21,47.56,47.88
2023-04-06,163.0,163.5899,161.385,163.05,162.5461,1092351,6.49,48.00,50.11
2023-04-05,163.62,163.89,162.08,162.56,162.0576,1380117,2.58,47.15,47.57
2023-04-04,165.15,165.39,163.51,164.38,163.872,1200746,1.17,49.96,53.65
2023-04-03,165.43,166.04,163.321,164.46,163.9517,1533033,-3.30,50.08,50.91
2023-03-31,164.29,166.68,164.29,166.04,165.5268,1514268,3.00,52.41,56.90
2023-03-30,163.915,164.5,162.41,162.67,162.1672,1175805,3.90,47.57,50.05
2023-03-29,160.22,162.68,160.15,162.13,161.6289,1752201,1.00,46.76,45.19
2023-03-28,155.89,159.07,155.8,158.98,158.4887,1825970,0.65,41.92,39.11
2023-03-27,158.15,158.84,156.05,156.58,156.0961,1637479,-6.11,37.93,33.80
2023-03-24,157.95,158.27,153.56,156.56,156.0761,2510668,-4.00,37.89,28.50
2023-03-23,163.81,165.8532,158.5,159.98,159.4856,2423288,-4.55,41.39,36.41
2023-03-22,167.3,167.56,163.12,163.21,162.7056,2397638,-4.52,45.04,42.77
2023-03-21,164.97,168.33,164.935,167.76,167.2415,2327800,-5.68,50.91,49.26
2023-03-20,159.66,163.39,159.2,163.04,162.5361,2342738,-10.53,43.86,41.36
2023-03-17,159.86,160.38,157.435,158.77,158.2793,2480163,-16.35,36.17,32.12
2023-03-16,157.56,161.74,157.0,161.13,160.632,1886979,-11.94,38.91,39.16
2023-03-15,158.94,159.23,155.53,158.33,157.8407,2757734,-12.57,33.35,32.36
2023-03-14,163.02,164.9,161.28,162.69,162.1872,1901294,-6.75,38.40,39.63
2023-03-13,162.54,162.72,158.935,160.56,160.0638,2394711,-8.68,33.86,32.95
2023-03-10,166.94,168.82,164.0,164.53,164.0215,1710771,-5.08,38.81,33.57
2023-03-09,173.46,173.7,167.44,167.73,167.2116,1870970,-2.60,43.58,33.21
2023-03-08,173.64,174.94,172.415,173.44,172.904,1184562,1.50,54.72,32.51
2023-03-07,175.58,176.775,173.03,173.57,173.0336,1436244,2.98,55.02,41.23
2023-03-06,173.29,176.99,173.29,175.12,174.5788,2136106,4.44,58.54,50.96
2023-03-03,171.85,173.58,171.08,173.07,172.5351,1406475,0.55,55.01,50.65
2023-03-02,169.39,171.57,167.86,170.9,170.3718,1254290,-4.89,50.89,45.24
2023-03-01,169.42,170.79,168.37,169.44,168.9163,1799578,-11.15,47.91,45.86
2023-02-28,169.56,171.04,168.86,169.24,168.7169,2709689,-12.03,47.50,46.32
2023-02-27,171.76,172.08,169.26,169.61,169.0858,1543050,-4.76,48.14,54.69
2023-02-24,169.47,170.68,169.0,170.33,169.8036,1642378,-1.04,49.35,48.99
2023-02-23,171.53,172.865,169.85,171.94,171.4086,1382673,-2.96,52.06,49.17
2023-02-22,170.04,171.79,169.2,170.59,169.664,1250459,-3.42,49.92,48.77
2023-02-21,170.76,172.29,169.845,170.68,169.7535,1817835,-4.74,50.06,53.89
2023-02-17,174.63,174.69,171.11,172.52,171.5835,1890043,0.20,52.84,60.06
2023-02-16,177.4,179.66,175.44,175.79,174.8358,2277920,1.36,58.18,60.06
2023-02-15,180.92,181.26,179.18,180.59,179.6097,2563243,4.42,67.47,68.33
2023-02-14,175.72,181.55,171.53,181.27,180.286,3366209,5.91,68.92,66.95
2023-02-13,172.03,175.0325,171.73,174.37,173.4235,1995357,0.19,61.04,64.52
2023-02-10,173.14,174.08,170.06,171.37,170.4398,1544692,0.17,56.60,63.88
2023-02-09,175.56,177.59,174.25,174.9,173.9506,1525374,0.57,64.65,72.09
2023-02-08,173.72,175.0199,173.0,174.01,173.0654,1520221,-0.57,63.44,72.91
2023-02-07,172.0,176.53,170.84,175.42,174.4678,1808863,3.09,66.82,71.38
2023-02-06,172.72,173.94,171.72,172.32,171.3846,1485882,2.69,62.77,63.26
2023-02-03,173.99,175.71,172.9,174.43,173.4832,1504506,5.41,68.02,70.45
2023-02-02,176.6,177.58,175.02,176.17,175.2137,1145476,9.26,72.69,76.39
2023-02-01,173.02,176.7,171.01,175.36,174.4081,1456267,14.33,71.85,76.70
2023-01-31,171.45,174.22,170.81,174.18,173.2345,1329080,14.39,70.64,76.81
2023-01-30,172.36,173.52,171.03,171.2,170.2707,2041967,10.21,67.34,72.18
2023-01-27,174.5,176.572,174.02,174.33,173.3837,1637044,12.55,75.63,79.44
2023-01-26,173.465,174.67,172.59,174.58,173.6323,1620137,14.59,76.33,79.23
2023-01-25,167.62,172.94,167.62,172.33,171.3946,1881588,13.86,74.35,73.56
2023-01-24,168.57,169.7,167.59,169.63,168.7092,1645133,16.47,71.72,73.20
2023-01-23,166.0,169.8,165.07,169.02,168.1025,2585452,16.49,71.10,73.03
2023-01-20,160.67,167.15,160.16,166.91,166.004,2330283,13.53,68.91,71.67
2023-01-19,158.44,161.935,158.25,161.03,160.1559,2184894,12.15,61.30,70.38
