datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,199.81,200.0,198.08,198.96,198.96,1465200,11.91,75.24,82.80
2023-07-28,199.91,200.81,198.91,199.42,199.42,1151100,14.17,76.85,89.57
2023-07-27,199.8,202.36,197.86,198.66,198.66,2198200,12.53,76.07,83.88
2023-07-26,192.13,199.46,191.44,198.75,198.75,2619000,15.53,76.35,78.27
2023-07-25,191.0,191.36,189.86,191.22,191.22,1368700,9.91,66.64,69.07
2023-07-24,189.25,191.24,188.36,191.04,191.04,1300000,8.71,66.33,61.78
2023-07-21,187.59,189.31,186.39,189.26,189.26,1172100,7.96,63.23,59.96
2023-07-20,186.38,188.25,186.11,187.41,187.41,945600,5.46,59.64,61.20
2023-07-19,187.7,189.91,186.27,186.38,186.38,1910400,3.13,57.49,67.12
2023-07-18,185.44,187.2,184.96,187.05,187.05,1194500,3.20,59.40,67.07
2023-07-17,186.0,187.45,185.04,185.25,185.25,1436000,-0.91,55.73,60.09
2023-07-14,183.77,186.75,183.12,186.13,186.13,1635800,0.84,58.11,53.04
2023-07-13,181.03,183.67,180.88,183.22,183.22,1931700,-0.14,51.78,54.33
2023-07-12,181.9,182.2,180.11,181.31,181.31,1331300,-1.83,46.89,46.96
2023-07-11,181.7,182.43,180.9,182.33,182.33,968700,3.38,49.38,46.95
2023-07-10,182.48,182.82,181.13,181.3,181.3,1253800,2.41,46.73,40.12
2023-07-07,182.91,183.73,181.84,181.95,181.95,906000,0.28,48.21,52.43
2023-07-06,183.68,184.0,182.36,183.25,183.25,1458200,1.15,51.21,57.63
2023-07-05,185.5,185.53,181.95,183.85,183.85,1362600,2.25,52.62,64.28
2023-07-03,185.26,186.59,183.75,186.16,186.16,481200,3.47,58.34,61.18
2023-06-30,183.85,186.41,183.85,185.29,185.29,1768200,1.18,56.70,55.15
2023-06-29,183.15,183.93,182.28,183.36,183.36,1394800,1.14,52.85,53.40
2023-06-28,180.55,183.24,179.44,183.14,183.14,1936600,1.63,52.41,53.40
2023-06-27,179.79,180.48,177.98,178.95,178.95,1442000,1.21,42.82,45.98
2023-06-26,180.99,181.05,177.97,178.89,178.89,1300700,-0.46,42.67,45.96
2023-06-23,182.1,182.96,180.94,181.67,181.67,2211100,-3.17,48.24,51.67
2023-06-22,181.01,182.49,180.4,182.1,182.1,917400,-3.35,49.17,50.42
