datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,126.3,126.44,124.3,125.47,124.5687,1508412,3.28,69.16,88.84
2023-07-28,128.01,128.34,125.54,126.52,125.6112,1909681,5.49,74.21,93.95
2023-07-27,128.05,129.7,126.37,127.05,126.1374,2217130,6.19,76.83,100.00
2023-07-26,124.93,129.03,124.93,127.75,126.8323,2452311,7.22,80.32,100.00
2023-07-25,124.98,125.3,124.37,125.02,124.122,1329508,6.46,76.45,100.00
2023-07-24,123.61,125.31,123.41,125.25,124.3503,1646076,7.11,77.65,100.00
2023-07-21,124.66,124.89,123.41,123.41,122.5235,5885845,6.93,74.71,97.02
2023-07-20,123.11,124.12,122.35,123.85,122.9604,1599247,10.41,76.95,96.70
2023-07-19,122.35,123.55,122.22,123.31,122.4242,1478971,9.59,76.14,96.81
2023-07-18,120.93,122.73,120.7,122.19,121.3123,1675761,9.31,74.39,90.62
2023-07-17,120.19,122.05,120.0,121.03,120.1606,1839019,9.56,72.44,90.60
2023-07-14,120.13,121.27,119.73,120.86,119.9918,2405975,8.99,72.15,90.57
2023-07-13,118.56,120.7,118.31,120.53,119.6642,2545924,11.20,71.62,82.95
2023-07-12,119.47,119.545,117.28,118.56,117.7084,2837940,7.85,68.25,78.21
2023-07-11,116.62,118.625,116.62,118.14,117.2914,2799826,7.07,67.48,77.58
2023-07-10,113.84,117.06,113.79,116.48,115.6433,3161147,5.83,64.32,71.84
2023-07-07,112.92,115.25,112.56,113.44,112.6251,2165004,5.06,57.27,72.38
2023-07-06,111.6,113.94,111.07,113.72,112.9031,3527290,2.45,58.26,71.67
2023-07-05,111.13,113.52,110.58,112.88,112.0692,2577336,0.02,56.16,64.44
2023-07-03,111.43,111.82,110.53,111.47,110.6693,1131556,-0.77,52.42,62.98
2023-06-30,111.16,113.39,110.215,111.87,111.0664,2943603,-1.72,53.63,67.62
2023-06-29,114.32,114.77,108.835,109.33,108.5447,2886656,-3.98,46.37,66.00
2023-06-28,111.2,111.48,109.6303,110.71,109.9147,2266916,-0.83,50.35,58.65
2023-06-27,111.04,111.83,110.65,111.07,110.2722,1769221,-2.44,51.41,66.54
2023-06-26,108.11,110.84,108.06,110.65,109.8552,1924178,-2.44,50.27,60.29
2023-06-23,110.5,110.51,108.05,108.38,107.6015,2821223,-3.31,43.63,61.25
2023-06-22,112.64,113.0,110.7,111.27,110.4707,1417713,0.31,51.81,71.58
2023-06-21,112.03,113.79,111.12,112.86,112.0493,2018216,0.95,57.31,78.05
2023-06-20,113.0,113.3,111.8,112.24,111.4338,1520132,0.83,55.60,47.67
2023-06-16,113.81,114.63,113.14,113.59,112.7741,3843770,1.94,60.48,47.06
2023-06-15,111.47,113.6,111.23,113.31,112.4961,1366944,3.06,59.80,44.75
2023-06-14,114.09,114.51,111.07,111.54,110.7388,1615951,4.34,55.29,40.26
2023-06-13,113.52,113.91,113.03,113.51,112.6946,1381803,8.58,62.55,40.22
2023-06-12,112.18,113.345,111.7,113.09,112.2777,1767973,5.75,61.55,36.13
2023-06-09,110.67,112.23,110.3844,111.69,110.8877,1545054,3.52,58.09,35.54
2023-06-08,111.59,111.87,110.58,110.96,110.163,1513695,3.08,56.18,35.38
2023-06-07,111.75,112.45,110.56,111.91,111.1061,1849725,3.58,59.45,38.21
2023-06-06,111.75,111.77,110.24,111.41,110.6097,1581624,2.56,58.26,37.83
2023-06-05,110.69,112.03,110.31,111.65,110.848,2547651,1.66,59.03,37.48
2023-06-02,107.42,110.37,106.94,110.25,109.4581,2892689,2.14,55.87,35.88
2023-06-01,105.89,107.26,105.07,107.2,106.43,3044403,-1.56,47.69,30.38
2023-05-31,107.52,107.58,104.09,104.93,104.1763,16804949,-2.38,40.00,23.64
2023-05-30,108.55,108.55,105.195,107.34,106.569,2164173,1.28,46.78,45.69
2023-05-26,108.19,109.42,107.095,108.17,107.393,2188856,-0.00,49.46,53.93
2023-05-25,107.65,108.085,106.07,107.88,107.1051,2619709,0.99,48.50,47.12
2023-05-24,109.07,109.46,108.06,108.33,107.5518,1723318,1.72,49.86,55.90
2023-05-23,109.96,109.98,108.53,108.85,108.0681,2351112,0.23,51.41,56.70
2023-05-22,108.8,110.28,107.89,109.99,109.1999,1419251,2.74,54.87,60.08
2023-05-19,109.1,109.29,107.59,108.11,107.3334,1480612,1.78,49.68,53.52
2023-05-18,107.18,108.81,106.91,108.76,107.9788,1053092,0.93,51.58,53.48
2023-05-17,106.67,107.68,105.93,107.31,106.5392,1667075,0.11,47.40,55.19
2023-05-16,107.86,107.93,105.89,106.06,105.2981,2064013,-1.61,43.49,55.23
2023-05-15,106.89,108.44,106.55,108.17,107.393,1551593,0.57,49.22,54.70
2023-05-12,107.17,107.47,105.92,106.89,106.1222,1010886,-3.18,45.15,47.16
2023-05-11,107.83,108.06,106.31,106.61,105.8442,1919393,-3.25,44.25,53.62
2023-05-10,107.72,108.67,106.7,108.62,107.8398,2249284,0.78,49.73,60.65
2023-05-09,106.5,107.66,105.98,107.25,105.596,2051279,1.88,45.45,52.80
2023-05-08,108.04,108.04,106.27,106.33,104.6902,1205070,-1.62,42.39,51.18
2023-05-05,108.0,108.78,106.615,107.83,106.167,1539284,-3.06,46.33,56.99
2023-05-04,107.42,107.87,106.85,107.2,105.5468,1584697,-2.32,44.31,57.49
2023-05-03,108.34,109.15,107.58,107.67,106.0095,1510464,-1.40,45.49,57.08
2023-05-02,109.98,110.2,107.02,107.6,105.9406,1393958,-2.17,45.29,55.52
2023-05-01,109.52,110.72,109.37,110.07,108.3725,1438134,0.77,51.55,54.22
2023-04-28,108.56,110.02,108.065,109.86,108.1657,1854199,0.29,51.02,55.85
2023-04-27,105.83,108.06,105.69,107.84,106.1769,1688371,-0.08,45.66,47.20
2023-04-26,105.77,107.09,104.78,105.37,103.745,2350037,-3.88,37.96,39.86
2023-04-25,110.19,110.19,107.55,107.95,106.2852,1888578,-0.46,44.01,39.78
2023-04-24,109.71,111.01,109.53,110.89,109.1799,1995582,1.51,52.94,38.14
2023-04-21,109.49,109.63,108.67,109.52,107.831,1343117,0.22,48.41,28.80
2023-04-20,108.93,109.66,108.245,109.07,107.3879,1464043,0.03,46.85,22.48
2023-04-19,109.41,110.22,108.87,109.77,108.0771,1268879,0.94,48.99,30.04
2023-04-18,109.73,110.265,108.54,109.3,107.6144,1370088,-0.60,47.50,38.03
2023-04-17,108.45,109.57,108.05,109.57,107.8802,1777858,-1.76,48.25,40.06
2023-04-14,109.08,109.95,107.205,107.92,106.2557,1561277,-6.67,43.13,40.88
2023-04-13,108.72,109.33,108.0372,109.25,107.5651,1749665,-4.29,46.58,45.24
2023-04-12,110.34,110.565,108.28,108.41,106.7381,1932264,-7.62,43.95,44.92
2023-04-11,109.3,109.6,108.47,109.38,107.6931,2325246,0.40,46.40,44.94
2023-04-10,107.81,109.3,107.5338,109.3,107.6144,2573437,0.22,46.17,44.32
2023-04-06,108.62,109.59,108.09,109.04,107.3584,2090086,0.20,45.46,50.53
2023-04-05,109.72,110.29,108.0201,108.83,107.1516,2333881,0.95,44.92,61.59
2023-04-04,111.57,112.32,108.69,109.9,108.2051,2958401,2.83,47.14,66.51
2023-04-03,112.66,112.755,110.31,111.33,109.6131,3514581,1.04,50.21,68.29
2023-03-31,114.37,115.12,113.71,114.59,112.8228,3092615,4.89,58.26,71.37
2023-03-30,117.93,117.93,113.29,113.54,111.789,2497511,6.01,56.16,73.99
2023-03-29,110.51,116.8588,109.23,116.03,114.2406,5048052,7.36,63.16,68.22
2023-03-28,108.75,110.6131,108.49,108.98,107.2993,2643520,1.98,45.20,60.24
2023-03-27,109.43,109.66,108.6,109.08,107.3978,2284431,0.84,45.49,58.43
2023-03-24,107.88,109.13,107.15,108.84,107.1615,1654990,0.51,44.69,51.07
2023-03-23,107.14,109.76,106.76,107.88,106.2163,1984840,0.05,41.52,50.44
2023-03-22,110.29,110.66,106.98,107.07,105.4188,1930623,-3.98,38.76,56.61
