datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,137.44,138.05,135.84,136.35,136.35,2246800,-2.52,55.99,54.61
2023-07-28,138.35,138.59,137.52,137.85,137.85,1508700,-0.40,61.66,65.60
2023-07-27,139.56,140.18,137.03,137.51,137.51,2311523,0.17,60.82,70.51
2023-07-26,139.04,139.26,137.95,138.83,138.83,1602488,2.12,66.00,71.89
2023-07-25,137.7,139.78,137.525,139.57,139.57,1507978,4.10,69.05,76.87
2023-07-24,137.66,137.94,136.78,137.76,137.76,1319803,0.43,65.41,71.85
2023-07-21,137.53,138.24,136.885,137.06,137.06,4562703,6.52,63.89,71.44
2023-07-20,136.39,138.24,136.39,137.13,137.13,1829260,7.93,64.15,68.61
2023-07-19,138.77,139.61,136.69,136.84,136.84,2290331,6.14,63.57,69.43
2023-07-18,138.55,138.95,137.33,138.87,138.87,1641947,8.98,70.99,77.33
2023-07-17,138.29,140.3,137.67,138.25,138.25,2883329,7.38,70.00,83.50
2023-07-14,136.78,137.87,136.05,137.34,137.34,1369458,7.64,68.53,82.61
2023-07-13,136.83,137.5,136.49,136.71,136.71,1700176,6.26,67.51,82.93
2023-07-12,137.93,138.145,135.15,135.47,135.47,2848509,4.81,65.46,82.70
2023-07-11,130.54,139.38,130.5,137.33,137.33,5288625,5.95,71.77,73.66
2023-07-10,129.72,131.42,129.72,130.54,130.54,1900513,3.87,58.08,62.02
2023-07-07,130.49,131.26,128.54,129.2,129.2,1793133,3.95,53.99,63.70
2023-07-06,128.8,130.81,128.67,130.7,130.7,1682635,5.25,60.08,70.27
2023-07-05,130.18,130.55,129.1324,129.89,129.89,1756375,5.32,57.68,70.07
2023-07-03,129.1,131.01,129.01,130.87,130.87,896513,4.46,61.85,76.75
2023-06-30,131.02,131.545,129.56,129.7,129.7,1779137,1.04,58.53,69.79
2023-06-29,130.72,130.97,128.795,130.45,130.45,1567382,1.46,61.73,63.53
2023-06-28,131.16,132.87,130.27,130.66,130.66,2282037,2.76,62.62,69.43
2023-06-27,127.48,131.57,127.23,131.38,131.38,2462011,4.06,65.63,61.68
2023-06-26,124.94,127.34,124.69,126.67,126.67,1537090,0.91,51.45,60.22
2023-06-23,124.91,125.78,124.58,125.25,125.25,2074364,-0.69,45.10,53.64
2023-06-22,124.2,125.94,124.08,125.45,125.45,1445673,-1.66,45.89,46.93
2023-06-21,125.47,126.465,124.41,124.57,124.57,2657711,-1.67,41.75,47.14
2023-06-20,127.94,128.42,126.23,126.41,126.41,2130517,-0.73,49.03,56.71
2023-06-16,129.98,130.0,128.215,128.66,128.66,3123421,1.64,61.12,64.39
2023-06-15,128.58,129.05,127.685,128.99,128.99,1722973,1.32,63.24,62.68
2023-06-14,127.05,128.5,126.61,127.9,127.9,1536127,0.21,58.86,56.21
2023-06-13,125.76,127.61,125.675,127.32,127.32,1892319,-0.68,56.28,55.86
2023-06-12,125.91,126.16,125.27,125.76,125.76,2349505,-0.72,48.17,49.29
2023-06-09,126.97,127.26,125.815,125.94,125.94,1791725,-0.86,49.15,51.01
2023-06-08,126.65,128.59,126.5,127.11,127.11,1882718,1.71,56.00,58.65
2023-06-07,127.14,128.67,125.435,126.24,126.24,2180264,0.84,51.31,59.42
2023-06-06,127.32,128.16,126.96,127.14,127.14,1461029,1.85,57.16,57.96
2023-06-05,126.7,128.19,126.7,127.02,127.02,2075754,1.90,56.55,59.66
2023-06-02,127.83,128.01,126.46,127.67,127.67,1727670,2.01,60.94,60.31
2023-06-01,128.0,128.55,127.31,127.69,127.69,1534182,1.48,61.07,67.36
2023-05-31,126.48,128.31,126.22,128.0,128.0,2790953,3.08,63.09,58.79
2023-05-30,127.03,127.3927,126.1,126.48,126.48,2247600,1.36,56.55,61.31
2023-05-26,125.145,126.86,124.48,126.8,126.6095,1884257,1.96,58.58,62.07
2023-05-25,124.82,125.8,123.95,125.4,125.2116,1782324,-0.07,51.52,62.00
2023-05-24,125.46,126.12,124.385,125.4,125.2116,1353477,0.08,51.52,68.26
