datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,113.43,116.78,113.43,116.72,4030400,112.19,2.90,66.79,72.70
2023-07-28,111.11,113.24,109.72,112.19,2852900,109.46,-0.58,61.60,73.00
2023-07-27,113.15,113.20,108.60,109.46,3327700,110.64,0.93,57.92,73.35
2023-07-26,109.58,112.69,107.05,110.64,5720400,115.30,1.45,60.24,73.83
2023-07-25,115.79,118.02,114.32,115.30,6384300,111.49,9.86,70.60,78.66
2023-07-24,110.22,111.62,109.34,111.49,2986000,109.87,6.51,66.18,72.21
2023-07-21,110.87,111.50,108.67,109.87,6914900,109.90,8.42,64.05,68.73
2023-07-20,113.00,114.29,109.74,109.90,3811800,115.22,11.88,64.12,80.18
2023-07-19,116.00,117.45,113.53,115.22,4032100,113.82,18.14,78.07,82.63
2023-07-18,112.67,115.00,111.37,113.82,3358200,112.77,15.54,76.84,82.80
2023-07-17,109.41,113.62,109.01,112.77,3532300,108.53,14.48,75.89,82.34
2023-07-14,110.00,111.60,107.66,108.53,3305800,109.19,10.15,71.55,81.90
2023-07-13,106.50,109.65,106.14,109.19,3932800,105.44,12.74,73.46,76.10
2023-07-12,108.21,108.51,104.66,105.44,5492500,104.98,7.29,69.12,76.03
2023-07-11,102.03,106.08,101.06,104.98,5187400,101.45,9.29,68.52,65.23
2023-07-10,97.65,102.49,96.59,101.45,4050100,98.02,8.11,63.58,63.52
2023-07-07,97.50,101.50,97.47,98.02,4972200,97.08,4.35,57.56,54.48
2023-07-06,96.58,97.24,95.31,97.08,2111600,98.28,2.58,55.70,53.19
2023-07-05,97.20,98.97,95.84,98.28,3039600,98.29,6.34,58.75,51.88
2023-07-03,98.10,99.83,97.37,98.29,1586700,98.38,1.61,58.78,57.92
2023-06-30,97.92,100.44,97.21,98.38,3302400,96.45,2.63,58.99,62.24
2023-06-29,97.96,98.50,95.01,96.45,2717400,98.15,-1.74,55.86,62.75
2023-06-28,95.69,100.58,95.63,98.15,5266700,95.69,1.87,59.58,61.45
2023-06-27,94.06,96.13,92.70,95.69,2570300,93.34,-2.06,55.60,48.84
2023-06-26,93.10,96.32,92.75,93.34,2825700,93.67,-4.36,51.36,51.10
2023-06-23,93.00,95.11,92.33,93.67,2920800,94.50,-1.96,52.01,44.95
2023-06-22,91.66,96.15,90.88,94.50,4383200,91.94,-1.52,53.59,54.15
2023-06-21,96.32,97.10,91.85,91.94,5481200,96.68,-1.65,49.17,47.51
2023-06-20,95.60,97.98,95.30,96.68,3210700,95.75,-5.17,58.79,55.55
2023-06-16,98.63,98.80,95.27,95.75,4529300,98.19,-4.60,57.27,55.64
2023-06-15,95.26,99.13,95.19,98.19,3717300,96.28,-0.58,62.94,62.47
2023-06-14,97.23,98.21,95.37,96.28,3305900,97.75,1.29,60.07,63.36
2023-06-13,99.74,100.30,96.55,97.75,2700400,97.70,2.84,63.59,63.32
2023-06-12,95.08,97.74,94.75,97.70,2859500,95.63,4.01,63.52,63.64
2023-06-09,97.03,98.73,94.91,95.63,4057400,96.02,2.47,60.72,64.09
2023-06-08,92.73,96.13,92.08,96.02,3861600,93.59,3.61,61.55,56.64
2023-06-07,101.68,102.65,93.31,93.59,7638000,101.85,0.15,58.26,63.34
2023-06-06,100.06,103.12,99.97,101.85,4747800,100.35,8.78,79.81,73.52
2023-06-05,97.63,100.57,96.06,100.35,4180500,98.77,6.48,78.46,66.82
2023-06-02,99.99,103.80,98.73,98.77,7891000,94.99,6.68,76.96,74.19
2023-06-01,93.00,96.08,91.66,94.99,4204600,94.91,0.45,72.75,73.25
2023-05-31,93.09,95.62,92.54,94.91,4830000,93.69,3.63,72.65,79.90
2023-05-30,94.93,95.34,92.43,93.69,3435400,93.16,5.62,71.18,81.43
2023-05-26,92.88,95.76,92.52,93.16,3922200,92.41,4.66,70.54,81.73
2023-05-25,94.85,97.40,91.35,92.41,5408800,93.44,5.16,69.65,81.86
2023-05-24,92.73,94.43,91.80,93.44,3465800,93.07,6.79,72.43,82.25
2023-05-23,92.99,94.79,92.80,93.07,3398500,93.87,7.07,72.06,88.29
2023-05-22,92.20,94.19,91.13,93.87,3807200,92.09,14.28,74.06,88.57
2023-05-19,93.68,94.37,91.00,92.09,5624500,94.54,13.55,72.48,85.37
2023-05-18,91.26,94.79,91.26,94.54,5672600,91.28,17.97,78.60,87.58
2023-05-17,88.50,91.66,88.28,91.28,5085900,88.07,15.88,76.11,81.66
2023-05-16,87.88,88.67,87.35,88.07,4394900,88.50,22.23,73.26,81.57
2023-05-15,87.93,89.75,87.33,88.50,6413400,87.25,24.46,74.36,87.50
2023-05-12,85.98,88.35,85.70,87.25,6540200,86.65,21.85,73.28,82.90
