datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,5.21,5.39,5.07,5.10,24200700,5.11,-0.19,51.41,48.30
2023-07-28,4.85,5.16,4.80,5.11,19849300,4.81,0.17,51.52,47.60
2023-07-27,4.96,5.03,4.70,4.81,21181900,4.89,0.06,48.51,47.29
2023-07-26,5.12,5.30,4.88,4.89,31869900,5.13,0.00,49.27,48.01
2023-07-25,5.96,5.98,5.07,5.13,44713800,6.00,0.32,51.51,49.63
2023-07-24,6.77,6.94,5.98,6.00,39118000,7.08,1.22,60.80,52.55
2023-07-21,6.99,7.39,6.57,7.08,132913300,7.81,2.47,76.75,58.06
2023-07-20,5.47,7.95,5.43,7.81,127968500,5.49,3.36,91.89,87.51
2023-07-19,5.29,5.56,5.27,5.49,30894400,5.29,1.05,80.59,78.09
2023-07-18,4.94,5.37,4.92,5.29,30128300,4.94,0.73,78.16,76.44
2023-07-17,4.71,4.96,4.65,4.94,14767800,4.75,0.31,72.57,76.54
2023-07-14,4.84,4.85,4.72,4.75,15178500,4.89,0.22,68.50,75.87
2023-07-13,4.80,4.92,4.78,4.89,9727200,4.81,0.56,76.23,83.36
2023-07-12,4.82,4.86,4.73,4.81,14071200,4.78,0.54,74.72,83.71
2023-07-11,4.63,4.80,4.61,4.78,16910800,4.61,0.69,74.14,78.29
2023-07-10,4.50,4.67,4.45,4.61,17402000,4.45,0.70,70.64,69.05
2023-07-07,4.44,4.50,4.41,4.45,11730600,4.44,0.62,66.70,72.82
2023-07-06,4.52,4.53,4.40,4.44,11983300,4.56,0.69,66.44,73.46
2023-07-05,4.60,4.61,4.45,4.56,14322100,4.63,0.90,72.81,72.43
2023-07-03,4.56,4.64,4.51,4.63,11365800,4.53,0.88,76.80,77.42
2023-06-30,4.37,4.55,4.32,4.53,17128200,4.33,0.59,74.98,72.96
2023-06-29,4.30,4.33,4.16,4.33,15686800,4.27,0.50,70.72,68.02
2023-06-28,4.14,4.29,4.11,4.27,21406200,4.09,0.50,69.26,67.77
2023-06-27,3.92,4.32,3.89,4.09,39288300,3.91,0.26,64.30,67.50
2023-06-26,3.83,3.95,3.80,3.91,10996000,3.83,0.12,58.02,63.91
2023-06-23,3.70,3.85,3.65,3.83,23944800,3.75,0.02,54.73,58.76
2023-06-22,3.67,3.78,3.65,3.75,18711900,3.66,-0.13,51.18,51.58
2023-06-21,3.77,3.77,3.65,3.66,14579000,3.75,-0.20,46.82,52.39
2023-06-20,3.95,3.97,3.70,3.75,26948800,3.94,0.02,51.05,58.89
2023-06-16,3.91,3.98,3.79,3.94,57970500,3.83,0.34,62.05,66.68
2023-06-15,3.79,3.84,3.75,3.83,10965000,3.77,0.25,57.08,59.55
2023-06-14,3.83,3.91,3.76,3.77,18443300,3.83,0.07,54.03,60.00
2023-06-13,3.81,3.85,3.78,3.83,11525700,3.79,0.27,57.84,61.84
2023-06-12,3.79,3.82,3.67,3.79,14183700,3.81,0.19,55.92,55.27
2023-06-09,3.89,3.89,3.79,3.81,13141700,3.88,0.28,57.13,55.90
2023-06-08,3.88,3.92,3.77,3.88,14961800,3.86,0.39,61.46,56.09
2023-06-07,3.74,3.89,3.71,3.86,21234900,3.73,0.33,60.67,49.43
2023-06-06,3.62,3.74,3.59,3.73,12731200,3.60,0.20,55.11,48.15
