datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,77.72,78.03,76.27,78.00,3916200,77.87,-4.47,42.48,49.71
2023-07-28,77.24,78.32,76.89,77.87,2910100,76.86,-3.32,41.88,55.82
2023-07-27,78.00,78.87,76.25,76.86,3224700,77.43,-4.96,37.17,55.28
2023-07-26,80.26,80.31,77.29,77.43,4148600,80.21,-3.97,38.82,55.59
2023-07-25,80.84,82.35,78.58,80.21,4729500,80.63,-1.48,48.58,57.48
2023-07-24,82.48,82.68,80.27,80.63,4335700,82.63,-0.63,50.36,60.36
2023-07-21,82.08,83.14,82.02,82.63,7697300,81.85,1.97,60.07,68.47
2023-07-20,82.25,83.14,81.80,81.85,3113900,81.75,2.23,57.07,64.26
2023-07-19,82.78,82.94,81.66,81.75,2781700,82.47,2.63,56.68,62.78
2023-07-18,81.11,82.89,80.75,82.47,2844500,81.19,1.82,60.32,54.01
2023-07-17,81.74,82.36,81.08,81.19,2343200,81.82,0.50,55.62,44.66
2023-07-14,81.50,82.16,81.23,81.82,1774100,81.40,0.58,58.80,44.56
2023-07-13,81.73,82.00,80.90,81.40,1476300,81.69,2.72,57.29,32.81
2023-07-12,81.29,82.66,81.29,81.69,2124800,81.26,4.50,58.67,37.87
2023-07-11,80.50,81.44,80.21,81.26,1793100,80.66,4.19,57.25,38.81
2023-07-10,80.13,80.78,80.00,80.66,2263000,79.62,2.86,55.26,33.21
2023-07-07,78.98,80.11,78.30,79.62,2892600,79.12,-0.20,51.64,37.80
2023-07-06,80.00,80.27,79.00,79.12,2595900,80.65,-1.09,49.82,44.73
2023-07-05,80.37,81.29,79.93,80.65,2655900,80.69,1.03,55.77,51.23
2023-07-03,81.41,81.46,79.90,80.69,1086900,81.24,1.79,55.93,49.78
2023-06-30,79.42,81.41,79.31,81.24,3428300,78.68,2.59,58.09,54.01
2023-06-29,77.27,78.70,77.15,78.68,1908200,77.19,-0.42,49.71,46.07
2023-06-28,77.50,77.59,76.34,77.19,2920500,77.07,-1.34,43.62,34.17
2023-06-27,77.95,78.35,76.19,77.07,3250400,77.80,-0.72,43.10,33.59
2023-06-26,80.02,80.30,77.74,77.80,2500700,79.82,-0.47,45.45,53.23
2023-06-23,79.86,80.35,79.01,79.82,7973000,80.21,2.72,52.84,53.87
2023-06-22,79.94,80.75,79.58,80.21,2229200,79.62,2.46,54.43,60.56
2023-06-21,78.79,80.00,78.29,79.62,2805700,78.90,-0.86,52.42,60.61
2023-06-20,78.36,79.16,77.75,78.90,3151100,78.65,-4.03,49.92,61.41
2023-06-16,79.50,80.10,78.49,78.65,5388200,79.10,-1.84,49.06,62.44
2023-06-15,78.66,79.17,78.22,79.10,3277900,78.53,-0.87,50.51,60.94
2023-06-14,78.18,78.80,77.48,78.53,3322600,77.79,-1.30,48.72,60.86
2023-06-13,78.30,78.45,76.70,77.79,4122300,78.27,-1.72,46.39,58.08
2023-06-12,77.25,78.31,76.90,78.27,5545200,77.10,0.31,47.70,60.19
2023-06-09,78.10,78.50,77.06,77.10,4894700,77.75,-1.33,44.13,55.91
2023-06-08,77.35,78.40,76.75,77.75,15048600,80.48,-2.11,45.74,58.84
2023-06-07,81.49,82.26,80.19,80.48,3883900,82.93,3.95,53.32,76.33
2023-06-06,78.00,83.18,77.80,82.93,23800600,80.49,5.74,61.87,83.72
2023-06-05,79.91,80.72,78.78,80.49,1416700,79.97,1.41,55.23,72.28
2023-06-02,80.30,80.87,79.90,79.97,2404500,79.83,0.63,53.64,76.66
2023-06-01,79.73,80.10,78.89,79.83,2355500,79.51,0.14,53.22,68.74
2023-05-31,78.54,79.73,77.74,79.51,4501500,77.96,-0.79,52.31,62.96
2023-05-30,78.25,79.05,77.41,77.96,1775800,78.43,0.18,47.73,52.81
2023-05-26,79.77,80.20,78.37,78.43,2243100,79.86,3.50,49.06,51.51
2023-05-25,76.53,80.06,75.61,79.86,3127800,76.53,4.94,53.23,48.93
2023-05-24,76.97,77.14,76.08,76.53,1431900,77.19,1.54,42.69,44.67
2023-05-23,78.96,79.77,77.06,77.19,1382400,79.08,1.29,44.54,44.03
2023-05-22,79.35,79.42,78.71,79.08,1357700,79.34,2.71,50.33,50.34
2023-05-19,80.09,81.09,79.12,79.34,1311100,79.69,-0.08,51.18,49.32
