datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,189.45,189.59,186.85,187.46,5687700,190.31,3.01,50.25,66.89
2023-07-28,190.14,191.37,189.79,190.31,5602300,188.53,4.68,57.94,68.45
2023-07-27,192.00,192.29,188.40,188.53,4141800,191.60,0.32,53.85,68.35
2023-07-26,191.12,192.38,190.06,191.60,3898900,191.36,4.07,63.80,66.67
2023-07-25,190.41,192.01,190.06,191.36,3521600,190.92,8.19,63.31,60.63
2023-07-24,190.59,191.43,190.14,190.92,4225800,190.16,6.94,62.44,61.39
2023-07-21,190.11,191.47,189.30,190.16,15021400,189.30,5.86,60.96,60.49
2023-07-20,187.50,189.99,186.81,189.30,5056500,186.26,6.22,59.26,56.43
2023-07-19,185.00,186.60,184.42,186.26,4140800,184.45,-0.34,52.51,49.29
2023-07-18,185.44,186.82,183.82,184.45,5684100,185.63,-2.13,47.71,43.29
2023-07-17,186.34,187.01,185.42,185.63,5637400,188.21,0.03,50.82,50.67
2023-07-14,187.86,188.63,187.09,188.21,4467000,187.53,2.99,58.56,51.98
2023-07-13,185.80,188.06,183.26,187.53,8223100,183.17,3.65,56.95,44.18
2023-07-12,183.98,184.61,182.98,183.17,6080100,183.98,-0.53,44.05,40.35
2023-07-11,184.38,184.73,182.42,183.98,3915200,184.30,-2.24,46.45,41.59
2023-07-10,184.07,185.91,183.78,184.30,5508800,183.08,-0.59,47.40,41.42
2023-07-07,185.82,185.88,183.03,183.08,6309900,186.60,-2.99,43.31,44.13
2023-07-06,185.81,186.75,184.89,186.60,5592100,186.58,-0.75,54.72,51.18
2023-07-05,185.00,186.69,184.97,186.58,5277100,185.60,1.15,54.66,57.61
2023-07-03,184.30,185.64,183.47,185.60,2389000,185.22,0.29,51.59,52.02
2023-06-30,184.04,185.52,183.88,185.22,7635100,183.88,-0.82,50.38,47.36
2023-06-29,183.25,183.89,181.39,183.88,5770400,183.70,-1.83,45.97,43.79
2023-06-28,186.25,186.74,183.38,183.70,5193900,186.22,0.53,45.36,51.12
2023-06-27,184.67,186.61,183.96,186.22,5763000,184.89,4.68,53.11,51.24
2023-06-26,186.16,186.43,184.12,184.89,3706100,186.07,2.99,48.82,43.51
2023-06-23,188.00,188.00,185.95,186.07,7592600,187.35,3.72,52.80,49.50
2023-06-22,186.73,187.58,185.87,187.35,3185800,185.43,5.25,57.52,59.55
2023-06-21,185.72,186.88,184.19,185.43,3832400,185.31,5.32,51.48,52.66
2023-06-20,186.54,187.87,185.24,185.31,4154800,186.04,3.75,51.08,67.49
2023-06-16,186.14,187.59,185.70,186.04,8925100,185.71,1.85,53.59,67.49
2023-06-15,184.26,186.17,183.52,185.71,4326100,183.17,1.65,52.61,65.42
2023-06-14,182.00,183.65,181.44,183.17,3559300,181.54,0.98,44.18,59.50
2023-06-13,182.13,182.19,181.08,181.54,2838700,181.90,-0.81,37.56,54.76
2023-06-12,182.49,182.73,180.69,181.90,4207100,182.35,0.29,38.50,52.42
2023-06-09,181.71,182.83,181.00,182.35,3200100,182.10,-1.23,39.65,51.42
2023-06-08,179.70,182.30,179.33,182.10,4036100,180.11,-1.70,38.70,51.97
2023-06-07,180.71,181.74,179.70,180.11,5162657,181.56,-4.78,30.71,46.93
2023-06-06,184.98,185.12,180.43,181.56,3973438,184.19,-4.51,33.68,46.91
2023-06-05,183.85,186.17,183.61,184.19,3773056,184.06,-2.45,40.24,45.63
2023-06-02,182.02,184.29,181.70,184.06,4288433,182.19,-7.78,39.70,41.22
2023-06-01,182.42,182.69,180.80,182.19,4914845,182.35,-9.37,31.44,40.19
2023-05-31,182.86,184.62,181.46,182.35,19931686,181.61,-9.71,31.79,45.79
2023-05-30,182.05,183.09,180.70,181.61,4253008,183.58,-11.82,28.40,32.37
2023-05-26,183.71,184.25,182.40,183.58,4449346,183.80,-10.69,32.37,38.25
2023-05-25,182.70,184.22,181.95,183.80,4248224,184.89,-12.32,32.85,32.02
2023-05-24,186.27,186.74,184.37,184.89,3310436,186.07,-10.45,35.23,39.40
2023-05-23,186.49,186.63,184.59,186.07,5951357,186.64,-8.20,38.00,46.08
2023-05-22,191.19,191.39,186.41,186.64,5496645,191.84,-7.50,39.39,54.25
2023-05-19,192.46,192.86,191.10,191.84,3883181,191.56,-1.51,57.09,62.94
2023-05-18,191.32,191.71,190.41,191.56,3705307,192.06,-2.71,56.10,62.41
2023-05-17,193.31,193.59,190.84,192.06,4878900,193.43,-1.32,58.33,69.96
2023-05-16,194.48,194.48,192.54,193.43,5803757,194.27,1.25,64.86,78.94
2023-05-15,196.57,196.88,194.00,194.27,2946181,196.12,2.02,69.28,81.26
2023-05-12,195.34,196.22,194.95,196.12,2740969,195.34,4.44,80.50,87.83
2023-05-11,194.28,195.52,193.00,195.34,3690431,194.27,4.45,79.18,87.97
2023-05-10,194.11,195.58,192.67,194.27,4352899,194.14,4.58,77.22,87.95
2023-05-09,193.86,194.67,192.71,194.14,3087644,193.35,5.60,76.97,87.80
2023-05-08,193.40,194.00,192.65,193.35,2249855,194.27,3.64,75.48,87.58
2023-05-05,192.82,194.48,192.39,194.27,4146515,193.38,8.77,81.16,91.85
2023-05-04,193.08,193.95,192.15,193.38,4194286,192.18,7.97,79.79,91.68
2023-05-03,192.58,193.25,191.78,192.18,3373982,192.25,6.85,77.78,86.51
2023-05-02,191.36,192.50,189.75,192.25,3712247,191.68,7.53,78.20,86.70
2023-05-01,190.45,192.32,190.28,191.68,3136366,190.89,6.85,77.27,79.98
2023-04-28,189.90,191.62,189.64,190.89,4608944,189.69,6.44,75.94,80.08
