datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,133.14,133.40,124.03,124.56,5593500,132.38,-13.37,41.49,40.29
2023-07-28,134.40,139.55,132.10,132.38,5006700,129.36,-5.07,55.51,47.87
2023-07-27,131.11,131.49,128.77,129.36,3379000,130.69,-7.96,49.38,44.15
2023-07-26,129.20,131.26,129.09,130.69,1653600,129.96,-3.29,52.33,45.59
2023-07-25,126.90,131.11,126.81,129.96,2056200,127.72,-3.71,50.83,41.26
2023-07-24,130.58,131.74,127.44,127.72,2935400,130.60,-3.51,46.00,41.03
2023-07-21,130.98,132.57,130.06,130.60,7299000,130.65,-0.02,52.11,42.94
2023-07-20,134.06,134.35,130.42,130.65,3287700,133.63,3.94,52.23,57.14
2023-07-19,137.34,138.92,131.88,133.63,2969300,137.93,5.93,59.27,66.80
2023-07-18,137.07,138.17,135.51,137.93,2073500,137.45,9.86,72.35,76.13
2023-07-17,136.70,138.40,136.37,137.45,2290400,137.32,10.43,71.70,75.35
2023-07-14,134.50,137.62,133.98,137.32,3087300,133.98,8.81,71.53,67.41
2023-07-13,134.56,134.92,133.01,133.98,1763700,133.67,6.04,66.85,56.91
2023-07-12,131.39,133.91,131.26,133.67,2294300,131.23,7.25,66.37,49.90
2023-07-11,130.77,132.11,130.10,131.23,1706500,130.62,7.73,62.42,41.84
2023-07-10,128.05,131.03,128.00,130.62,2345700,126.71,6.00,61.37,35.39
2023-07-07,126.80,128.59,125.78,126.71,2173100,127.70,-0.04,53.64,39.18
2023-07-06,126.64,128.17,125.86,127.70,1722700,128.07,1.18,56.29,48.53
2023-07-05,126.58,128.48,125.69,128.07,1932300,127.02,0.21,57.27,55.10
2023-07-03,127.23,127.42,124.76,127.02,1237900,128.51,-2.95,55.21,55.35
2023-06-30,129.76,131.76,128.20,128.51,2377400,127.94,-1.59,58.95,59.88
2023-06-29,126.57,128.90,125.82,127.94,2584600,126.42,-3.04,57.94,59.51
2023-06-28,124.01,127.86,123.83,126.42,2360500,123.50,-0.64,55.20,54.17
2023-06-27,124.62,125.48,121.79,123.50,2634200,124.62,-2.45,49.32,47.45
2023-06-26,126.00,126.15,123.15,124.62,2523100,126.75,-2.29,51.74,54.68
2023-06-23,125.92,127.50,124.83,126.75,3264400,126.52,2.41,56.65,61.55
2023-06-22,127.61,128.08,125.89,126.52,2510300,127.86,5.39,56.23,68.88
2023-06-21,130.13,130.26,126.55,127.86,2759700,129.97,8.15,59.31,74.65
2023-06-20,129.73,130.80,127.64,129.97,2598700,130.10,4.59,64.48,82.57
2023-06-16,132.00,134.14,129.99,130.10,4308400,130.98,5.44,64.80,74.47
2023-06-15,128.32,131.24,128.10,130.98,4232100,127.06,8.41,66.91,72.76
2023-06-14,126.26,129.20,125.96,127.06,3325100,125.95,7.48,61.77,66.05
2023-06-13,126.98,128.02,124.68,125.95,2166100,126.91,8.69,60.14,60.64
2023-06-12,124.80,127.22,123.52,126.91,2598000,124.34,13.35,62.27,55.35
2023-06-09,121.31,124.55,120.20,124.34,2121100,121.13,9.29,58.63,54.96
2023-06-08,119.52,121.28,118.31,121.13,1850900,119.71,6.52,53.42,49.93
2023-06-07,125.76,126.19,117.74,119.71,3099600,125.38,2.98,50.88,54.06
2023-06-06,125.49,126.59,124.36,125.38,3304100,124.66,9.69,63.78,56.04
2023-06-05,123.00,126.31,122.22,124.66,3347000,122.57,5.37,62.67,50.08
2023-06-02,120.00,122.84,118.68,122.57,2676300,119.58,5.44,59.28,43.09
2023-06-01,117.48,119.63,116.31,119.58,1993300,117.26,0.55,53.71,40.99
2023-05-31,113.78,117.85,113.61,117.26,5453600,113.56,-1.33,48.64,35.55
2023-05-30,115.23,116.67,113.01,113.56,8040100,115.05,-5.05,38.71,28.43
2023-05-26,114.32,115.56,113.55,115.05,1688200,114.61,-4.56,41.73,35.76
2023-05-25,116.66,116.66,112.27,114.61,2473800,116.73,-7.09,40.46,36.06
2023-05-24,114.89,117.07,114.31,116.73,1705100,115.69,-4.34,44.84,45.15
2023-05-23,118.45,119.14,114.55,115.69,2282900,119.29,-6.88,41.98,45.01
2023-05-22,117.58,120.99,116.12,119.29,2391400,117.13,-0.36,50.38,61.14
2023-05-19,118.81,120.53,116.97,117.13,2079500,119.03,-3.05,44.15,52.64
2023-05-18,118.26,119.28,116.95,119.03,1598000,118.59,-1.79,49.19,51.97
2023-05-17,118.58,119.77,116.60,118.59,1690400,118.61,1.17,47.91,43.30
2023-05-16,119.54,119.54,117.87,118.61,1331800,119.61,1.29,47.97,40.14
2023-05-15,121.75,122.62,119.30,119.61,1565800,121.70,1.49,50.46,45.65
2023-05-12,121.39,122.47,120.80,121.70,1410000,121.07,3.26,56.12,44.70
2023-05-11,122.89,123.43,119.76,121.07,1730100,122.57,-0.27,54.70,45.39
2023-05-10,120.80,123.13,119.85,122.57,1821300,119.65,-1.01,58.92,50.70
2023-05-09,120.19,120.44,118.69,119.65,1301000,120.18,-5.28,52.26,51.30
2023-05-08,120.15,120.92,118.67,120.18,1733400,120.82,-3.78,53.73,56.05
2023-05-05,117.71,121.59,117.28,120.82,2170200,117.42,-3.01,55.48,55.95
2023-05-04,116.50,117.87,116.03,117.42,1765800,117.32,-6.31,46.96,55.94
2023-05-03,119.20,119.88,116.79,117.32,6887600,118.12,-4.87,46.68,56.83
2023-05-02,117.00,118.27,115.01,118.12,2662500,118.44,-6.00,48.58,49.29
2023-05-01,121.34,121.47,117.21,118.44,2447200,121.34,-0.49,49.32,55.72
2023-04-28,119.26,122.28,117.60,121.34,3901500,123.58,2.69,56.62,62.58
2023-04-27,125.58,126.44,121.22,123.58,4075000,124.93,7.88,63.34,67.30
2023-04-26,123.00,125.18,122.92,124.93,2333300,123.96,8.65,67.84,73.67
2023-04-25,123.00,125.10,123.00,123.96,2263400,123.83,9.14,66.24,67.03
