datetime,open,high,low,close,volume,previous_close,mom,rsi,mfi
2023-07-31,451.00,453.11,447.77,451.80,563100,450.90,-11.13,56.59,66.14
2023-07-28,455.59,456.13,448.46,450.90,701900,448.74,-10.28,55.91,64.28
2023-07-27,455.51,460.25,447.49,448.74,653900,449.33,-5.37,54.34,71.15
2023-07-26,455.76,455.76,445.42,449.33,647900,456.45,0.49,54.84,72.02
2023-07-25,445.96,460.20,445.96,456.45,856900,450.75,15.10,61.10,70.61
2023-07-24,454.00,455.00,447.32,450.75,762700,454.00,12.05,57.49,70.05
2023-07-21,454.79,458.30,451.00,454.00,2549700,451.71,8.28,60.46,71.60
2023-07-20,454.84,458.29,450.70,451.71,800300,457.33,20.42,59.07,67.67
2023-07-19,464.72,465.67,455.76,457.33,685200,462.93,26.22,64.19,73.76
2023-07-18,458.71,465.00,453.19,462.93,924900,461.18,30.19,69.78,79.80
2023-07-17,454.29,462.85,453.22,461.18,673500,454.11,27.17,68.99,79.54
2023-07-14,449.52,457.21,449.52,454.11,865100,448.84,18.70,65.65,73.49
2023-07-13,448.32,451.10,445.64,448.84,794400,441.35,20.94,62.89,51.77
2023-07-12,444.78,445.43,438.23,441.35,800900,438.70,14.20,58.47,46.02
2023-07-11,446.17,446.17,434.14,438.70,944300,445.72,11.92,56.78,40.00
2023-07-10,432.19,447.01,432.02,445.72,1320900,431.29,28.51,63.10,39.67
2023-07-07,430.04,434.90,426.49,431.29,1115400,431.11,11.73,53.15,29.74
2023-07-06,426.82,432.66,425.41,431.11,965700,432.74,4.98,53.01,23.02
2023-07-05,432.47,437.57,431.47,432.74,624400,434.01,6.40,54.44,22.91
2023-07-03,431.52,436.51,429.62,434.01,484100,435.41,-1.49,55.53,24.03
2023-06-30,431.62,438.35,431.03,435.41,973600,427.90,-5.78,56.68,28.14
2023-06-29,429.63,430.87,425.14,427.90,496200,427.15,-18.47,51.67,27.34
2023-06-28,424.58,429.61,423.15,427.15,705600,426.78,-18.90,51.14,23.82
2023-06-27,420.97,429.13,416.87,426.78,849100,417.21,-23.20,50.90,19.05
2023-06-26,420.65,425.50,417.04,417.21,732200,419.56,-28.83,44.20,13.83
2023-06-23,422.74,424.57,417.77,419.56,4197700,426.13,-19.22,45.62,13.79
2023-06-22,423.78,427.85,417.81,426.13,918000,426.34,-11.56,49.76,16.66
2023-06-21,434.93,437.95,424.89,426.34,1038500,435.50,-8.98,49.90,16.07
2023-06-20,437.34,441.33,431.54,435.50,1076800,441.19,-8.34,56.04,13.99
2023-06-16,448.74,449.88,438.54,441.19,1890200,446.37,-8.97,60.33,27.90
2023-06-15,442.90,449.20,441.85,446.37,904800,446.05,-2.99,64.50,38.22
2023-06-14,446.63,451.49,440.85,446.05,999800,449.98,-8.50,64.36,47.66
2023-06-13,448.75,451.95,442.09,449.98,829000,446.04,-4.98,67.42,48.30
2023-06-12,440.00,446.62,437.75,446.04,711100,438.78,-18.79,65.91,44.25
2023-06-09,440.83,447.43,437.77,438.78,782100,437.69,-5.95,62.97,40.07
2023-06-08,435.98,440.49,433.24,437.69,799700,435.32,3.49,62.52,41.33
2023-06-07,443.98,446.21,433.76,435.32,1141900,443.84,39.93,61.58,47.86
2023-06-06,448.25,450.88,442.74,443.84,1152500,450.16,50.75,67.22,52.72
2023-06-05,448.23,454.09,445.10,450.16,737100,449.36,48.48,71.75,57.33
2023-06-02,455.44,457.85,447.57,449.36,1047000,454.55,40.86,71.52,60.87
2023-06-01,446.53,460.87,445.84,454.55,1359100,454.96,44.84,75.13,62.18
2023-05-31,460.45,462.34,451.10,454.96,3080100,464.83,77.88,75.41,65.05
2023-05-30,454.17,468.03,452.00,464.83,2692400,444.73,89.69,82.24,78.40
2023-05-26,434.30,450.00,434.30,444.73,1903500,434.20,71.45,78.57,71.64
2023-05-25,410.03,440.64,409.84,434.20,2576300,395.39,65.36,76.17,68.62
2023-05-24,390.58,398.00,390.20,395.39,830400,393.09,27.43,61.40,63.16
2023-05-23,399.61,399.68,392.00,393.09,844400,401.68,22.97,60.04,64.81
2023-05-22,405.76,408.11,398.41,401.68,1078600,408.50,34.73,68.42,66.47
2023-05-19,413.03,418.40,407.47,408.50,1296700,409.71,36.76,76.27,69.37
2023-05-18,387.50,410.91,386.50,409.71,2005700,377.08,38.15,77.74,62.04
2023-05-17,377.35,380.06,374.20,377.08,1103600,375.14,10.46,57.00,56.42
2023-05-16,370.74,377.00,370.21,375.14,859600,373.28,7.14,54.66,53.73
2023-05-15,368.12,373.37,365.67,373.28,856800,368.84,4.45,52.37,52.92
2023-05-12,368.58,369.51,365.60,368.84,761700,367.96,-2.78,46.33,43.48
2023-05-11,370.47,370.82,365.59,367.96,597700,370.12,-3.36,45.05,44.77
2023-05-10,370.66,372.76,365.46,370.12,563000,366.95,1.73,47.64,44.89
2023-05-09,369.50,370.07,366.05,366.95,559900,371.74,1.85,43.19,44.66
2023-05-08,371.39,373.39,367.34,371.74,628500,371.56,7.21,49.04,45.26
2023-05-05,368.32,372.35,366.89,371.56,679000,366.62,-4.11,48.80,43.72
2023-05-04,368.11,370.85,366.10,366.62,551800,368.00,-10.64,41.75,36.41
2023-05-03,369.06,373.77,366.10,368.00,580300,368.83,-9.56,43.29,43.78
2023-05-02,372.20,374.80,367.15,368.83,648500,371.62,-9.94,44.21,54.15
2023-05-01,370.76,372.89,367.94,371.62,538700,371.32,-8.81,47.33,54.80
2023-04-28,368.39,374.85,367.20,371.32,743100,368.39,-8.87,46.96,60.73
2023-04-27,367.30,369.50,362.06,368.39,566500,365.10,-13.29,43.31,59.57
2023-04-26,364.53,370.62,363.99,365.10,718700,364.53,-16.46,38.92,50.99
2023-04-25,371.41,372.03,360.37,364.53,842200,375.67,-11.99,38.15,42.06
2023-04-24,375.68,380.85,374.21,375.67,490400,377.26,-3.73,49.46,43.06
2023-04-21,376.82,381.71,374.62,377.26,558800,377.56,-2.73,51.48,51.09
2023-04-20,376.15,382.52,375.53,377.56,513800,378.77,1.64,51.85,60.15
2023-04-19,378.65,379.77,375.19,378.77,432900,380.43,0.41,53.29,61.00
2023-04-18,382.76,384.27,378.18,380.43,385800,380.19,-4.50,55.25,67.12
2023-04-17,381.96,382.51,376.47,380.19,463400,381.68,-8.75,55.03,61.46
2023-04-14,378.86,383.29,377.75,381.68,613600,381.56,-4.57,56.64,60.38
2023-04-13,380.30,382.26,377.39,381.56,1129400,376.52,5.62,56.55,52.87
2023-04-12,382.38,383.38,376.07,376.52,532000,379.40,1.48,52.47,52.14
2023-04-11,378.00,382.33,377.50,379.40,457500,379.99,9.53,55.22,57.88
2023-04-10,372.97,380.45,371.00,379.99,490100,375.92,6.07,55.78,51.60
2023-04-06,375.62,378.31,373.41,375.92,848400,378.36,-0.64,52.73,52.52
2023-04-05,383.25,384.48,376.10,378.36,827200,384.93,-1.04,54.83,62.43
2023-04-04,389.88,392.79,384.01,384.93,602400,388.94,13.58,60.92,69.31
2023-04-03,385.18,389.58,384.12,388.94,843200,386.25,14.58,65.00,67.89
2023-03-31,377.00,386.72,375.96,386.25,1131900,375.94,10.66,63.48,68.16
2023-03-30,376.54,378.78,373.10,375.94,722100,375.04,3.41,56.76,61.05
2023-03-29,373.82,377.25,372.36,375.04,902400,369.87,1.04,56.11,55.18
2023-03-28,372.81,374.83,366.04,369.87,692200,373.92,3.05,52.26,48.45
2023-03-27,377.09,378.78,371.20,373.92,655100,376.56,4.08,55.82,54.53
2023-03-24,378.14,379.96,370.37,376.56,944500,379.40,19.27,58.23,55.06
2023-03-23,375.47,381.13,371.23,379.40,974400,371.35,24.17,60.84,62.25
2023-03-22,373.39,381.86,371.17,371.35,723600,374.36,9.43,55.59,61.04
2023-03-21,377.62,377.62,369.51,374.36,896100,375.59,5.34,58.30,55.82
2023-03-20,373.80,376.01,370.24,375.59,714600,372.53,14.31,59.41,57.17
2023-03-17,374.00,378.30,370.52,372.53,1640800,374.00,3.76,57.55,57.72
2023-03-16,366.20,377.71,364.24,374.00,884400,366.82,6.50,58.75,55.25
2023-03-15,366.95,370.00,360.62,366.82,903100,369.84,3.44,54.46,47.11
2023-03-14,361.34,370.20,360.11,369.84,999500,357.29,8.82,56.76,56.54
2023-03-13,351.30,363.22,350.58,357.29,785400,355.23,-6.47,48.32,56.20
