datetime,open,high,low,close,adjusted_close,volume,mom,rsi,mfi
2023-07-31,133.2,133.87,132.38,133.68,133.68,41901500,0.85,60.19,46.00
2023-07-28,129.69,133.01,129.33,132.21,132.21,46317400,-1.35,57.46,46.43
2023-07-27,131.0,132.63,127.79,128.25,128.25,52610700,-6.43,48.68,40.01
2023-07-26,126.51,129.08,126.11,128.15,128.15,53910100,-6.15,48.43,39.23
2023-07-25,129.31,129.58,128.53,129.13,129.13,39236700,-1.67,50.67,39.86
2023-07-24,130.31,131.66,128.35,128.8,128.8,45591100,0.02,49.95,40.01
2023-07-21,131.34,131.37,128.42,130.0,130.0,133265000,2.87,52.56,44.49
2023-07-20,134.07,134.79,129.33,129.96,129.96,59820600,0.18,52.48,57.13
2023-07-19,133.39,135.99,132.53,135.36,135.36,54531000,7.00,65.85,58.82
2023-07-18,132.71,133.86,131.35,132.83,132.83,54969100,2.45,61.59,58.55
2023-07-17,134.56,135.62,133.21,133.56,133.56,48450200,3.34,63.72,66.29
2023-07-14,134.06,136.65,134.06,134.68,134.68,54388100,4.32,67.02,65.38
2023-07-13,134.04,134.67,132.71,134.3,134.3,61170900,6.40,66.47,66.12
2023-07-12,130.31,131.26,128.83,130.8,130.8,54022800,1.76,60.93,67.35
2023-07-11,127.75,129.77,127.35,128.78,128.78,49951500,-0.40,57.14,60.20
2023-07-10,129.07,129.28,125.92,127.13,127.13,61889300,-0.20,53.73,52.92
2023-07-07,128.59,130.97,128.13,129.78,129.78,41928700,0.45,60.96,51.43
2023-07-06,128.25,128.73,127.37,128.36,128.36,40639900,-1.79,58.16,52.50
2023-07-05,130.24,131.4,129.64,130.38,130.38,35895400,5.55,64.25,51.78
2023-07-03,130.82,131.85,130.07,130.22,130.22,28264800,4.44,63.97,57.17
2023-06-30,129.47,131.25,128.95,130.36,130.36,54310500,4.87,64.38,58.29
2023-06-29,128.77,129.26,127.26,127.9,127.9,40761000,0.79,60.26,58.01
2023-06-28,128.94,131.48,128.44,129.04,129.04,52149500,2.62,63.42,63.87
2023-06-27,128.63,130.09,127.55,129.18,129.18,46801000,2.52,63.80,54.97
2023-06-26,129.33,131.49,127.1,127.33,127.33,59989300,0.76,60.92,54.87
2023-06-23,129.11,130.84,128.28,129.33,129.33,71855200,5.90,66.20,55.73
2023-06-22,125.31,130.33,125.14,130.15,130.15,90354600,5.90,68.46,55.06
2023-06-21,125.64,126.73,123.85,124.83,124.83,52137700,3.60,60.29,52.89
2023-06-20,124.97,127.25,124.5,125.78,125.78,56930100,-0.83,63.00,51.76
2023-06-16,127.71,127.9,125.3,125.49,125.49,84188100,0.19,62.52,58.80
2023-06-15,125.21,127.69,124.32,127.11,127.11,60458500,2.86,67.00,69.07
2023-06-14,126.7,126.95,124.12,126.42,126.42,52422500,3.65,66.04,61.92
2023-06-13,128.12,128.41,125.18,126.66,126.66,50564800,6.08,66.67,68.31
2023-06-12,124.02,126.78,123.53,126.57,126.57,51338000,4.91,66.56,61.58
2023-06-09,124.08,125.8,123.19,123.43,123.43,51330000,3.32,62.52,54.83
2023-06-08,123.01,125.63,122.26,124.25,124.25,62159300,9.25,64.41,49.07
